Taxon,Count
Caldisericaceae,10
Cellulomonadaceae,30
Acidothermus,7
Arthrobacter sp. K7SC-8B,2
Nitrospiria,33
Thelebolales,6
uncultured Alphaproteobacteria bacterium,27
Virgibacillus,17
Sumerlaeales,3
Arthrobacter sp. SPG23,2
Sphingobacteriaceae,13
Steroidobacteraceae,3
Chloroplast,17
Citrifermentans,3
uncultured Rhodoplanes sp.,2
uncultured Chitinophagaceae bacterium,4
Pedosphaerales,75
Iamiaceae,27
uncultured Rubrobacteraceae bacterium,4
Klebsiella pneumoniae,5
Bradyrhizobium lablabi,2
R7C24,4
Dokdonella,12
uncultured beta proteobacterium,42
Hypocreaceae,13
Trichoderma deliquescens,2
Xanthobacteraceae,180
Microbacteriaceae,98
uncultured Microgenomates group bacterium,2
Desulfitobacteriales,31
Leotiomycetes,30
Leotiomyceta Incertae Sedis,2
Micropepsaceae,12
Aquicella,5
Streptococcaceae,13
Latescibacterota,7
IMCC26256,88
S0134 terrestrial group,33
Asticcacaulis sp. HRRK043,2
Gemmataceae,17
uncultured bacterium 259,2
Saccharimonadales,60
Eurotiales,13
Bacteria,5128
Caldilineales,13
Opitutales,23
Bacillaceae,130
S085,15
Microtrichales,96
uncultured Acidobacteria bacterium,205
uncultured soil bacterium,70
Arthrobacter sp. Leaf69,2
Trichoderma harzianum,2
Gallionella,20
Methyloceanibacter,2
Micropepsales,12
Rhodobacterales,15
Anaerolineae,48
Clavicipitaceae,13
Micromonosporaceae,13
Sphingomonas sp. BR5-22,2
Frankiales,62
Microgenomatia,27
Cellulomonas sp. Asd M7A1,2
Oryzihumus,39
Thermoleophilia,367
Paludibaculum,9
uncultured Caldilineaceae bacterium,4
Nitrospira,33
uncultured gamma proteobacterium,5
Paenibacillus sp. H10-02,2
Thelebolaceae,6
uncultured Spartobacteria bacterium,8
Blastocatellaceae,37
Phycisphaerae,51
Vicinamibacteria,264
metagenome,505
Clostridium sensu stricto 13,25
Gaiellaceae,41
Janibacter melonis,2
Puniceispirillales,4
Rhodoferax,16
Clostridiaceae,41
Arthrobacter sp. Soil736,2
Janibacter sp. Soil728,2
Hypocreales,55
Pirellulaceae,66
Plantibacter,7
Basidiomycota,42
Rhodopseudomonas,3
SRB2,4
DEV008,5
Methylomonadaceae,18
Enterobacteriaceae,8
Acidimicrobiia,217
Obazoa,264
Kapabacteriales,3
Diplorickettsiales,20
Pleosporales,22
Desulfobacterota,31
Saprospiraceae,15
Pseudomonadales,31
Desulfitobacteriaceae,28
Candidatus Symbiobacter,2
CCM19a,4
Mycobacterium,35
Sphingomonadaceae,96
Arsenicitalea,6
Enterococcaceae,8
Arthrobacter sp. ERGS1:01,2
Iamia,27
Limnohabitans,2
Methylobacter,12
Crinula caliciiformis,2
Solirubrobacteraceae,102
uncultured Prosthecomicrobium sp.,2
Micromonosporales,13
Desulfuromonadia,20
Metarhizium robertsii,2
Enterococcus,8
Geodermatophilaceae,5
Cryobacterium psychrotolerans,4
Chthoniobacterales,69
Cordycipitaceae,15
Lactobacillales,37
Candidatus Kaiserbacteria,5
Proteobacteria,1269
Phycicoccus,5
Pycnoraceae,2
Anaerolineales,18
Rhodanobacteraceae,15
Verrucomicrobiales,9
Lapillicoccus,8
Microbotryomycetes,15
Devosia,26
SBR1031,11
Reyranellales,6
Phycisphaerales,16
Solirubrobacter,45
Pyrinomonadaceae,75
uncultured Desulfosporosinus sp.,3
Paenarthrobacter,2
Methylophilaceae,25
Cyanobacteriia,33
Acetobacterales,14
Ellin6067,23
Caldisericum,10
IS-44,19
Elusimicrobiota,18
Saccharimonadia,60
Nectria sp. P1A2,2
Rhodococcus,7
