Taxon,Count
Phycicoccus sp.,1
Alicyclobacillus kakegawensis NBRC 103104,1
Azoarcus,1
Oceanicaulis,1
Pseudomonas frederiksbergensis,2
Synechococcus CC9902,1
Acinetobacter sp.,1
Babeliaceae,6
Kocuria rhizophila,2
Schlesneria,1
Ascocoryne sarcoides,1
[Eubacterium] tenue group,1
Paraclostridium,2
Gossypium hirsutum (upland cotton),2
Actinoplanes violaceus,1
Actinopterygii,2
Caldisericia,8
Nitrospira sp. OLB3,1
Streptomyces scabiei,1
Curtobacterium sp. MCBA15_016,1
Streptomyces leeuwenhoekii,1
Cyphellophoraceae,1
uncultured Coriobacteriia bacterium,1
Acidithiobacillaceae,7
Nitrosospira sp.,1
Actinastrum hantzschii,1
Ornithinibacillus,1
Niastella vici,1
Candidatus Liberibacter asiaticus,1
Trebouxia sp. UTEX SNO74,1
Stolidobranchia,1
bacterium YC-ZSS-LKJ159,1
Habroloma sp. BUP0282,1
Frankia sp. Iso899,1
Listeria ivanovii,1
uncultured Chloroidium,2
Arthrobacter sp. Apf-12,1
Neobodonida,1
B1-7BS,2
Burkholderia-Caballeronia-Paraburkholderia,9
Nitrolancea,4
[Mycoplasma] group,1
Acinetobacter,4
Dothidea,2
uncultured Planctomycetales bacterium,2
Microcoleus cf. vaginatus Ru-6-12,1
Paenibacillus sp. U4 STR,1
Pseudomonas fluorescens NZ052,1
Stereocaulon leucophaeopsis,1
Phaeobacter,1
Filibacter limicola,1
Mesomycoplasma hyopneumoniae,1
Thermotaleaceae,1
Methylovorus sp. MM2,1
uncultured marine alveolate,1
Colletotrichum,1
Sorangium,1
MBAE14,1
Candidatus Thiodiazotropha,1
NS11-12 marine group,2
Kribbella koreensis,1
Pseudomonas fragi,1
Pseudopropionibacterium,2
Ramlibacter,2
Psilolechia lucida,1
Mucilaginibacter sp. BJC16-A38,1
Collophora rubra,1
Aerococcaceae,1
Lactobacillus brantae,1
Peltigera dolichorrhiza,1
Paenibacillus sp. 1009,1
Bacillus thuringiensis serovar thuringiensis str. IS5056,1
AEGEAN-169 marine group,2
Planococcaceae,59
uncultured Trebouxia,1
Georgenia,1
Calditrichales,1
Synechocystis sp. Sai001,1
alpha proteobacterium L9(2008),1
Leifsonia sp. ARK-20-voll,1
Planococcus donghaensis MPA1U2,1
Calothrix sp. PCC 7103,1
Aeromonas sp. CA23,1
Ochrolechiaceae,1
Bacillus cereus,6
Gleichenia dicarpa,1
Pseudonocardia,4
Bacillus amyloliquefaciens,2
Pseudogymnoascus pannorum var. pannorum,3
Halobacillus sp. TS4,1
Cordyceps confragosa,1
Arthrobacter sp. DL2,1
Cryobacterium psychrotolerans,3
Hormoscilla cf. pringsheimii Us-s-6-2,1
Capsicum annuum,1
Syntrophobotulaceae,1
uncultured Rhodocyclaceae bacterium,4
Anaerolineae,43
Brevundimonas sp. EAKA,1
Rickettsiaceae,1
Isoptericola variabilis,1
Lactobacillus plantarum,1
Ecdysozoa,8
Blautia,3
Spiroplasmataceae,1
Lineage IIb,1
Steroidobacterales,4
Endomicrobiaceae,15
Lysinibacillus sp. R-27019,1
Kineosporia rhamnosa JCM 9954,1
Polymorphobacter sp.,1
Tetraedron bitridens,1
Microbispora,1
Oscillospiraceae,2
Micromonospora rifamycinica,1
Dactylosporangium sp. PENDO-1803,1
Niorma chrysophthalma,1
Oscillatoria,1
Rhizobiaceae,13
Abditibacteriaceae,2
Sphingomonas sp. JJ-A5,1
Symbiobacterium,2
Botryosphaeriales,3
uncultured eubacterium WD2108,1
Kineosporia sp.,1
uncultured alga,1
uncultured bacterium 66,1
Spirochaetaceae,2
Bacillariophyceae,1
Frankia sp. FCe42,1
Phialocephala subalpina,1
Desulfobulbales,1
Singulisphaera,2
Botrytis,1
Actinomyces liubingyangii,1
Teloschistaceae,1
candidate division TM6 bacterium GW2011_GWE2_42_60,1
Acanthopleuribacteraceae,1
Nocardiopsaceae,1
Paenibacillus mucilaginosus,1
Neochlamydia sp. EPS4,1
Neocatenulostroma microsporum,1
Advenella kashmirensis W13003,1
Nitrosospira sp. III7,1
Kribbella sp. ME0-52B,1
Equisetum hyemale,1
Propionibacterium sp. Marseille-P4323,1
Xanthomonas perforans,1
Desulfobacterales,3
Chromatiales,4
Intrasporangiaceae bacterium URHA0051,1
Leotiomycetes sp. LF826,1
Colpodida,4
Porticoccaceae,1
Ishige okamurae,1
Conthreep,4
Methyloceanibacter,2
Protoblastenia cyclospora,1
Rhizobacter gummiphilus,1
Friedmanniella,5
Cryobacterium sp. ZS1-15,1
Nocardioides daejeonensis,1
[Aquaspirillum] arcticum group,1
Pseudolabrys taiwanensis,1
Parcubacteria group bacterium CG1_02_58_44,1
Staphylococcus epidermidis,1
Bacillus hwajinpoensis,1
Bordetella,1
Orbiliomycetes,1
uncultured Geobacter sp.,2
Blastocystis hominis,1
Nitriliruptorales,2
Nannocystales,1
Eimeria dipodomysis,1
Porphyromonadaceae,1
Colpoda,2
Alveolata,12
Bartonella silvicola,1
candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_53_14,1
Phaeomoniella chlamydospora,1
Chlamydiaceae,3
Sulfurifustis,1
Bacillus sp. VKK-2,1
Psilolechia,1
Tetramitia,1
Bacillicladium,1
Candidatus Anammoximicrobium,1
Candidatus Ovatusbacter,3
Burkholderia sp. F20,1
Hypocrella,1
Herbaspirillum sp. ZX5,1
Aureobasidiaceae,2
uncultured planctomycete,18
Echinochloa colona,1
Graphidaceae,1
Colidextribacter,1
Halanaerobiales,1
Intrasporangium,1
uncultured bacterium gp7,1
SAR324 clade(Marine group B),3
Paenibacillus sp. MME1_T4,1
Pseudoglutamicibacter albus DNF00011,1
Actinomadura maheshkhaliensis,1
Candidatus Protochlamydia amoebophila,1
Longimycelium tulufanense,1
Potebniamyces pyri,1
Sporichthya sp. KAR54,1
Cladosiphon okamuranus,1
Methyloceanibacter stevinii,1
Lobulomycetales sp. AF011,1
Verrucomicrobia bacterium CG1_02_43_26,1
Aneurinibacillus tyrosinisolvens,1
Paraburkholderia rhizoxinica HKI 454,1
uncultured Rhodoplanes sp.,2
uncultured Sedimentibacter sp.,1
Sorodiplophrys,1
Phyllosticta elongata,1
Gymnodiniphycidae,1
Campylobacteria,3
Arsenophonus endosymbiont of Aphis sp.,1
Bacillus circulans,1
Rubritaleaceae,1
Thaumatomonas,1
Acidobacteria bacterium RBG_16_70_10,1
Kytococcus sedentarius,1
Janibacter sp. Soil728,1
Wohlfahrtiimonas chitiniclastica,1
Microbacterium sp.,1
Serratia marcescens,2
Cynomorium songaricum,1
Streptosporangium,3
Dyadobacter,1
Candidatus Hamiltonella,1
Puniceicoccaceae,5
Spumellaria,1
Granulicella paludicola,1
Pseudopediastrum boryanum,1
Actinobacteria bacterium RBG_19FT_COMBO_70_19,1
Helotiaceae,8
Intrasporangium chromatireducens Q5-1,1
Phyllostictaceae,2
uncultured ciliate,1
Retaria,2
Desulfobulbia,1
Mrakiaceae,2
Caldatribacteriia,2
Curtobacterium sp. MCBA15_009,1
uncultured Desulfuromonadales bacterium,1
Marichromatium,1
Caedibacteraceae,1
Turicibacter,6
Pseudarthrobacter scleromae,1
Clavulinaceae,2
Paenibacillus sp. CF095,1
Xanthomonas axonopodis,1
Pseudanabaena PCC-7429,3
Sulfitobacter,1
Burkholderia cepacia,1
AT-s3-44,1
Curtobacterium sp. MCBA15_012,1
Candidatus Phytoplasma aurantifolia,1
Mycosphaerella arbuticola,1
Chryseobacterium kwangjuense,1
Desulfatiglandales,2
Promicromonosporaceae,4
Aeromicrobium sp. Root236,1
Romboutsia sp. MT17,1
Isoptericola,1
Scleromitrula shiraiana,1
Armatimonadales,8
Scleromitrula,1
Discicristata,2
Rhodococcus sp. RCC17,1
WWE3,2
Sclerodermataceae,1
Kabatiella microsticta,1
Candidatus Nostocoida,1
Malacoplasma penetrans,1
Myxococcia,9
Aestuariimicrobium,2
BD2-11 terrestrial group,5
Halobacteriovorax,1
Ornithinimicrobium sp. AMA3305,1
Bacillus sp. IDA1527,1
Beauveria,1
[Polyangium] brachysporum group,1
Humibacillus sp. DSM 29435,1
Leohumicola sp. DAOM 230084,1
A4b,6
Cryphonectria-Endothia complex,1
Leifsonia poae,1
Pycnothelia papillaria,1
Neisseria,3
Neuroptera,1
Pseudomonas sp. GmFRB048,1
uncultured eubacterium AB16,1
Eimeriorina,1
Scleroderma citrinum,1
Pontibacter,1
Enterococcus faecalis,2
Gracilipodida,1
Knoellia,2
Picochlorum sp. SENEW3,1
Syntrophomonadia,3
Micrococcaceae bacterium CH19B,1
Dictyosphaerium sp. DQ1_1,1
Cladoniaceae,1
bacterium Ellin6529,1
Coccomyces strobi,1
Candidatus Colwellbacteria bacterium RIFCSPHIGHO2_02_FULL_43_15,1
Cellulosimicrobium,2
Chromadorea,1
Bacteroides massiliensis,1
Microbacterium humi,1
Micromonospora,7
Cyanobium PCC-6307,4
Polaromonas sp. BAC74,1
Acidothermus,5
Mycobacterium xenopi,1
Nocardioides luteus,1
Sulfurospirillaceae,3
uncultured Thermoflavimicrobium sp.,1
Phialocephala,1
Sphingomonas oligoaromativorans,1
Cladosporium iridis,1
Luteitalea,3
OLB12,1
Paenibacillus glacialis,1
Aureobasidium,1
uncultured verrucomicrobium DEV020,1
Terrabacter sp. 28,1
Candidatus Wolfebacteria,1
Ralstonia sp. 1-6,1
Trichomeriaceae,1
Syntrophobotulus glycolicus,1
Mycoplasmatales,7
Clostridium sensu stricto 1,14
Subgroup 23,2
Boletales,1
Mycoplasma yeatsii,1
Candidatus Adlerbacteria bacterium RIFOXYC1_FULL_48_26,1
Arsenicitalea,2
Aeromicrobium sp. A1-2,1
Spirochaetota,2
Clostridioides,2
Clostridium sp. HMP27,1
Nicotiana tabacum (common tobacco),2
Erysipelatoclostridium ramosum,1
Brachybacterium,1
Kosmotogales,1
Aerococcus urinaeequi,1
Bacillus pumilus,3
Chloroidium sp. Ru-6-6,1
Onygenales,1
uncultured bacterium A1Q1_fos_862,1
bacterium Ellin5259,1
P3OB-42,3
Oscillatoria tenuis SERB 8,1
Mus musculus (house mouse),1
Stereocaulon,1
bacterium YC-ZSS-LKJ66,1
fungal sp.,3
Lachnoclostridium,4
Spirochaetia,2
AAP99,1
[Polyangium] brachysporum,1
uncultured Xanthomonadaceae bacterium,2
Claussenomyces,1
uncultured bacterium GR-Sh2-12,1
Lutispora,1
Gymnosporangium unicorne,1
Gammaproteobacteria Incertae Sedis,9
Conexibacter sp.,1
uncultured Polaromonas sp.,1
Blastocystis sp. BJ99-569,1
uncultured forest soil bacterium,6
Thermoplasmata,3
Candidatus Kaiserbacteria,13
Trebouxiophyceae,46
Oceanicaulis sp. HTCC2633,1
Coleoptera,1
Bergeyella sp. AF14,1
uncultured Azoarcus sp.,1
Xylobotryomycetes,2
Rhodothalassium,1
Bacillus thuringiensis,1
Niastella yeongjuensis,1
Kineosporia rhamnosa,1
TM7,5
Micromonospora sp. HBUD30212,1
Subgroup 2,7
Acidobacteriales bacterium 59-55,1
Clostridium perfringens CPE str. F4969,2
Fimbriimonadia,4
Cutibacterium,1
Sorangium cellulosum So ce56,1
Ramlibacter tataouinensis,1
Nematostelium ovatum,1
Bacillus sp. DB14711,1
Caldisericota,8
Nitrosospira lacus,1
Kyrpidiales,2
Renibacterium,1
Bryocentria,1
Abditibacteriota,2
Fermentibacteraceae,1
Obscuribacteraceae,2
Corynebacterium amycolatum,1
BD7-11,2
Trichosporonales,1
Halobacteria,2
uncultured Burkholderiales bacterium,3
Leptoxyphium fumago,1
Zhihengliuella,2
Clostridium baratii,1
Hydatigera kamiyai,1
Neisseria zalophi,1
Streptomyces albulus ZPM,1
Monoglobus,2
Enterobacter cloacae,3
Leptolinea,4
Bacillus sp. AS-88,1
Terriglobus,4
Parmotrema internexum,1
Herbaspirillum sp. F1,1
Thermomyces lanuginosus,1
Chlorobi bacterium OLB5,1
Paenibacillus sp. MME2_R1,1
hydrothermal vent metagenome,1
Chlamydiae bacterium GWA2_50_15,1
Roseomonas sp.,1
Thiomargarita,1
Phenylobacterium sp.,1
Methylomirabilia,4
Ajellomycetaceae,1
Caldilineaceae,5
Phaeosphaeriaceae,3
Defluviicoccales,1
Halobacillus massiliensis,1
Xiphinematobacteraceae,2
Candidatus Collierbacteria,1
Dactylosporangium,2
Nocardioides sp.,4
Gomphillus,1
Chitinophaga sp. YR573,1
Protoblastenia,1
Peltigerales,1
Monilophyta,5
Actinomycetales bacterium Gsoil 972,1
Tropicibacter,1
Acorus calamus B5,1
Leifsonia sp. MSL 02,1
Lepraria,1
Komagataeibacter,1
Micromonospora sp. EURKPP2H80,1
Parastreptomyces abscessus,1
Curtobacterium sp. Leaf261,1
Polaromonas sp. A23,1
Micrarchaeia,1
Ferritrophicum,1
Bagnisiella,1
Prasiola mexicana,1
uncultured Ferrimicrobium sp.,2
Arthrobacter crystallopoietes BAB-32,1
Coxiellaceae,1
Cladosporiaceae,9
Tsukamurella sp. RP-B6,1
Collemataceae,1
Clostridium bowmanii,1
Fermentibacterales,1
Filobasidiaceae,2
unidentified,7
Deuterostomia,4
11-24,3
Eggerthellaceae,1
Pseudosporangium,1
KF-JG30-B3,5
Planococcus sp. SH-96B,1
MB-A2-108,14
Ramularia,2
uncultured Paenisporosarcina sp.,1
Brevundimonas,5
Angustibacter,1
Solanum lycopersicum (tomato),1
Rhabdochlamydiaceae bacterium cvE58,1
Bacillus massilionigeriensis,1
Ciliophora,7
Arthrobacter cupressi,1
Sporomusaceae,5
Bacillus sp. Marseille-P2489,1
Collema,1
1174-901-12,14
Thermoactinomyces sp. Gus2-1,1
Acetobacter sp. H109,1
Didymellaceae,1
Francisella noatunensis subsp. orientalis,1
uncultured Trebouxiophyceae,2
Chlamydia,2
Ammoniphilus,2
Zasmidium cellare,1
Plantibacter flavus,1
Peredibacter,3
Verruc-01,2
Lysinimonas sp. LM-2018,1
Kyrpidia spormannii,1
Saccharomycetes,1
Brevundimonas sp. Leaf363,1
Tetrasphaera,2
Ochrolechia,1
Erythranthe guttata (spotted monkey flower),1
Haloplasmataceae,1
Dothideales,4
Crocinitomicaceae,4
HDB-SIOI1093,1
uncultured Pseudolabrys sp.,2
Cryobacterium roopkundense,1
Arthrobacter sp. TP-Snow-C2,1
Arthrobacter sp. EPSL27,1
Sedimentibacter,2
Sporosarcina,41
Microbacterium sp. Drb5,1
Candidatus Arsenophonus triatominarum,1
Sulfuricellaceae,1
Monotropastrum sciaphilum,1
Agaricomycotina,16
uncultured Firmicutes bacterium,5
Sclerotinia sclerotiorum 1980 UF-70,1
Terriglobus roseus,1
Tundrisphaera,5
Metaperipatus inae,1
Entomoplasmataceae,1
Erysipelatoclostridiaceae,1
Coniochaetales,1
Sumerlaea,5
Clostridium algidicarnis B6,1
Lecanorales,9
Erwiniaceae,1
ADurb.Bin063-1,3
Paenibacillus sp. KAR72,1
Saccharomyces sp. DSM 26796,1
Sulfuritalea,3
Verrucomicrobium,1
Limnohabitans,1
Clostridium botulinum Bf,2
Gordonia sp. DEOB200,1
Hyaloscypha hepaticicola,2
Heterocephalacria,1
Brevundimonas staleyi,1
uncultured Gordonibacter sp.,1
Bacillus sp. FJAT-18043,1
Polyangiaceae,9
Scytonema VB-61278,1
Neopterygii,2
Amoebozoa,4
Bacillus sp. IARI-MB-4,1
Steroidobacter denitrificans,1
Phyllosticta,2
Peptostreptococcales-Tissierellales,59
SG8-4,1
Elev-16S-573,1
Choanozoa,22
Bacillus sp. Y1,1
Francisella noatunensis,1
bacterium ID4397,1
uncultured freshwater eukaryote,1
Pseudomonas sp. NZ103,1
Pseudomonas tolaasii,1
Acidiferrobacteraceae,1
Clostridium sensu stricto 8,1
Bacillus arbutinivorans,1
Anonchotaenia macrocephala,1
Kribbella ginsengisoli,1
Chytridiomycota,1
Rhodanobacter sp. PAMC 26505,1
Teberdinia sp. CP-WI-1,1
Acidipropionibacterium acidipropionici,1
mle1-8,1
Vahlkampfia avara,1
LKM11,2
Pedomicrobium,7
Collinsella,1
uncultured bacterium C2-12,1
Sporosarcina sp. SS16.7,1
Microbacterium sp. 77mftsu3.1,1
Kribbella flavida,1
Pseudomonas trivialis,1
Antricoccus,1
uncultured organism,47
Candidatus Renichlamydia,1
phenanthrene-degrading bacterium M10,1
Modulibacteria,1
uncultured bacterium 259,1
Phormidiaceae,1
Arthrobotrys superba,1
Halanaerobium,1
Psychrobacillus sp.,1
Clitellata,2
Ureaplasma,1
Pseudanabaenaceae,3
Coccomyxa simplex,1
Pseudomonas sp. UA-JF2806,1
uncultured haloarchaeon,1
Pseudomonas sp. 280(2016),1
uncultured Caulobacterales bacterium,1
Janibacter,2
Francisellaceae,3
Helotiales sp. 2 MK-2015,1
Heterolobosea,1
Paenibacillus sp. 178Fe-As,1
Capnocytophaga canimorsus,1
Hemicytherura kajiyamai,1
Cercomonadidae,2
Dietziaceae,1
uncultured Solirubrobacterales bacterium,1
Seriata,1
Niabella drilacis,1
Lysinibacillus sphaericus,1
uncultured Actinobacteridae bacterium,2
Desulfatiglans,2
Caliciales,1
Chaetosphaeridiales,1
Pseudocercospora punctata,1
Arsenophonus,3
Cruoricaptor ignavus,1
Andreaeales,1
Cystofilobasidiales,3
Udeniomyces sp.,1
Buddleja davidii (summer lilac),1
Tuberibacillus calidus,1
Edaphobacter,1
Ambulacraria,1
Betaproteobacteria bacterium UKL13-2,1
Dermabacteraceae,1
Actinidia chinensis,1
Halorubrum,1
Stagonosporopsis cucurbitacearum,1
Betaproteobacteria bacterium GR16-43,1
Bacillus sp. SIT16,1
Bryophyta,1
Rhizobium sp. CAF431,1
Pseudomonas sp. UA-JF2902,1
Sphaerochaeta,1
Enterobacter sp.,1
Vibrio,3
Veillonellales-Selenomonadales,5
Bacteroidales,7
Malasseziales,1
Thaumatomonadidae,1
Photobacterium ganghwense,1
Pseudonocardia sp. AB514,1
Pseudomonas sp. G0948,1
Holwaya,1
uncultured Chlamydia sp.,2
Bradyrhizobium sp. RS-46,1
Pucciniales,2
Pedomicrobium manganicum,1
Macrostomum lignano,1
Candidatus Saccharibacteria bacterium CG2_30_41_52,1
Pseudochlorella pyrenoidosa,1
wastewater metagenome,1
Nocardioides sp. LCK-2009.30,1
Waddlia sp. G817,1
Actinoplanes sp. G31,1
Knoellia sp. Soil729,1
Ramularia grevilleana,1
Leisingera,1
Fallacia sp. 33,1
Didinium,1
Hydrogenophaga,2
Pajaroellobacter,6
Geobacillus sp. HBB40,1
Roseburia,1
Chryseobacterium,1
Nicotiana attenuata,2
Fibrobacterales,2
Pseudomonas sp. SK-1-3-1,1
Humitalea,1
Nocardia sp. YU011-1,1
uncultured archaeon,8
Methylophagaceae,1
Shuttleworthia,1
Pseudomonas sp. WHAS36,1
Ostracoda,1
Chloroidium saccharophilum,3
MBNT15,6
uncultured Tremellaceae,1
Microbotryomycetes,1
Holospora,1
Pseudostichococcus monallantoides,1
Erwinia uzenensis,1
Desulfosporosinus sp. Tol-M,1
Verrucomicrobium sp. GAS474,1
Gnetophyta,1
Magnetococcales,2
Paludibacteraceae,2
Arthrobacter sp. XWI-1002,1
Demequina,2
Coleochaetophyceae,1
uncultured bacterium 253,1
Stereocaulaceae,2
Geodermatophilus,1
Clostridium paraputrificum,1
Ochrolechia parella,1
Sumerlaeia,5
Trichosporon,1
[Eubacterium] tenue,3
Candidatus Omnitrophus,8
Erwinia,1
Agaricales,1
Myroides odoratimimus CCUG 12700,1
beta proteobacterium DC2b-18,1
Erysipelotrichaceae,7
Arthrobacter sp. Marseille-P4198,1
Staphylococcus aureus subsp. aureus ST398,1
Hymenobacteraceae,1
Anaerobacillus,1
Microbacterium sp. Cra29,1
Bacillus sp. BF47,1
Trichosporonaceae,1
uncultured Bradyrhizobium sp.,1
Dioscorea alata,1
Lecanicillium sp. CCF 5233,1
Mediophyceae,1
Candidatus Protochlamydia naegleriophila,1
uncultured bacterium #0319-7G21,1
Moduliflexia,1
Planococcus,3
Paludisphaera borealis,1
Parachlamydia sp. C2,1
Nocardioides sp. S23405,1
Vitex agnus-castus,1
Trebouxia usneae,1
Auraticoccus monumenti,1
uncultured Conexibacter sp.,2
Parasutterella,1
Campilobacterota,3
Pseudoalteromonadaceae,1
Clavibacter tessellarius,1
Acetobacterium,1
Holosporales,3
Pseudomonas brassicacearum,2
uncultured Acidobacterium sp.,4
Aeromicrobium,13
Oxyphotobacteria Incertae Sedis,1
MM1,3
Cephaloticoccus primus,1
Arthrobacter alpinus,1
Pseudogracilibacillus,1
Chlamydiales bacterium cvE71,1
Paenibacillus wulumuqiensis,1
Acremonium chrysogenum ATCC 11550,1
RBG-13-54-9,3
E1B-B3-114,1
Parachlamydia acanthamoebae,1
Armatimonadota,14
Udeniomyces,1
Cladosporium sp. CBS 282.49,1
Sumerlaeota,5
Malasseziaceae,1
Clostridium algoriphilum,1
Oceanospirillales,3
Hymenoscyphus sp. A TL-2012,1
Isosphaeraceae,16
Xanthomonas translucens pv. poae,1
Pseudonocardiales,9
Lentimicrobiaceae,2
Sesamum indicum (sesame),1
Sclerotinia,1
Niastella sp. SCN 39-18,1
Caldilineales,5
[Eubacterium] ruminantium group,1
Marine Benthic Group D and DHVEG-1,1
Pseudomonas fluorescens SBW25,1
Amycolatopsis sp. BJA-103,1
Cytophagaceae,1
unidentified actinomycete L43597,1
URHD0088,1
Brevibacillales,1
Devosia sp. Root635,1
Burkholderia stabilis,1
Aeromicrobium sp. Root495,1
Paeniclostridium sordellii,1
Curtobacterium flaccumfaciens pv. beticola,1
Clavibacter,2
Pseudevernia cladonia,1
Beggiatoales,2
Clostridium sp. CL-2,1
Acidimicrobiia bacterium BACL6 MAG-120322-bin79,1
Run-SP154,1
Pir4 lineage,14
Brassica rapa subsp. pekinensis (Chinese cabbage),1
Symbiobacteraceae,2
Planifilum,1
Mesotoga,1
Streptomyces katrae,1
Dacrymycetaceae,1
uncultured Nakamurellaceae bacterium,2
Paenibacillus sp. FSL H7-0331,1
Ectocarpales,1
Pseudophaeobacter,1
Gaiella occulta,1
uncultured Caldisericum sp.,1
Schlesneriaceae,6
Labyrinthulomycetes,1
Caulobacter,3
Luteitalea pratensis,1
Candidatus Metachlamydia lacustris,1
Bodomorpha sp. HFCC57,1
Candidatus Saccharibacteria bacterium 47-87,1
Tylenchida,1
uncultured Desulfosporosinus sp.,3
uncultured Chlamydiales bacterium,1
Codosigidae,1
Bulleribasidiaceae,1
Moduliflexaceae,1
Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9,1
Phialophora sp. MF583,1
Gelatinomyces siamensis,1
