Taxon,Count
Rhynchosporium,1
Cereibacter,1
Ardenticatenales,1
Trichoderma hamatum,1
Variibacter,1
uncultured Boletaceae,3
Mycoplasmataceae,7
Labronema ferox,1
Rothia,2
Arsenophonus endosymbiont of Aphis sp.,1
Choanoflagellata,2
Tychonema CCAP 1459-11B,2
bacterium Ellin5134,1
Planctomycetales,10
Salmonella enterica subsp. enterica serovar Paratyphi A,1
Aspergillaceae,3
Pleiochaeta,2
Pseudomonas sp. S1.3,1
Xiphinematobacteraceae,7
Vertebrata,2
Acidimicrobium,1
OCS116 clade,1
Kibdelosporangium aridum subsp. largum,1
uncultured Caldilineaceae bacterium,1
Microbacterium,2
Candidatus Nitrocosmicus,1
Micromonosporaceae,31
Bordetella,1
Candidatus Mesochlamydia elodeae,1
Lysinibacillus,2
Actinobacteria bacterium,1
Diptera,1
Euzebyaceae,1
Archaeorhizomycetales,2
Chrysophyceae,3
Pelosinus,1
Candidatus Nostocoida,3
bacterium YC-ZSS-LKJ142,1
Moniezia benedeni,1
Tarenaya hassleriana,1
Paenibacillus lactis,1
Betaproteobacteria bacterium UKL13-2,1
Aphelidium desmodesmi,1
Saccharomonospora,2
Peptostreptococcaceae,1
Ferruginibacter,6
Deferrisoma,1
Euzebyales,1
Enterococcus durans,3
Chloroflexi bacterium Ellin7237,1
Bradyrhizobium japonicum,2
Microbacterium oleivorans,1
Intrasporangium,1
Pseudo-nitzschia,1
Aureobasidiaceae,2
bacterium,3
Thiomicrospirales,2
Bulleribasidiaceae,1
Pseudomonas aeruginosa,1
Actinophytocola sp. YIM 75635,1
Corynebacterium,5
[Tolypothrix] sp. PCC 7415,1
Yersinia pestis 2944,1
Mucor genevensis,1
Inocybe aff. asterospora PBM-2014,1
Bacillus sp. OV166,2
Rahnella aquatilis,1
Ananas comosus (pineapple),1
Xylobotryomycetes,1
Pseudohongiella,1
Pseudonocardia sp. CC011213-05,1
Hypochthonius rufulus,1
Bifidobacterium,1
bacteriap25,4
unidentified,5
Stereopsis radicans,1
Moorellia,1
Serratia sp. OCC18,1
Bifidobacterium scardovii JCM 12489 = DSM 13734,1
Brenneria sp. gBX10-1-2,1
Gymnolaemata,1
Pucciniomycetes,3
Mycoplasmopsis iners,1
Ureaplasma miroungigenitalium,1
Filobasidiales,3
Micromonospora sp. 2602HV4,1
Syntrophus,1
Cedecea,1
Actinophytocola burenkhanensis,1
Cenchrus americanus,1
Candidatus Berkiella,2
Caulobacter sp. Root343,1
Agrococcus,1
uncultured Acidobacterium sp.,4
Lachnospiraceae,13
Thalictrum minus var. hypoleucum,1
Rahnella sp. L12,1
Spirochaeta,1
Aliidongia,1
Spirilliplanes,1
Pezizomycetes,1
Halothiobacillus,1
Nematoda environmental sample,2
Thermotogaceae,1
Sporosarcina ginsengisoli,1
Vibrionales,9
Ktedonobacter sp.,1
Lophotrochozoa,9
Parachlamydiaceae bacterium HS-T3,1
Phormidiaceae,2
Actinomucor elegans,1
Tardiphaga sp. Vaf07,1
Tremiscus,1
Phaselicystidaceae,2
Arachnida,1
Enterobacteriaceae bacterium 167E,1
Paenibacillus sp. BF38,1
Planctomycetaceae bacterium LX124,1
Pseudomonas corrugata,1
Jimgerdemannia flammicorona,1
Roseiflexaceae,7
Flavisolibacter ginsengisoli,1
Candidatus Caldatribacterium,1
Mycobacterium sp. 1164966.3,1
Gymnosporangium asiaticum,1
Acetothermiia,1
Rhodospirillaceae bacterium BRH_c57,1
Demetria,1
Apicomplexa,4
Anaerolineae,45
bacterium SOSP1-9,1
Paludisphaera borealis,1
Mycobacterium vaccae ATCC 25954,1
Ripogonum sp. KH-2014,1
Marinobacter sp.,1
Catenulisporaceae,2
BRH-c57,1
Pseudorhodoplanes,2
Micromonospora sp. L0902,1
Agromyces cerinus,1
Inocybe,2
uncultured Aciditerrimonas sp.,2
Filobasidiaceae,2
Labraceae,5
Clostridia,40
Pseudanabaenaceae,3
Rickettsiella,1
Pseudogymnoascus pannorum,1
Halobacterota,6
uncultured Klebsiella sp.,1
bacterium TSR35,1
Deferribacteres,1
AEGEAN-169 marine group,3
WWH38,3
uncultured Kineosporiaceae bacterium,1
Aspergillus leporis,1
Arthrobacter nitrophenolicus,1
Arthrobacter sp. BJC16-A1,1
Thermotoga neapolitana,1
Ga0077536,1
Methylocella silvestris BL2,1
Serratia sp. H67,1
Psychroglaciecola,1
Rhizophydiaceae,1
Limimaricola,1
Enterococcus,4
Drechslera sp.,1
Serratia sp. AZ22R6,1
Halorubrum chaoviator,1
uncultured bacterium mle1-16,1
Tardiphaga,1
Rhodobacter sphaeroides,2
Streptomyces albidoflavus,1
Vampirovibrionales,2
Dietzia cinnamea P4,1
Catenulispora,2
Kallotenuales,1
Myrmecia israeliensis,1
uncultured Burkholderia sp.,2
Arthrobacter sp. KOPRI 25827,1
Kabatiella,1
EV818SWSAP88,1
Candidatus Methylomirabilis,1
Stereopsis,2
Lichtheimiaceae,1
Brachyalara straminea,1
Pseudovibrio,1
Serendipita vermifera,1
Cryptosporangiaceae,2
Metallyticus splendidus,1
Dactylonectria macrodidyma,1
Microcystaceae,1
Kitasatospora sp. NRRL B-11411,1
Butyricicoccaceae,1
Holophagaceae,1
[Caedibacter] taeniospiralis group,1
Rahnella sp. WP5(2016),1
Pseudonocardia sp. HH130630-07,1
Heteromita,2
Bartonella,2
Acidimicrobiaceae,2
Continenticola,1
Taxodium mucronatum,1
Calocera,1
Peltaster sp. GTE9a,1
Streptosporangium sp. 'caverna',1
Myroides odoratimimus CCUG 12700,1
Rhodospirillum sp. SL38,1
Stachybotryaceae,2
Flavitalea,2
Cyanobium sp. CZS_41D,1
Ochrobactrum anthropi,1
Candidatus Tremblaya,1
Bryocella,1
Serratia sp. UIWRF1111,1
Bacillus licheniformis,1
uncultured Escherichia sp.,1
Oligoflexales,1
Pezicula,1
Cercomonas,2
Philobdella gracilis,1
Corynebacterium pseudotuberculosis I19,1
Intramacronucleata,7
Enterobacter cloacae,3
Caulobacter,1
Leifsonia sp. Rs46,1
Serratia sp. Se40,1
H3.93,1
Lineage IV,2
Marmoricola,1
Bifidobacteriales,1
Defluviicoccaceae,1
Syntrophomonadia,1
Serratia sp. Tp5,1
Archangium disciforme,1
Thiomicrospiraceae,2
Rhodanobacteraceae,10
Serratia sp. YD25,1
Vibrio,6
uncultured Xanthomonadaceae bacterium,1
Puniceicoccus,1
Desulfarculaceae,1
endosymbiont of Ifremeria nautilei,1
Amycolatopsis,1
OLB14,3
proteobacterium Ellin181,1
Mucilaginibacter,9
Yersinia pestis CO92,1
Acetobacteraceae bacterium MP03,1
Candelariales,1
Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_12_FULL_40_130,1
Paramicrosporidium,2
Pseudonocardia sp. CNS-139,1
Pseudomonas fluorescens SBW25,1
Cephaloticoccus,1
Aranicola sp. LYG01,1
Trichosporon,1
ABY1,3
Streptomyces sp. WDL-10,1
Sumerlaeota,1
Arthrobacter sp. B2-7,1
bacterium Ellin6549,1
Desulfobacteraceae,1
Sclerotiniaceae,2
Phaseolus acutifolius (tepary bean),1
Brevibacillus parabrevis,1
Stenotrophomonas maltophilia,2
Phanerochaetaceae,1
Ideonella sp. enrichment culture clone 02SU5-P,1
Babeliae,28
Castilleja paramensis,1
Candidatus Roizmanbacteria,4
Leminorella,1
Rahnella sp. 42262,1
Clade IV,1
Bdellovibrionales,12
Afipia sp. GAS231,1
Pseudomonas collierea,1
Flavobacteriaceae,3
Syntrophia,2
Hylemonella,1
Blfdi19,1
Danio rerio (zebrafish),2
Katablepharis remigera,1
Arthrobacter sp. PN3,1
Roseomonas gilardii,1
uncultured Pseudonocardiaceae bacterium,1
Fibrobacter,1
Penicillium sp. KCTC16089,1
Rhizobiaceae,25
Idiomarina,1
Flexistipes,1
Bacillus megaterium,1
MAST-12C,1
uncultured bacterium 70,1
Advenella,1
Dactylosporangium sp. WS-10,1
Yersinia enterocolitica LC20,1
Chthoniobacter,14
Bradyrhizobium sp. ORS 3668,1
Veillonellales-Selenomonadales,3
uncultured Bacteroidetes bacterium,11
Francisellales,2
uncultured Rhodobiaceae bacterium,1
Lactobacillus saniviri,1
Bergeyella sp. AF14,1
Parmotrema tinctorum,1
Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27,1
Shewanella sp. CY-b6,1
Gossypium arboreum,1
Paraburkholderia rhizoxinica HKI 454,1
Aciditerrimonas,1
Sarocladium implicatum,1
Wohlfahrtiimonas,1
Fusarium solani,1
S-BQ2-57 soil group,2
Pycnora sorophora,1
bacterium Ellin7522,1
bacterium Ellin6009,1
Pseudomonas salomonii,1
Sulfobacillaceae,2
fungal sp.,1
Methylocapsa,1
Planctomycetes bacterium DG_58,1
Rhodococcus sp. YSPH33,1
Pseudomonas sp. T5(2015),1
Rhizobiales Incertae Sedis,15
Sphingobium sp. Ant17,1
Rubus allegheniensis,1
Pseudomonas sp. B3039(2015),1
Bdellovibrio bacteriovorus W,1
Paenibacillus sp. MAEPY2,1
Longispora sp. Zs32,1
Bipolaris,3
Stenotrophobacter,2
Levilinea saccharolytica,1
Pasteurellaceae,3
Propionibacteriaceae,4
NS7 marine group,1
Candidatus Nomurabacteria,4
Urania-1B-19 marine sediment group,1
Moraxellaceae,6
Actinophytocola,4
Cestoda,4
Actinokineospora bangkokensis,1
Paenibacillus sp. R-36746,1
BIrii41,6
Symbiotaphrina,1
Burkholderia stabilis,1
Lelliottia sp.,1
uncultured Tremellaceae,2
Scleromitrula shiraiana,1
Mycobacterium sp. JS623,1
Xiphinema brevicollum,1
Levilinea,1
Myrothecium,2
Rhizopus oryzae,1
Nitrospirae bacterium GWF2_44_13,1
uncultured stramenopile,1
uncultured Enterobacteriaceae bacterium,1
Enterococcus sp. C13,1
Streptomyces alni,1
Asclepias tuberosa,1
Microdorylaimus miser,1
unidentified archaeon,1
Chromulinales,1
Hirudinida,1
uncultured Acidobacteriales bacterium,9
uncultured Oxytrichidae,4
Candidatus Zambryskibacteria,1
Nocardiaceae,10
uncultured Acanthobdellida sp.,1
uncultured bacterium gp6,1
Bradyrhizobium sp.YB2,1
Dechloromonas sp. HZ,1
Thermotogales,1
Endogonales,1
Symbiotaphrina kochii,1
Brachyalara,1
Thelebolaceae,1
Candidatus Peribacteria,1
Pezizales,1
uncultured Firmicutes bacterium,7
Discoba,1
Halothiobacillaceae,1
Pleiochaeta setosa,1
Rhodococcus sp. B7740,1
Candidatus Protochlamydia naegleriophila,2
Bdellovibrio sp.,1
Bacillus sp. OK048,1
Friedmanniella,1
Barnesiellaceae,1
Ktedonobacterales bacterium Uno-18,1
Ralstonia sp. AU12-08,1
Paenibacillus sp. ikaite c7,1
Dactylosporangium,2
Nocardioides sp. Root224,1
Parmeliaceae,2
Spirochaetales,4
Dacrymycetales,1
Disciotis venosa,1
Bacillus sp. TW1,1
Streptosporangium sp. KD35,1
Comamonadaceae bacterium JGI 0001003-E14,1
Clostridium sensu stricto 1,1
Meropathus sp. MEM1,1
Pasteurellales,3
Perlophiura profundissima,1
bacterium Ellin5091,1
Idiomarinaceae,2
Haloferacaceae,1
Aureobasidium,1
Oryzihumus leptocrescens,1
ADurb.Bin118,1
Heterocephalacria,2
Fusarium proliferatum,1
Kineosporia aurantiaca,1
uncultured prokaryote,3
Myriapoda,2
Paracaedibacteraceae,1
Candidatus Peregrinibacteria,1
Subgroup 19,1
Paludisphaera,1
Acidimicrobiales,3
Arthropoda,8
uncultured Prosthecobacter sp.,4
uncultured Providencia sp.,1
Desulfobulbaceae,2
Parmotrema internexum,1
Chroococcidiopsaceae,1
Neoptera,5
Pseudomonas sp. B64(2007),1
Methyloceanibacter superfactus,1
uncultured Methylocystaceae bacterium,8
Rhodococcus sp. HA73,1
Biostraticola tofi,1
Candidatus Liberibacter asiaticus,1
Arsenophonus,5
Tapinella,1
Erwinia uzenensis,5
Actinobacteria bacterium RBG_19FT_COMBO_70_19,1
uncultured euryarchaeote,1
Acidithiomicrobium sp. P1,1
uncultured Latescibacteria bacterium,1
bacterium enrichment culture clone auto173_4W,1
Chryseolinea,2
Rhodococcus globerulus,1
Rahnella sp. J11-6,1
Pleurotheciaceae,1
Solicoccozyma,1
Mycobacterium abscessus M93,1
bacterium Ellin335,1
Marinobacteraceae,1
Nakamurella,4
Sphingomonas,5
Clavulina cristata,1
Chlorophyta,4
Streptomyces sp. A132,1
Brevibacillaceae,2
Amycolatopsis mediterranei S699,1
uncultured Aquicella sp.,2
Achnanthidium,1
OLB17,1
NS2b marine group,2
bacterium 15(2013),1
Escherichia-Shigella,18
Gluconobacter oxydans,1
Micromonospora sp. EURKPP2H80,1
Armatimonadetes bacterium Uphvl-Ar2,1
Pseudonocardia sediminis,1
Cryptophyceae,1
Halomonas sp. PS21(2010),1
Amphilinidea,1
Plantactinospora,1
Dongia,1
Moniliellales,1
Blastococcus,2
Bacillus koreensis,1
Budviciaceae,4
uncultured Sphingobacteriaceae bacterium,1
Listeriaceae,1
Edaphobaculum,3
Pragia fontium,1
Actinoallomurus,1
Paraphaeosphaeria neglecta,1
Mortierellomycotina,4
Latescibacteria,1
Pleurotheciales,1
Streptomyces sp. NRRL F-6674,1
uncultured Xanthomonadales bacterium,1
Bacillus sp. SIT16,1
Ruminococcaceae,2
Tolypocladium ophioglossoides,1
Cytophagales,13
Advenella kashmirensis WT001,1
Arenicellaceae,1
uncultured Holosporaceae bacterium,1
Dothideales,2
Aurantisolimonas,1
Anonchotaenia macrocephala,1
Cryptosporangium aurantiacum,1
Pseudonocardia sp. I12A-02602,1
Tistrellales,1
uncultured sludge bacterium A25,1
Listeria,1
Conexibacter woesei DSM 14684,1
MSB-4B10,1
Methanosarcinia,3
Mycobacterium kyorinense,1
Bryocella elongata,1
uncultured Massilia sp. FR036,1
Mycobacterium intracellulare subsp. yongonense,1
Vitreoscilla filiformis,1
Acinetobacter sp.,1
Rhodothermia,1
Pseudomonas denitrificans (nomen rejiciendum),1
Alistipes,1
Oligochaeta,1
Tylenchida,4
Desulfitibacterales,1
Parachlamydia,2
Spironema cf. multiciliatum,1
Diplorickettsiales,24
Populus tremula,1
Chlamydiaceae,2
Methanomicrobiales,2
Microscillaceae,11
Armatimonadia,9
Paenibacillus sp. IHB B 3391,1
Frankia sp. CaI1,1
Arthrobacter sp. Leaf69,1
Ascochyta medicaginicola,1
Serratia oryzae,1
Candidatus Photodesmus,1
Bradyrhizobium sp. URHD0069,1
Gammaproteobacteria bacterium RIFCSPLOWO2_02_FULL_47_50,1
Paracoccus,1
Holosporales,4
bacterium enrichment culture clone heteroA49_4W,1
Acidiphilium,3
Lysinibacillus sp.,1
Humulus lupulus (European hop),1
Derxomyces,1
Cryobacterium,1
Actinokineospora,3
Micropepsales,13
Chondrostereum,1
Bacillariophytina,3
FCPS473,3
Comamonas,1
Streptacidiphilus sp.,1
uncultured Nitrobacter sp.,1
Streptococcus suis,1
Nitrospirillum,1
Gluconacetobacter,1
Halieaceae,2
Capsicum annuum,1
Reyranellales,9
Piroplasmorida,1
Burkholderia pseudomallei,1
Staphylococcus aureus subsp. aureus ST398,1
uncultured MAST-12 related heterokont,1
uncultured Candidatus Rhabdochlamydia sp.,1
Pirellula,4
Streptomyces sp. MM56,1
Candidatus Riesia,1
Thermosporothrix,2
MAST-12,2
Latescibacterota,9
SHA-26,9
Gymnosporangium,3
Nitrobacter sp.,1
Aquabacterium,2
alpha proteobacterium BE2-LEVI4B-R,1
Bacillus anthracis str. A0389,1
Tolypocladium inflatum,1
Defferrisomataceae,1
HN-HF0106,1
Asaia sp. SF2.1,1
Ktedonobacter,5
uncultured Singulisphaera sp.,4
Candidatus Kinetoplastibacterium crithidii (ex Angomonas deanei ATCC 30255),1
Coriobacteriia,4
Zavarziniaceae,1
Aurantimicrobium,1
Halomonadaceae,5
Metarhizium,2
bacterium enrichment culture clone auto73_4W,1
CL500-29 marine group,6
Pelosinus fermentans,1
Hirsutella minnesotensis 3608,1
Arthrobacter sp. EpRS71,1
Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_64_23,1
Pseudonocardia sp. FXJ1.482,1
Rathayibacter tritici,1
BSLdp215,1
Synechococcales,4
Dickeya,3
Bradyrhizobium jicamae,1
Candidatus Ovatusbacter,3
Luedemannella,6
Halovibrio sp.,1
Rahnella sp. M19,1
Ambulacraria,2
Sporichthyaceae,6
MVP-88,1
Minicystis,1
Petrotogaceae,1
Tapinella panuoides,1
Spumella,1
Nitrobacter sp. Nb-311A,1
Peptococcales,1
Olsenella,2
Bacillus sp. SIT10,1
Acidisoma,3
Lactobacillus brantae,1
SAR11 clade,1
Cryomorphaceae,2
Eimeria reichenowi,1
Deferrisomatota,1
Bacillus toyonensis,1
Schmidtea mediterranea,1
Methylacidiphilaceae,3
Salmonella enterica subsp. enterica serovar Krefeld str. SA20030536,1
Candidatus Nitrosotalea,1
Trifolium pratense,1
uncultured Chytridiomycota,1
Rhizopodaceae,1
planctomycete str. 394,1
Chaetothyriales,1
bacterium Ellin5285,1
uncultured Hyphomicrobiaceae bacterium,15
Cadophora orchidicola,1
Pseudomonas sp. 31-12,1
Dorylaimia,12
Rhodopseudomonas sp. AAP120,1
Caenimonas,2
bacterium Ellin5121,1
Citrobacter,2
Rhynchosporium lolii,1
OPB41,1
Thermodesulfovibrionia,2
Aquisphaera,13
Janthinobacterium,2
Bradyrhizobium sp. LTSP857,1
Harzia velata,1
Aquisalimonas,1
Salinicola socius,1
Selenomonas,1
Acinetobacter sp. 178,1
Bartonella volans,1
Teratosphaeriaceae,2
Cryptosporangium,2
Cladophialophora bantiana,1
Schlesneriaceae,1
Actinophytocola xinjiangensis,1
Cellulomonas,2
Lecanicillium sp. CCF 5201,1
Omnitrophaceae,1
Erythranthe guttata (spotted monkey flower),1
Gastranaerophilales,1
27F-1492R,1
Pseudorhodoplanes sinuspersici,1
uncultured Iamiaceae bacterium,1
Walnut witches'-broom phytoplasma,1
FCPU426,1
marine actinobacterium PHSC20C1,1
Myroides,1
Bacillus sp. VKK-2,1
Kluyvera,1
Latescibacteria bacterium DG_63,1
Pseudanabaena sp. ABRG5-3,1
Marichromatium purpuratum,1
Opiliones,1
Lichenomphalia umbellifera,1
Aeromonas veronii,1
Serratia sp. Leaf51,1
Brevibacillus reuszeri,1
Nakamurella sp.,1
Pseudogymnoascus sp. VKM F-3775,1
Bradyrhizobium sp. S23321,1
Desulfotomaculales,1
Clostridiales bacterium PH28_bin88,1
Limnohabitans,1
Rathayibacter iranicus,1
Xanthomonas translucens pv. graminis,1
Peronosporomycetes,1
Brevundimonas sp. H106,1
Pertusaria andersoniae,1
Mycoplasmopsis arginini,1
Acetobacter tropicalis,1
Micrarchaeota,1
Arthrobacter sp. enrichment culture clone YW-02,1
Achromadora cf terricola JH-2004,1
Pantoea,2
Acidithiobacillus ferrooxidans,1
Globodera pallida,1
Reyranella,9
Stigmatella erecta,1
ODP123,1
Clostridium butyricum,1
uncultured Gemmata sp.,3
Petalomonas,1
Cordyceps,1
Deferribacteraceae,1
Candidatus Protochlamydia,10
Aureobasidium caulivorum,1
unidentified marine bacterioplankton,1
Arthrobacter sp. Leaf145,1
Escherichia coli DEC10C,1
Chryseobacterium,1
LKM11,2
Acholeplasmataceae,1
Porticoccaceae,1
uncultured Rubrobacteraceae bacterium,1
Chondrostereum purpureum,1
Caldilineales,2
Hyaloriaceae,2
Entophlyctis sp. JEL174,1
Photobacterium,2
Serratia sp. 3ACOL1,1
Acidibacillus ferrooxidans,1
Planctomycetaceae bacterium SCGC AG-212-F19,1
groundwater biofilm bacterium U2,1
Paenibacillus sp. Soil724D2,1
Dinoflagellata,1
Spirochaetia,4
JG30a-KF-32,7
alphaI cluster,3
Diatrypaceae,1
Angustibacter sp. Root456,1
Arthrobacter sp. AB70,1
Pseudonocardia sp. CNJ888 PL04,1
Phormidesmiales,1
bacterium Ellin6526,1
Pseudonocardiaceae,88
Solirubrobacterales bacterium 67-14,1
Pseudoalteromonas,2
bacterium MCF4(2011),1
Arthrobacter sp. 173,1
Caldilineaceae,2
Candidatus Jorgensenbacteria bacterium GW2011_GWA1_48_13,1
Competibacteraceae,1
Candidatus Peribacteria bacterium RIFCSPHIGHO2_02_FULL_49_16,1
Rhodomicrobium,3
