Taxon,Count
Erwinia,8
Endomicrobia,13
Thermoleophilia,275
Pirellulaceae,60
Cercozoa,9
Streptococcus pneumoniae,6
Rhodoplanes,31
Solibacterales,61
Endomicrobiales,13
Ramlibacter,2
Chloroplast,29
Bryobacteraceae,54
Serratia sp. P2ACOL2,3
unidentified phage,2
Acetobacterales,43
Serratia proteamaculans 568,5
KD4-96,30
Isosphaerales,54
Fimbriimonadales,6
Phragmoplastophyta,72
Mycobacterium sp.,4
Roseiarcus,14
uncultured Verrucomicrobiales bacterium,3
Blastocatellaceae,6
Mucorales,31
uncultured Conexibacteraceae bacterium,12
Phycisphaeraceae,5
Sutterellaceae,2
Buttiauxella sp. 3AFRM03,2
Pedosphaeraceae,23
Bacteroidia,102
bacterium YTN085711,2
Asticcacaulis,2
Serratia,221
Pseudolabrys,5
Tepidisphaerales,15
Klebsiella,16
uncultured Bradyrhizobiaceae bacterium,8
Chromadorea,7
Gemmatimonadota,79
Fusarium commune,2
uncultured Acidobacteria bacterium,174
Bradyrhizobium sp.,8
Bryobacterales,54
uncultured Pseudolabrys sp.,2
Polyangiaceae,18
uncultured soil bacterium,67
Serratia liquefaciens,16
Alphaproteobacteria,660
Serratia symbiotica,6
JG30-KF-CM66,13
uncultured beta proteobacterium,27
mle1-7,6
uncultured actinobacterium,38
Chthonomonas,13
Subgroup 22,5
Acidimicrobiia,124
Gammaproteobacteria Incertae Sedis,37
Methylomirabilia,27
Gammaproteobacteria,855
Amoebozoa,3
SC-I-84,23
Pirellulales,60
Methyloligellaceae,24
Bradyrhizobium erythrophlei,2
Incertae Sedis,68
Magnoliophyta,70
Bacillus,72
Hafnia paralvei,2
Pseudogymnoascus,5
BD7-11,4
Blastocatellia,61
Mycobacterium,53
Candidatus Kaiserbacteria,9
Enterobacteriaceae,55
A0839,6
Ktedonobacteraceae,90
Parengyodontium,4
Microtrichales,33
Caulobacterales,22
11-24,8
Ilumatobacteraceae,13
Haliangiales,53
Acidobacteriales,187
Mucor lanceolatus,3
uncultured Holophaga sp.,4
metagenome,259
Enterobacterales,358
uncultured Verrucomicrobia bacterium,33
Acidothermaceae,57
Ktedonobacteria,116
AAP99,2
Archaea,33
Opitutales,9
Helotiaceae,2
Candidatus Koribacter,4
Chloroflexi,338
Unknown Family,38
Cordycipitaceae,7
Enterobacter,11
Charophyta,72
Haliangiaceae,53
IS-44,3
Bradyrhizobium canariense,3
Isosphaeraceae,54
Rhodospirillales,10
Solirubrobacteraceae,85
Hypocreales,17
Nitrospiria,13
Agaricomycetes,36
Phenylobacterium,6
Amorphea,235
Acidobacteriota,625
Nitrospirales,13
Obesumbacterium proteus,2
Acidipila,10
Acetobacteraceae,43
Pyrinomonadaceae,47
Ascomycota,90
Micrococcales,83
Pseudarthrobacter,14
Nectriaceae,4
uncultured Chloroflexi bacterium,40
Ambomucor,2
Arthrobacter alpinus,4
Mucor,22
Bacillaceae,80
uncultured Rubrobacteria bacterium,6
Pla4 lineage,5
Burkholderiaceae,22
Subgroup 13,9
Verrucomicrobiota,250
Polyangiales,30
Tundrisphaera,6
Choanozoa,46
Puia,6
Bacillus bataviensis,5
HSB OF53-F07,23
Myxococcia,25
Yersiniaceae,245
Obazoa,232
Buttiauxella,2
Myxococcales,25
Serratia sp. LCN16,2
Mucor lilianae,2
AD3,54
Coxiellaceae,5
ADurb.Bin063-1,3
Pedosphaerales,23
Beijerinckiaceae,35
0319-6G20,30
Actinobacteria,474
Nitrosomonadaceae,52
uncultured planctomycete,40
Serratia quinivorans,3
uncultured organism,42
Opisthokonta,232
67-14,49
Pseudomonadaceae,92
Rhodospirillaceae,6
Streptomycetales,35
Clavulinaceae,5
Burkholderiales,218
Citrus maxima,5
Myxococcota,115
Coxiellales,5
Metazoa,44
Gaiellaceae,30
Candidatus Solibacter,61
uncultured Gemmatimonadales bacterium,5
Bryobacter,54
Arthrobacter sp. SRS-W-1-2016,2
BCP clade,44
Acidothermus,57
Comamonadaceae,39
Kapabacteriales,3
Ideonella,3
Pectobacteriaceae,14
Frankiales,112
GOUTA6,7
Protostomia,39
uncultured Rhodocyclaceae bacterium,3
Rhizobiales,385
Bradyrhizobium,83
Gemmatimonadaceae,78
uncultured Rhizobiales bacterium,7
Nitrososphaeria,19
Vicinamibacteraceae,7
Chthonomonadaceae,13
soil metagenome,2
Pir4 lineage,16
Serratia plymuthica,5
Dikarya,138
Pseudomonas libanensis,2
Opitutaceae,7
Subgroup 2,70
Group 1.1c,4
SJA-28,3
Conexibacter,55
Enoplia,3
Klebsiella pneumoniae,9
Gaiellales,138
Nitrososphaerales,14
Elsterales,62
Patescibacteria,89
Serratia sp.,5
Chthoniobacteraceae,162
Gemmatimonadetes,78
P2-11E,7
Bacilli,239
Sordariomycetes,33
Kineosporiales,16
Triplonchida,3
Bacillus sp. (in: Bacteria),5
Microgenomatia,32
Ammopiptanthus mongolicus,10
Azospirillaceae,7
Hafniaceae,10
Proteobacteria,1515
Paenibacillales,97
Pseudomonas syringae pv. pisi,2
Crenarchaeota,21
1921-2,9
Haliangium,53
Planctomycetes,280
Basidiomycota,48
Pseudomonadales,98
Eukaryota,347
Pseudarthrobacter scleromae,2
Solibacteraceae,61
Armatimonadota,44
Paenibacillus xylanexedens,14
uncultured Planctomycetaceae bacterium,9
Polyangia,86
Cyanobacteriia,45
vadinHA49,7
IMCC26256,74
uncultured Nannocystineae bacterium,2
P3OB-42,10
Bacteroidota,109
Subgroup 7,49
Gemmatimonadales,78
Phycisphaerales,5
Solirubrobacterales,134
Holophagae,50
Xanthobacteraceae,232
Serratia liquefaciens ATCC 27592,2
Bilateria,44
Mucor endophyticus,2
Candidatus Daviesbacteria,4
KF-JG30-B3,5
Mucor fuscus,2
Elusimicrobiota,24
uncultured Caldilinea sp.,2
uncultured Alphaproteobacteria bacterium,47
Paenibacillaceae,97
Pseudomonas sp.,7
Rhodopseudomonas,6
Planctomycetota,332
Acidobacteriae,382
Mucor hiemalis,2
Subgroup 5,3
Chloroplastida,76
Streptomycetaceae,35
Pseudomonas sp. ATCC PTA-122608,2
Myxococcaceae,18
Chitinophagaceae,43
Paenibacillus,93
Methylomirabilota,27
Cyanobacteria,53
Kapabacteria,3
Rokubacteriales,26
Blastocatellales,6
Mucoraceae,28
Animalia,44
Gemmatimonas,26
Pseudomonas,92
uncultured Spartobacteria bacterium,21
Streptococcus,10
Nitrospirota,16
SM1A02,2
Desulfobacterota,18
Mucoromycota,37
Sericytochromatia,3
R7C24,5
A21b,14
Gossypium barbadense (sea-island cotton),6
Pseudogymnoascus destructans,3
uncultured Serratia sp.,7
Nectria sp. P1A2,2
Pezizomycotina,87
Bradyrhizobium lablabi,3
Jatrophihabitans,31
Fungi,185
Streptococcaceae,10
Koribacteraceae,4
Paenibacillus sp. VT-400,2
Hafnia-Obesumbacterium,10
Nitrospiraceae,13
URHD0088,6
Fimbriimonadia,6
Mucoromycotina,32
Streptophyta,72
uncultured delta proteobacterium,17
Pseudomonas yamanorum,2
uncultured eubacterium WD244,2
Arthrobacter,24
Firmicutes,287
Bacillales,86
Tracheophyta,72
Rhizaria,9
Ecdysozoa,30
uncultured bacterium,2465
JGI 0001001-H03,2
Ambomucor seriatoinflatus,2
WD2101 soil group,13
Fimbriimonadaceae,6
uncultured bacterium 270,2
uncultured Actinoallomurus sp.,4
Mycobacteriaceae,53
Nematoda,22
Bacteria,4969
Holozoa,46
uncultured Thermoflavimicrobium sp.,2
AKYH767,2
Serratia marcescens,9
Chromadorida,3
Caulobacteraceae,17
uncultured proteobacterium,23
Endomicrobiaceae,13
