Taxon,Count
Oryza longistaminata,1
Fimbriimonadia,9
Cheilymenia vitellina,1
Ascocoryne sarcoides,1
beta proteobacterium JGI 0001003-N18,1
B12-WMSP1,2
Ballistosporomyces,1
Mycobacterium sp. 1274761.0,1
Colidextribacter,1
Sobralia aff. bouchei HTK-2015,1
Sterolibacterium,1
Ophiostoma carpenteri,1
Hesseltinella vesiculosa,1
Clostridia,38
Cunninghamella echinulata,1
Acidiferrobacterales,1
Pseudohyphozyma buffonii,1
Negativicutes,6
Mycobacterium savoniae,1
Lactobacillus plantarum,1
Codonellopsis,1
Salix interior,1
Phorticium clevei,1
Hypoxylon,1
Psychrobacillus,2
Limnohabitans,1
Hirsutella minnesotensis 3608,1
Bradyrhizobium sp. Co14,1
Nitrosotaleales,1
Prototritia major,1
Pseudallescheria sp. MJ-X15,1
Candidatus Phytoplasma,4
Pratylenchus neglectus,1
Defluviicoccales,1
Dictyopteris punctata,1
Conoideocrella luteorostrata,1
Dojkabacteria,1
Dictyoptera,1
uncultured Fibrobacteres bacterium,1
Cokeromyces recurvatus,1
uncultured Omnitrophica bacterium,1
Microbacterium sp. CH12i,1
Parcubacteria group bacterium GW2011_GWC2_32_10,1
Ochromonadales,1
Metarhizium carneum,1
Pezicula,1
Abatia parviflora,1
Sporobolomyces roseus,1
Pseudococcus longispinus (long-tailed mealybug),1
Actinoalloteichus sp. GBA129-24,1
bacterium,2
Annulohypoxylon stygium,1
Bacillus cereus,1
Isaria,3
Rhodanobacter sp. B04,1
Hepatozoon,1
Nectriopsis,1
Doroneuria baumanni,1
uncultured marine picoeukaryote,1
Bacillus mycoides,1
Bacillales,45
Hyaloscypha spiralis,1
actinobacterium YJF1-30,1
Candidatus Ovatusbacter,5
Micavibrionaceae,1
Cryocola sp. KAR3,1
Curvibasidium pallidicorallinum,1
Stachybotryaceae,12
Bradyrhizobium sp. Glm-5,1
uncultured Rubrobacteria bacterium,1
Thermotogota,1
Porpoloma sp. 2 MSG-2014,1
Rapidithrix thailandica,1
Vibrionales,2
Thermophilales,1
Candida-Lodderomyces clade,2
Rumex palustris,1
Jatrophihabitans endophyticus,1
WOR-1,1
BSLdp215,1
Blastomyces,2
Yueomyces,1
Isoptericola sp.,1
Sulfurospirillum,2
FFCH5858,1
Thiotrichaceae,1
Pseudourostyla guizhouensis,1
Conoidasida,1
Sulfobacillales,2
Planctomycetaceae bacterium SCGC AG-212-F19,1
Protalveolata,2
Acinetobacter lwoffii,1
Geomyces sp. MF498,1
Cheilymenia,1
uncultured fungal contaminant,1
Mycotypha microspora,1
Coccoloba uvifera,1
Oligotropha,1
Mycoplasmatales,5
Streptosporangium,5
Choanoflagellata,2
ADurb.Bin180,1
Ideonella sp. K3R-14,1
Xylaria,1
Dothidea muelleri,1
uncultured Mucorales,1
Dinobryon pediforme,1
Rhodovulum sp.,1
Actaea racemosa,1
uncultured Methylococcaceae bacterium,1
uncultured Clostridium sp.,5
UBA12409,4
Babesia,1
Amastigomonas,1
SH-PL14,1
Aspergillus oryzae RIB40,1
Lasiobolidium,1
Planktothrix NIVA-CYA 15,1
Trametes,1
Sutterellaceae,1
Paenibacillus terrae,1
Bergeyella,1
Nicotiana tabacum (common tobacco),5
Kineosporia,6
Spirochaeta thermophila,1
bacterium Ellin5025,1
Entorrhiza fineranae,1
Galdieria sulphuraria,1
Lulworthiaceae,2
bacterium enrichment culture clone SBII10,1
Actinokineospora bangkokensis,1
Trichophaea hybrida,1
37-13,2
Glomeromycetes,4
Moduliflexia,1
Bacillicladium,1
Thermotoga,1
Hebeloma lutense,1
Trypanosoma,1
Prymnesiales,1
Constrictibacter,1
Thermoanaerobaculia,5
Bacillariophytina,1
Devosiaceae,4
Ralstonia,1
Cellulomonas,1
Halobacteria,1
Afipia,4
Candidatus Adlerbacteria,8
Brachymonas,2
Bdelloidea,2
Jaminaea lanaiensis,1
Thermomonas,1
Pseudonocardia sp. WMMB 774,1
Graphium sp. UM73-75,1
uncultured Desulfobacteraceae bacterium,1
Craterocolla,1
Actimicrobium,1
Candidatus Omnitrophus,7
Holophagae,23
Buellia,1
LWQ8,2
Bjerkandera,1
Tremellomycetes,21
Katablepharis,1
Endomicrobiaceae,13
Opitutae bacterium SCGC AG-212-L18,1
Rhodobacteraceae,10
Gastropoda,1
Phenylobacterium,2
Absidia panacisoli,1
uncultured marine bacterium,29
Neisseriaceae,4
Calditrichaceae,2
Chujaibacter,1
Peritrichia,1
Thecofilosea,9
Passiflora alata,1
uncultured Cercozoa,5
Aquabacterium,1
uncultured bacterium FukuN9,1
Brevundimonas,1
Actinidia chinensis,1
Microbotryomycetes,31
Enterococcus,6
Coxiellaceae bacterium HT99,1
Aspergillaceae,27
Itersonilia perplexans,1
Hadarchaeales,1
Klenkia,1
Pseudonocardiales,39
Corynebacteriales,32
Puccinia kusanoi,1
uncultured eubacterium WD260,1
Sporobolomyces,3
Candidatus Liberibacter,3
Planococcaceae,4
Inquilinus,4
Hypsibius dujardini,1
Dietzia alimentaria,1
Leucosporidium creatinivorum,2
Lobulomycetaceae,1
Cassipourea lanceolata,1
Roseobacter clade NAC11-7 lineage,1
Coxiellaceae bacterium RA15029,1
Methyloceanibacter marginalis,1
Paenibacillaceae,21
Eumonhystera cf. vulgaris 1 JH-2014,1
Actinocrinis puniceicyclus,1
Polychytriales,1
Sporidiobolus salmonicolor,1
Candidatus Liberibacter africanus PTSAPSY,1
Hypomyces chrysospermus,1
Methanomicrobia,1
Pertusariales,3
MAST-12,3
Penicilliopsis zonata,1
Helotiales sp. 2 MK-2015,1
Streptomycetales,28
Armatimonadetes bacterium 55-13,1
Cercozoa sp. WA60ap124at20LS,1
Peridiniphycidae,2
Holwaya,1
AKYH767,4
DTU014,1
Neoboutonia mannii,1
Tsukamurellaceae,2
Isoptericola,1
Monocondylia,1
Marine Group III,1
Morganellaceae,4
Anaerolineales,3
Pinus taeda (loblolly pine),1
Fodinicola feengrottensis,1
Cryptophyceae,4
Vampyrellidae,1
Thermogemmatispora,1
uncultured microorganism,1
[Phormidium] sp. ElfPHct20,1
Catenulisporales,4
Thiomicrospirales,6
Paludisphaera borealis,1
Yoonia-Loktanella,1
TRA3-20,3
Methylibium sp. CF059,1
CL500-29 marine group,3
Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9,1
Actinopolyspora mzabensis,1
possible genus 02,1
Pseudomonadales,23
Synergistales,1
uncultured thermal soil bacterium,1
Nitrospinales,3
Photobacterium ganghwense,1
uncultured Aciditerrimonas sp.,2
Fibulorhizoctonia sp. CBS 109695,1
Candidatus Clavichlamydia salmonicola,1
Tessaracoccus sp. ZS01,1
Bodomorpha,1
Eudorylaimus carteri,1
Hamamotoa lignophila,1
Pleosporales,10
Chaetocladium,1
Hexapoda,13
Backusella circina,1
MBNT15,1
JG30-KF-AS9,8
Synechococcales,6
Acetobacteraceae bacterium WX59,1
Actinobacteria bacterium RBG_16_55_12,1
Omnitrophaceae,7
Candidatus Mesochlamydia elodeae,1
Eurotiales,35
Psychrobacillus psychrodurans,1
Gaiellaceae,13
Syntrophales,1
Sulfurospirillaceae,2
Clostridium sensu stricto 6,1
Rhabditophora,1
Tolypocladium paradoxum,1
Thelebolus,2
FCPU426,2
Actinobacteria bacterium IMCC26207,1
Heteroconchia,1
Arthrobacter sp. Bma18,1
Oxyphotobacteria Incertae Sedis,1
Desulfobacteria,3
Umbelopsis ramanniana,1
Pezoloma ciliifera,1
Moduliflexales,1
Luteitalea,1
Niesslia,1
uncultured cercomonad,1
Chaetothyriales sp. MMO6,1
Pseudokeronopsis rubra,1
Penicillium italicum,1
Gluconobacter,1
Rutstroemiaceae sp. KL393,1
Robustodorus arachidis,1
uncultured cf. Umbellopsis,1
Phyllanthus epiphyllanthus,1
Entorrhizales,2
Koribacteraceae,4
uncultured thaumarchaeote,2
uncultured Bradyrhizobium sp.,5
Synchytrium cupulatum,1
Acinetobacter,4
Penicillium janthinellum,2
Bulleribasidiaceae,2
Enterococcus faecalis,2
Phyllosticta elongata,1
Marinobacter,1
Saitozyma ninhbinhensis,1
Streptomyces sp. QLS84,1
Firmicutes,167
Calocera viscosa,1
Archaeoglobus,1
Candidatus Levybacteria,2
Auriculariaceae,1
bacterium Ellin325,1
Mammalia,1
uncultured bacterium mle1-12,1
Pertusaria andersoniae,1
Lecanorales,2
Acidobacterium,3
Hypomyces aurantius,1
Lipomycetaceae,1
Pseudonocardia,30
Pseudourostyla,1
Suessiaceae,1
Mycoplasmopsis pulmonis,1
Arthrobacter,2
uncultured sludge bacterium A8,1
Caespitotheca forestalis,1
Streptosporangiaceae,9
Sulfurifustis,1
Phenoliferia sp.,1
Actinobacteria bacterium,2
Hemisarcoptidae gen. sp. AD666,1
Dicranophora fulva,1
bacterium Ellin6510,1
Penicillium sp. XK2005,1
Pleurotus ostreatoroseus,1
Pirellulaceae,36
Symbiotaphrina kochii,1
Rhodobacter sphaeroides,1
Parcubacteria,43
Phaeosphaeria,1
Goffeauzyma gastrica,1
Saccharomycodaceae,1
Torpedospora radiata,1
Grimmia pilifera,1
Rapidithrix,1
Smittium,1
Ellin6067,10
Ophiostomatales,1
Parasitella parasitica,2
Sclerotinia borealis,1
UCG-002,2
Pucciniomycotina,42
Aconitum carmichaelii,1
Paramicrosporidium saccamoebae,1
Chroococcidiopsis SAG 2023,1
Mucor irregularis,1
Desulfotomaculales,2
Microascaceae,1
'Caesalpinia gilliesii' phytoplasma,1
HDB-SIOI1093,1
Chrysophyceae,8
Mycena,1
Risungbinella,1
Pseudorhodoplanes sinuspersici,1
Mucor endophyticus,1
Umbelopsidaceae,5
Platyhelminthes,7
uncultured archaeon,11
Phacidiopycnis washingtonensis,1
Fibulobasidium,1
Protosteliida,1
Tetrapoda,1
Actinospica,4
Mollusca,3
Cordyceps tenuipes,1
Minicystis,1
Pseudomonas mendocina DLHK,1
Pterygota,12
Thermomyces,1
Cytophagales,5
Rhodospirillum rubrum F11,1
Scleromitrula shiraiana,1
Tetrodontophora bielanensis (giant springtail),1
Epiglia,1
Bangiales,2
Euamoebida,1
Gaiella,13
Pseudonocardia sp. AL050510-06,1
Teunomyces kruisii,1
Ferruginibacter,3
Rhodocyclaceae,6
Corynebacterium,5
Hebeloma,1
Paenibacillus sp. LPB0068,1
Candidatus Rubidus massiliensis,1
Intramacronucleata,16
Anaeromyxobacter,13
Holophagaceae,1
Moniezia benedeni,2
Fusarium mangiferae,1
Lihuaxuella thermophila,1
SH3-11,2
Group 1.1c,6
Brevibacterium,1
bacterium enrichment culture clone auto142_4W,1
Bacteriovoracales,1
Scheffersomyces shehatae,1
Doratomyces,1
Actinomadura,1
Dinoflagellata,4
Bacillus tequilensis,1
Persicaria minor,1
Rhizomicrobium,2
Sulfobacillaceae,2
Streptococcaceae,5
Calditrichales,2
candidate division TM6 bacterium GW2011_GWF2_32_72,1
Cephalopoda,1
Clavulicium macounii,1
Parachlamydiaceae,32
Geosmithia,2
Methanosarciniales,4
uncultured Rhodospirillales bacterium,1
Hypochthonius rufulus,1
Nitrosomonas sp. Nm33,1
Teratocephalus lirellus,1
Russulales,2
Pilobolus kleinii,1
Pelomonas,1
Pseudohyphozyma,2
Coxiella burnetii Q321,1
uncultured eubacterium WD2101,1
Kathablepharidae,2
Acidobacteriaceae (Subgroup 1),28
Erysiphe,1
Rhodomicrobium,3
Microstromatales,2
FCPS473,2
Polychaeta,2
Dacrymycetaceae,1
Syndiniales Group II,1
Cantharellales,3
Chlamydiae bacterium GWA2_50_15,1
MSBL7,1
Harpellales,1
uncultured Thelebolaceae,1
Rhytismatales,1
Kineosporiaceae,14
Salpingoeca,1
Frankiaceae,17
Nitrospinae bacterium RIFCSPLOWO2_01_FULL_39_10,1
cf. Fusarium sp. NRRL 26803,1
Mycoplasma yeatsii,1
Fusobacteriales,2
Criblamydiaceae,1
Leptothrix sp. LLH-Irr-5,1
Mucilaginibacter soyangensis,1
MAST-12C,2
Holosporales,2
Rhodotorula sp. W500,1
Desulfuribacillales,1
Pedomicrobium,2
Octolasion lacteum,1
Actinospicaceae,4
Neochlamydia hartmannellae,1
Gymnosporangium unicorne,1
Bacillus,38
uncultured Actinoallomurus sp.,3
Pseudoflavitalea sp. 5GH32-13,1
Verrucomicrobia bacterium SCGC AG-212-E04,1
Ellin517,1
Xiphinematobacteraceae,9
[Ruminococcus] torques group,1
Bagnisiella examinans,1
Bacteroidaceae,1
Aciditerrimonas,1
Mucor luteus,1
Morchellaceae,1
Clavispora fructus,1
Eurotiomycetes,45
Microidium phyllanthi,1
Bacillus sp. (in: Bacteria),3
Rhizobiales bacterium GB10,1
Anaeromyxobacter sp. K,1
Bivalvia,1
Albifimbria verrucaria,2
Cercozoa,36
Sclerotiniaceae,4
uncultured Chitinophagaceae bacterium,1
beta proteobacterium 4-56,1
Tolypocladium ophioglossoides,2
1959-1,5
Pajaroellobacter abortibovis,1
Ajellomycetaceae,2
freshwater sediment metagenome,1
Meyerozyma-Candida clade,1
Frankia sp. FE12,1
Striga aspera,1
Pseudomonas syringae pv. pisi,1
D05-2,2
Halteria,1
Stilbonema majum,1
Desulfonauticaceae,1
Phormidium ETS-05,1
Mucorales sp. AH-1999b,1
Pseudohydnum gelatinosum,1
uncultured Burkholderiales bacterium,3
Actinoplanes violaceus,1
Carnobacterium viridans,1
Nitrospirota,10
Gossypium barbadense (sea-island cotton),6
Candidatus Phytoplasma aurantifolia,2
bacterium enrichment culture clone auto195_4W,1
Pleurotaceae,2
Pleochaeta,1
Herbiconiux,1
Mycobacterium senuense,1
Ectothiorhodospirales,2
unidentified actinomycete L43597,1
Pedosphaera parvula Ellin514,1
Stenotrophomonas,3
Clostridium sensu stricto 18,2
Xylobotryum,1
UCG-004,1
Teloschistaceae,1
Sporichthyaceae,2
uncultured Auriculariaceae,1
Didymosphaeriaceae,1
Lepra amara,1
Bacillus sp. CP8,1
Lihuaxuella,1
Parachlamydiaceae bacterium HS-T3,1
Kineococcus xinjiangensis,1
Exophiala,1
Sumerlaea,1
Kineosporia aurantiaca,1
Stephanodiscus suzukii,1
Pelagodinium,1
Aliidongia,1
Nostocaceae,1
uncultured Bacillus sp.,2
Trichosporonales,1
Rhizophydiales,2
Actinopterygii,1
Amb-16S-1034,1
Ursidibacter arcticus,1
Humicola,1
Termite Treponema cluster,1
Lecanoromycetes,8
Capnodiaceae,1
BIrii41,10
Acholeplasma multilocale,1
Desulfuribacillus,1
bacterium Ellin7504,1
Jatrophihabitans sp.,1
uncultured Spirochaetes bacterium,1
Postciliodesmatophora,2
Hordeum vulgare,2
Pseudohyphozyma pustula,1
Hydrogenothermales,1
Streptacidiphilus carbonis,1
Succinivibrionaceae,1
Fusarium sacchari,1
Xylona heveae,1
Subgroup 25,1
Citrus maxima,5
Chaetomiaceae,3
Nakamurella panacisegetis,1
Bradyrhizobium sp. WY17,1
Zavarziniales,1
Cladosporiaceae,4
Magnetospiraceae,1
Hyphomicrobiaceae,10
Brevibacterium sp. HMSC07C04,1
Stereopsis,2
Chelicerata,3
Lyophyllaceae,1
Hormoscilla cf. pringsheimii Us-s-6-2,1
Nodosilinea cf. epilithica Us-2-1,1
Lactobacillus curieae,1
Gymnosporangium nelsonii,1
Phaeophyscia,1
Fusobacteriota,2
Scleromitrula,2
Hungateiclostridiaceae,1
Athelia epiphylla,1
Micromonospora sp. NEAU-CF29,1
Ichthyophonae,1
[Pseudomonas] geniculata,1
Clostridium sensu stricto 13,9
Parmeliaceae,2
Kickxellomycotina,1
Cestodaria,1
uncultured bacterium 5G12,1
endosymbiont of Acanthamoeba sp. UWE1,1
Bacillaceae bacterium,1
1921-3,7
Staphylococcus aureus subsp. aureus Tager 104,1
uncultured Rhodobiaceae bacterium,1
Nocardioides sp. YR527,1
uncultured Gemmata sp.,1
Kabatiella microsticta,1
Endogonaceae,1
Microcoleus cf. vaginatus Ru-6-12,1
ABY1,1
Agaricomycetes sp.,1
Galerina,2
Pleosporaceae,2
Gymnosporangium globosum,1
Sulfurovaceae,1
uncultured cyanobacterium,1
Cellulomonas sp. KAR32,1
uncultured Sterolibacterium sp.,1
Candidatus Adlerbacteria bacterium RIFOXYC1_FULL_48_26,1
Xylobotryum portentosum,1
Aspergillus candidus,1
Leptospirillales,1
Passalora,2
Bifidobacteriales,1
Syntrophotalea,1
Bradyrhizobium sp. Da3-1,1
Caliciaceae,1
Oceanospirillales,3
Chaetonotida,1
[Mycoplasma] group,1
Flavobacterium suncheonense GH29-5 = DSM 17707,1
Simulium laciniatum,1
Ascocoryne sarcoides NRRL 50072,1
Pseudonocardia sp. SES030329-03,1
Candidatus Yanofskybacteria,1
Latescibacterota,1
Collophora rubra,1
Venturiaceae,1
Cercomonas,1
Tricholomataceae,6
Thiomicrorhabdus,3
Steroidobacter,2
Spirochaeta,2
Metarhizium robertsii,1
Puniceispirillales,10
Bacillus licheniformis,2
Chromocleista cinnabarina,1
Actinomucor elegans,2
Umbelopsidales,5
Arthrobacter sp. bA31(2011),1
Streptomyces luteus,1
Paenibacillus macquariensis,2
Pir4 lineage,2
endosymbionts,1
Thermoleophilaceae,1
Dietziaceae,2
Ochrophyta,11
Torpedosporaceae,1
Claroideoglomeraceae,1
Absconditabacteriales (SR1),1
Quadrisphaera,2
uncultured isopod gut bacterium,1
Apusomonadidae,1
Aspergillus fumigatus,1
Cladophialophora bantiana,1
Desulfonauticus autotrophicus,1
Pseudonocardiaceae,39
Kinetoplastea,2
Gloeophyllum,1
Devosia,3
Nicotiana tomentosiformis,1
uncultured Rhodoferax sp.,1
Sporidiobolales,10
Novosphingobium aromaticivorans DSM 12444,1
Rheum coreanum,1
Marinobacteraceae,1
Acidithiobacillus sp. LA13a,1
Fusarium solani,2
Lulworthia atlantica,1
Asgardarchaeota,1
Cunninghamella bertholletiae,1
Cenchrus americanus,1
AEGEAN-169 marine group,2
Legeriomycetaceae,1
Rhizopus,1
Bacillus sp. SDIP3,1
Aspergillus sp. Ar-4jing-1,1
Clavispora-Candida clade,1
Streptomyces sp. 134,1
Endomicrobia,13
Lactobacillus,8
Novosphingobium naphthalenivorans,1
Propionibacteriaceae,3
Angustibacter sp. Root456,1
Agromyces cerinus,1
Pseudoalteromonas flavipulchra,1
Jatrophihabitans,16
Streptacidiphilus,5
uncultured Polyangiaceae bacterium,5
Calycina marina,1
Methanomicrobiales,1
Trichoderma reesei,1
Pseudoplatyophrya nana,1
Streptosporangium sp. KD35,1
Auricularia,1
uncultured Sphingobacteriia bacterium,1
Pseudogymnoascus sp. VKM F-3775,1
Actinopolymorpha singaporensis,1
Exiguobacteraceae,1
Paludisphaera,1
Gordonia,1
1921-2,7
SAR116 clade,8
mle1-7,1
Acidithiobacillaceae,4
Epithamnolia xanthoriae,1
Vorticella campanula,1
Mesorhizobium sp. CCANP61,1
Rhynchosporium lolii,1
Rosellinia necatrix,1
uncultured Bradyrhizobiaceae bacterium,3
Laccocephalum mylittae,1
Penicilliopsis,1
Brevipalpus sp. AD1016,1
Aureobasidiaceae,4
Kineosporiales,14
Mesomycoplasma hyopneumoniae,1
Erysiphaceae,4
Ramularia endophylla,1
Artomyces,1
Plecoptera,1
Alcaligenaceae,1
Candidatus Rhodoluna planktonica,1
Helvellaceae,1
Rhynchospora nervosa,1
Gonyaulacales,1
Cryptosporidiidae environmental sample,1
Candidatus Azambacteria,1
Paenibacillus sp.,1
Clostridium cellulovorans,1
Gymnotheca involucrata,1
Desmodorida,2
Phaeobacter piscinae,1
Tilletiopsis cremea,1
Kriegeria eriophori,1
Myrothecium gramineum,1
Protocyclidium,1
Krefftascaris sharpiloi,1
Haemophilus,2
Stramenopiles,17
Bacillus subtilis subsp. spizizenii,2
Labrys,1
Acidimicrobiales Incertae Sedis,1
SAR324 clade(Marine group B),2
Geobacter,3
Gymnosporangium niitakayamense,1
Methanosarcinia,4
uncultured Synechococcus sp.,1
Mariannaea punicea,1
MM2,1
Entorrhizomycetes,2
Peridiniales,1
Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27,1
Desulfuribacillaceae,1
Puniceispirillales Incertae Sedis,1
Aspergillus,6
Sargassum vachellianum,1
Pertusaria,2
Cyanobacteriales,9
Deuterostomia,4
Tilletiopsis,1
Caulobacteraceae bacterium PMMR1,1
Blastocatellaceae,2
Rhizopodaceae,3
Toxicocladosporium sp. FW2SW2,1
Streptomyces toyocaensis,1
Asphodeline taurica,1
Naganishia,1
Pseudolabrys taiwanensis,1
Mucor sp. BMC2,1
Chroomonas,1
Tremiscus,1
Aphelidea,2
Retaria,4
Ambulacraria,2
Perkinsidae,1
Palpata,1
Rhodymeniophycidae,1
Leucobacter,1
Dictyotales,1
Discicristata,2
Nectriopsis violacea,1
Coccomyces strobi,1
Mucor genevensis,1
uncultured Asticcacaulis sp.,1
Aquicella,12
Sphingorhabdus,1
Anaeroplasma,1
Xanthomonas,2
Lulworthiaceae sp. BN1,1
Botrytis,1
Lophotrochozoa,18
LD1-PB3,1
Gemmatimonadales,61
Micromonospora sp. EURKPP2H80,1
Lulworthia,2
Cadophora orchidicola,1
Obscuribacterales,4
mle1-27,2
Ignavibacteriales,1
Dactylosporangium,2
Rhogostoma,1
Sordaria,2
Sporothrix,1
Ktedonobacter,5
Rhodocista sp. CAJ2-2,1
Pseudorhodoplanes,3
Solicoccozyma terricola,1
Mucoromycotina sp. Th6-2,1
SWB02,1
Scheffersomyces virginianus,1
Cercomonadidae,4
Gonostomum,2
Uroglena sp. CCMP2768,1
Suberites sp. RT-2017,1
Clavicipitaceae,15
Alicyclobacillaceae,1
Hellea,1
Absidia glauca,2
Ceratobasidium sp. FO 38200,1
Geobacterales,3
Trichoderma longibrachiatum SMF2,1
Clade IV,1
Desulfovibrionales,1
Nicotiana attenuata,3
Mycotypha africana,1
Conexibacter woesei DSM 14684,1
Dicranophora,1
Phleum pratense (timothy grass),1
Terriglobus roseus,1
Actinopolyspora,2
Insecta,13
Metarhizium anisopliae,2
Bisporella,1
Chlamydiae bacterium Ga0074140,1
Trebouxiophyceae,3
fungal sp. ZJ14,1
uncultured Thermoplasmatales archaeon,1
Biscogniauxia nummularia,1
Mycoplasma,5
Erythranthe guttata (spotted monkey flower),1
Nonomuraea sp. ATCC 55076,1
Clostridium sensu stricto 15,1
Pseudomonadaceae,15
Nitrososphaeria,16
Candidatus Thiophysa hinzei,1
Paracaedibacterales,1
Ruminococcus,1
Peptostreptococcales-Tissierellales,2
Acidipila,7
Legionella sp. KR-14,1
Mycoplasmopsis arginini,1
Alicyclobacillales,1
uncultured bacterium DA007,1
uncultured Holophaga sp.,1
Lumbricillus lineatus,1
Cyphellophora,1
Nitrospirillum,1
Thermoactinomycetaceae,5
Rotaria tardigrada,1
Timonella,1
Bifidobacteriaceae,1
Coccidia,1
Lecanicillium sp. CCF 5252,1
Romboutsia,1
Cnidaria,2
Paludibaculum,1
bacterium Ellin334,1
uncultured Myxococcales bacterium,1
Cercomonadida environmental sample,1
Scuticociliatia,1
Anoxybacillus,1
Nocardioides sp. Root79,1
Weeksellaceae,1
Pseudoplatyophrya,1
Ilumatobacter,1
Actinoallomurus bryophytorum,1
Pleurotus,2
Sagenomella verticillata,1
Phaselicystis,2
uncultured eubacterium 2112,1
SUP05 cluster,1
Moerckia flotoviana,1
d142,1
Candida lignicola,1
Planctopirus,2
Rhynchobodo sp. Hamilton Lake,1
uncultured Lactobacillus sp.,1
Legionella,7
Pirella,1
Streptomyces sp. Aac-12,1
Omnitrophia,11
Steroidobacter sp. JC2986,1
Geodermatophilaceae,2
Euglypha,1
Shimazuella,1
Acremonium chrysogenum,1
Metapochonia,1
PMMR1,1
Amastigomonas bermudensis,1
Nitrospiria,8
