Taxon,Count
Alkalibacterium,1
Methylocystis,2
1921-2,1
Paenibacillus sp. 1P01MA,1
1921-3,5
Bradyrhizobium sp. vga-1,1
SJA-28,1
agricultural soil bacterium SC-I-28,1
Coccotrema,1
Cryptomycota,7
Enterococcus durans,4
Lemonniera,1
TK10,17
Pluteus cervinus,1
Acetomicrobium flavidum,1
Brevibacillus parabrevis,1
Chaetophora sp. BEA 0173B,1
Actinoplanes awajinensis subsp. mycoplanecinus,1
Gracilibacteraceae,1
Tausonia pullulans,1
Schizosaccharomycetes,2
Oscillospirales,13
Rhizoctonia,2
Backusella indica,1
Penicillium roqueforti,1
uncultured Desulfuromonadales bacterium,6
Synechococcus CC9902,1
Deinococcota,2
Schizophyllum,1
Nitrospira bacterium SG8_3,1
bacterium,2
Chitinimonas sp. AR4,1
Paramicrosporidium saccamoebae,1
anaerobic methanogenic archaeon SN15,1
Radiomyces,1
Chroomonas sp. CCAP 978/3,1
Metapochonia suchlasporia,1
Rhizopus oryzae,2
Rathayibacter iranicus,1
uncultured Ascomycota,1
Eustigmatales,1
Glarea,3
Teloschistaceae,2
Longimicrobia,1
Gimesiaceae,2
PeM15,1
Nephridiophaga blaberi,1
Coniophoraceae,1
Cestodaria,1
Rhynchomonas nasuta,1
Gymnopus contrarius,1
Geobacter daltonii FRC-32,1
Trichoderma hamatum,1
Actinoplanes subtropicus,1
Nectriaceae,11
Subgroup 25,1
Chytridiales,3
Mermithida,1
Cyanobium sp. CZS_48K,1
Ascochyta,2
Katablepharis remigera,1
Leucoagaricus gongylophorus,1
Bacillus sp. (in: Bacteria),9
Steroidobacter,3
Lactococcus,1
Cryptosporidium sp. Pig 1,1
Listeria,1
Saccharomycetales,10
Ophiocordyceps,1
Desulfosarcinaceae,1
Xanthomendoza,1
Plot4-2H12,1
AKYG587,2
Methylobacterium sp. L7-474,1
Syntrophomonadia,1
Desulfatiglandales,1
Marine Choanoflagellates 2,1
Chromatiaceae,1
Hygrocybe,4
Bacillus sp. B-jedd,1
Mniaecia,1
Metamonada,1
Flavobacterium,7
Kabatiella microsticta,1
Gymnodinium clade,1
Acidithiobacillus ferrooxidans,1
Onygenales,4
Piscirickettsiaceae,1
Parcubacteria group bacterium CG1_02_50_68,1
Neolentinus lepideus,1
Xylonomycetes,1
UBA12411,1
Solicoccozyma,2
NS2b marine group,1
Xylobotryum andinum,1
Bacillus sp. VKK-2,1
candidate division WWE3 bacterium CSP1-7,1
uncultured bacterium DA116,1
Pseudonocardiaceae,16
Microbacterium sp. HBUM179572,1
Rachicladosporium,1
Gymnosporangium corniforme,1
Pseudomonas sp. JX-42,1
Chromulinales,2
Paenibacillus sp. GP183,1
Ophiocordyceps sp. BCC 28561,1
Cordyceps tenuipes,1
Danio rerio (zebrafish),2
Gymnosporangium nelsonii,1
Lecanicillium sp. CCF 5252,1
Flavitalea,1
Aphelidium,1
uncultured Kofleriaceae bacterium,3
Neisseria,4
Terrimicrobium sacchariphilum,1
Trichoderma reesei,4
Pseudanabaenaceae,1
Backusella circina,1
Ferritrophicum,1
Streptomyces enissocaesilis,1
Cunninghamellaceae,3
Endogonales,1
Salinicoccus,1
Cercomonas celer,1
Aerophobales,1
Symbiotaphrina,1
Streptomyces sp. BK13,1
Eugregarinorida,2
Orbiliaceae sp. 1 MK-2015,1
Rhodocyclus,1
Saprospiraceae,1
Rathayibacter tritici,1
Ktedonobacteraceae,42
uncultured bacterium 5G4,1
Diptera,4
Chitinophaga,2
Photobacterium ganghwense,1
Hypomyces aurantius,1
Ambisporaceae,1
Lachnospiraceae NK4A136 group,2
Bacillus sp. B2(2014),1
Saitozyma ninhbinhensis,1
Acetabularia caliculus,1
Bacillus licheniformis,3
Gluconobacter,1
Piskurozymaceae,3
Petrakia echinata,1
Fervidicoccales,1
Fibrobacterales,2
Lecanorales,2
uncultured Clostridia bacterium,1
Leucopaxillus,2
Essigella californica,1
Schizosaccharomyces japonicus yFS275,1
Cryptococcus neoformans var. neoformans,1
Akkermansia,2
Methylophilus,1
Lomandra hastilis,1
Pseudophacidium ledi,1
Tubulinea,3
Arbutus unedo,1
Enterococcus faecalis,2
P3OB-42,6
Japonolirion osense,1
Roseomonas,1
Hydrogenophilaceae,3
Asclepias tuberosa,1
Candidatus Puniceispirillum,1
Tribonematales,1
Bacillus sp. Marseille-P2600,1
Haloferacaceae,2
Streptomyces macrosporeus,1
Capnodiales,10
Beggiatoaceae,1
Glomerellales,5
Stropharia,1
Chlorobiales,2
Frankia,3
Opitutaceae,19
Araucaria cunninghamii,1
Pseudomonas antarctica,2
Dickeya chrysanthemi,1
Candidatus Levybacteria,18
[Eubacterium] nodatum group,2
Magnohelicospora fuscospora,1
Cyperus albostriatus,1
Holophagaceae,2
Marmoricola,1
Helvella,1
Thiomicrorhabdus,4
Amb-16S-1323,2
Scleromitrula shiraiana,1
Punica granatum (pomegranate),1
Dorylaimia,1
Acanthamoeba sp. Tib22,1
uncultured rumen bacterium,1
Iamia,3
Polytrichales,2
Schizosaccharomycetaceae,2
Onygenaceae,1
Clostridium sensu stricto 1,1
Limulidae environmental sample,1
Chlamydomonas reinhardtii,1
Candidatus Daviesbacteria,8
uncultured Gemmatimonadales bacterium,5
Bacillus sp. DB52(2010),1
Nanoarchaeia,3
Paludisphaera borealis,1
Pseudomonas sp. GLE121,1
Cordyceps,1
Pseudomonas sp. GmFRB106,1
Orientia tsutsugamushi,1
Meliniomyces,2
Chlorobiaceae,2
Latescibacterales,1
Coxiellaceae bacterium RA15029,1
Burkholderia sp. CF099,1
Caballeronia zhejiangensis,2
Candidatus Woesebacteria,2
Parachela,1
Cunninghamia lanceolata,1
Pterygota,13
Russula,3
Mycotyphaceae,1
S15-21,1
uncultured Latescibacteria bacterium,2
Pseudomonas sp. TB2-2-II,1
Trebouxiophyceae,6
Pseudohongiellaceae,1
Paenibacillus sp. HA13,1
Undibacterium arcticum,1
Phocea,1
Patulibacter brassicae,1
Harzia velata,1
Blastopirellula marina,1
Leptospirae,1
Xylariales,6
Paenibacillus sp. IHB B 2257,1
Thiomicrospiraceae,5
Longamoebia,3
Bacillus sp. JAM-FM1301,1
Agaricales,58
Gemmata sp. SD2-6,1
Aspergillus sp. Ar-4jing-1,1
TRA3-20,19
Pseudogymnoascus,7
Subgroup 12,1
Niastella,1
Mycosphaerella podagrariae,1
Desulfobacteria,2
Ursidibacter,3
Actinoplanes philippinensis,1
Peptostreptococcales-Tissierellales,6
Enterobacter,3
Omphalotus,1
Candidatus Adlerbacteria,15
Berkelbacteria,1
Mesochaetopterus tingkokensis,1
Nicotiana sylvestris (wood tobacco),1
Nectria sp. P1A2,1
Blakeslea,4
Dacrymycetes,1
Abditibacteriaceae,3
Lepraria oxybapha,1
mle1-7,10
Sulfurifustis,1
Prevotellaceae UCG-001,1
uncultured Saccharomycetales,1
Niastella vici,1
Bacillus cereus,3
Pseudomonas yamanorum,1
Jonesiaceae bacterium SH031,1
Quadrisphaera sp. DSM 44207,1
Fimbriimonadia,4
Amycolatopsis,1
Tardigrada,2
Pseudomonas sp. R95,1
MAST-1D,1
uncultured prasinophyte,1
Haloferax mediterranei,1
Sulfurospirillum,2
Amphilinidea,1
Coccomyxa sp. GTD2A1,1
Enterobacter ludwigii,1
Thermomonospora,1
Ustilaginomycetes,1
Moorellia,1
Cucumis sativus (cucumber),1
Rhytismatales,1
Hymenopellis,1
bacterium Ellin5025,1
Bacillus aerius,1
Styrax americanus,1
Olpidium,1
Phyllostictaceae,2
Streptomyces sp. BK22,1
Oceanobacillus,1
Bacillus sp. CL1.120,1
Pseudogymnoascus pannorum,1
Chthonomonadetes,9
Heterodermia squamulosa,1
Sanguibacteraceae,1
Frankia sp.,2
Stichococcus sp. LH08AW8002,1
Staphylococcus haemolyticus,1
Kurthia,1
Serpulaceae,1
Lactobacillaceae,8
uncultured Ferruginibacter sp.,1
Byssoascus striatosporus,1
Paenibacillus sp. MSCB-6,1
uncultured Blastococcus sp.,1
Desulfosporosinus auripigmenti,1
Phanerochaetaceae,1
Actinopterygii,2
Notoligotrichum bellii,1
Nitrosococcales,1
Halobacillus sp. CR3,1
uncultured Coriobacteriaceae bacterium,1
Metarhizium carneum,1
Myrothecium gramineum,1
Bacillus sp. M_39,1
Holophagales,2
Archaeorhizomycetes,4
Bordetella,2
Suberitida,2
uncultured Conexibacter sp.,2
Piscirickettsiales,1
Parcubacteria bacterium OLB19,1
mle1-8,2
Sarcocystis gigantea,1
Ulota,1
Penicillium expansum,1
Candidatus Daviesbacteria bacterium GW2011_GWA2_42_7,1
Jatrophihabitans sp.,2
Steroidobacter sp.,1
Dermacoccus,1
Gregarina,1
Entoloma strictius,1
Neobodo,1
Syllis vittata,1
Dictyostelium purpureum,1
Ureaplasma,1
Oligochaeta,2
Rhodobacteraceae,9
Phaeophyceae,1
Mycobacterium hiberniae,1
Tubaria vinicolor,1
R7C24,3
Legionellaceae,6
uncultured Rubrobacteria bacterium,4
Puniceicoccaceae,2
uncultured Zavarzinella sp.,1
Ktedonobacter racemifer DSM 44963,1
Desulfitibacter alkalitolerans DSM 16504,1
Sulfobacillales,2
Myxotrichaceae,3
Mesonia,1
Staphylococcus sp. DVRSG-2,1
Tarenaya hassleriana,1
Pir4 lineage,17
Filobasidium,1
Pelobacter propionicus,1
Sporidiobolaceae,2
Candidatus Lloydbacteria bacterium RIFOXYC12_FULL_46_25,1
Mitrastemon kanehirai,1
Phialocephala,4
Dongiaceae,2
uncultured Treponema sp.,1
Dongia,2
Acanthamoeba,3
Rhododendron simsii,1
Macrostomum lignano,1
Pseudopelobacteraceae,1
Actinobacteria bacterium RBG_16_55_12,1
Serratia symbiotica,3
Fusarium commune,1
Dicranophora fulva,1
Propionibacteriales,12
uncultured marine stramenopile,2
Candidatus Aquiluna,1
Circinella simplex,1
Bacillus sp. MRMR6,1
Candidatus Peregrinibacteria,1
Paraburkholderia graminis,1
Rhizobiales bacterium NRL2,1
Bacillus pseudofirmus,1
uncultured Pseudomonas sp.,3
Aliidiomarina,1
Claviceps purpurea (ergot fungus),1
Lineage IIa,11
Sarcoscyphaceae,1
Stigmatodiscus pruni,1
uncultured Cystobacterineae bacterium,1
Utharomyces epallocaulus,2
Intrasporangiaceae,16
Streptomyces lincolnensis,1
marine bacterium MSC32,1
Melghirimyces,1
Macrobiotus sp. JWW-2012,1
uncultured Sporichthyaceae bacterium,1
Ectothiorhodospiraceae,2
Microbotryomycetes,3
Maxillopoda,4
Bogoriellaceae,1
Ambispora granatensis,1
Azospirillaceae,3
Melanoleuca verrucipes,1
Hydatigera sp. 01364,1
Jeotgalicoccus,1
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_56_11,1
Bacillus sp. DB177(2010),1
Choanephoraceae,7
Candidatus Uhrbacteria,2
uncultured Chondromyces sp.,1
Methylorosula,3
Pseudomonas sp. G-1-21-2,1
Beauveria,1
uncultured bacterium mle1-48,1
Bacillus halotolerans,1
[Polyangium] brachysporum,1
Euglenozoa,3
Auxenochlorella protothecoides,1
Mollisia dextrinospora,1
Amoeboaphelidium protococcarum,1
Chelatococcus daeguensis,1
Methanoregula,1
Clostridiaceae,17
uncultured Longilinea sp.,1
Parmotrema internexum,1
Streptomyces verticillus,1
Mexieulepis weberi,1
Myriospora,1
Mollusca,4
Trifolium pratense,1
Aureobasidium,2
CCM11a,1
NS7 marine group,1
Halomonas sp. SK16,1
Staphylococcus sp.,1
Viridiplantae environmental sample,1
Mycobacterium sp. 1245111.1,1
Agaricostilbales,1
Camarophyllopsis,1
Veneroida,3
Ebriacea,1
Solanum pennellii,1
Alcaligenes faecalis,1
Eurotiales,12
Phaseolus acutifolius (tepary bean),2
Mycoplasmopsis verecunda,1
Cohnella,1
Salinibacter,1
Parcubacteria group bacterium GW2011_GWA1_40_21,1
Bdellovibrionaceae,26
Candidatus Solibacter usitatus Ellin6076,1
Cnidaria,4
Clavicipitaceae,8
Mucilaginibacter,2
Ceratosphaeria lampadophora,1
Nitrosopumilales,3
Tubaria confragosa,1
Ustilaginomycotina,8
Ceratosphaeria,1
Ectocarpales,1
Hyaloriaceae,2
Myxotrichum,1
Rhizopus stolonifer var. lyococcos,1
uncultured Lactobacillus sp.,1
Fervidicoccus,1
Stephanodiscus,2
Diplorickettsiaceae,16
Mniaecia jungermanniae,1
Inocybe geophylla,1
Lentimicrobiaceae,1
Bhargavaea,1
Syntrophorhabdales,1
Taenia hydatigena,1
Metakinetoplastina,3
Thermotogaceae,1
Faronus parallelus,1
Haplotaxida,2
Glissomonadida,10
Mycobacterium cookii,1
Cladophialophora bantiana,1
Pithya,1
Dendrochytridium,1
Candidatus Microthrix,1
Geodermatophilaceae,4
Synergistaceae,2
Schlesneriaceae,2
Acetobacterales,36
Caulobacter,1
Prunus mume (Japanese apricot),1
Pseudohongiella,1
Chlorophyta,18
Phaeomoniella chlamydospora,1
Deltaproteobacteria bacterium RBG_19FT_COMBO_58_16,1
Pseudomonas sp. A8(2015c),1
Koribacteraceae,7
Xylomelasma sp. EMSL 2471,1
uncultured Nakamurellaceae bacterium,2
Ktedonobacterales,42
Hygrocybe reidii,1
Candidatus Spiroplasma,1
Fangia,1
uncultured Xanthobacteraceae bacterium,7
Backusella,4
Tylenchida,3
Streptomyces parvus,1
Ecdysozoa,30
Mycosphaerellaceae,8
Syntrophomonadales,1
Geomyces sp. MF569,1
Spirotrichea,4
Pleiochaeta,1
Pseudomonas sp. SJ25,1
Dinoflagellata,3
Nuclearia,1
Bacillus sp. CP8,1
Bryales,2
Micropepsis pineolensis,1
Christensenellaceae R-7 group,2
Hypocreales sp. MF489,1
Sphaerodes retispora var. retispora,1
BSV26,3
uncultured sludge bacterium A20,1
Hesseltinella vesiculosa,1
Candidatus Rokubacteria bacterium CSP1-6,1
Salix integra,1
Amylomyces,6
SWB02,8
uncultured Basidiomycota,2
Cucullanus robustus,1
Solicoccozyma terricola,1
Rhodobacter sphaeroides,1
Sclerotinia borealis,1
Conexibacter,31
Tolypothrix,1
Tetrodontophora bielanensis (giant springtail),1
Didymellaceae,5
Albifimbria verrucaria,1
Nitratireductor,1
CPla-3 termite group,3
Haloferax sp.,1
Coniophora puteana RWD-64-598 SS2,1
Fusarium circinatum,1
bacterium Ellin6529,1
Palaeoptera,1
Sporobolomyces sp. TW 2.1E041,1
Chrysophyceae,9
Cutaneotrichosporon,2
uncultured Caulobacterales bacterium,1
Lophotrochozoa,22
Ruegeria sp.,1
Candidatus Peregrinibacteria bacterium GW2011_GWF2_39_17,1
Oculatella ucrainica KZ-5-4-1,1
Fusarium solani,1
RBG-13-54-9,9
Thermicanales,1
uncultured Archaeorhizomycetes,1
Ambomucor seriatoinflatus,1
Gustavia superba B22,1
Clostridium intestinale URNW,1
Bradyrhizobium sp. CTAW36,1
Xanthomonas phaseoli pv. syngonii,1
Candidatus Gottesmanbacteria,1
Chloroflexi bacterium OLB14,1
Botryosphaeria dothidea,1
Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_48_21,1
Neocallimastigaceae,1
Nannocystales,1
Umbelopsis sp. Y14 EG-2010,1
Rhizobium sp. C3,1
Camarophyllopsis schulzeri,1
Hymenobacter,1
Pseudomonas sp. Q71576,1
Dactylopodida,1
Bradyrhizobium lablabi,1
Trichoderma gamsii,1
SH-PL14,1
Actinomadura,1
Syndiniales,5
Pajaroellobacter,20
Salix interior,1
Ochromonas,2
Micromonospora sp. NEAU-CF29,1
Pseudomonas veronii,1
Thermoanaerobaculales,8
Chrysochromulina parkeae,1
Thiovirga,1
Kineosporiaceae,11
Metschnikowiaceae,2
Anaerolineaceae,12
Crenarchaeota,15
Vibrio parahaemolyticus,1
Kryptonia,3
Codonopsis lanceolata,1
Photobacterium,1
Pseudomonas sp. AU4,1
Prochlorococcus MIT9313,1
Oscillospiraceae,4
Xeromphalina campanella,1
Agaricostilbomycetes,1
Bodo saltans,1
Labrys wisconsinensis,1
Russulaceae,4
Paenibacillus sp. NEHU.MNSRJ.9,1
Cernosvitoviella cf. atrata PDW-2010,1
Subdoligranulum,2
unidentified archaeon,1
Dynamenella sp. RW04.043,1
Rhizophydiales,1
Massilia,4
Clonostachys,1
Mycocalia denudata,1
uncultured Candidatus Rokubactera bacterium,1
Hydatigera parva,1
Amphibacillus,1
Salinisphaerales,1
Pedosphaera,3
Methylibium,1
uncultured compost bacterium,1
Endogonaceae,1
Fimbriimonadales,4
Crepidotaceae,1
Saccharomycotina,10
Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_43_27,1
Vibrio sp.,1
Rhodoplanes sp. Z2-YC6860,1
Candidatus Saccharibacteria bacterium 47-87,1
Phycisphaerae,44
Guillardia,1
Paenibacillus illinoisensis,1
Bacillus sp. 7B-869,1
Porphyromonadaceae,1
Rhizomicrobium,2
Xanthonema sp. A14,1
Pseudomonas sp. BEG410,1
Monoicomyces invisibilis,1
Alicyclobacillaceae,3
Sporanaerobacter,1
env.OPS 17,6
Penicillium sp. HAW-OCF6,1
uncultured Rhodospirillaceae bacterium,2
Tetrachaetum,1
Aconitum carmichaelii,1
Pluteus,2
Actinoplanes liguriensis,1
Talaromyces variabilis,1
Myrothecium sp. CGMCC 3.3665,1
Sulfurospirillaceae,2
bacterium XD-R2,1
Jiangella alkaliphila,1
Flavobacterium sp. Bma20,1
Armatimonadetes bacterium 55-13,1
Chlamydia,1
Candidatus Symbiobacter,1
uncultured Conexibacteraceae bacterium,9
Thelephorales,3
Bacillus sp. SC144(2010),1
Candidatus Kinetoplastibacterium blastocrithidii,1
uncultured cercomonad,2
uncultured Rhizomicrobium sp.,1
Arachis ipaensis,1
Treponema,2
Xanthomonas,4
Agaricomycetes sp.,1
Bacillus sp. IDA4917,1
Mnium,1
Mycoplasma,14
Laceyella sacchari,1
Phymatotrichopsis omnivora,1
Escherichia-Shigella,2
Spirochaetales,4
Helvellaceae,1
Pleosporales,13
Anthozoa,2
Afipia,2
Nannocystaceae,1
Pseudepistylis songi,1
Bemisia tabaci,1
Guepinia helvelloides,1
Elev-1554,1
Penicillium,9
Terrimonas ferruginea,1
BD7-11,4
Sebacinales,2
Bacillus velezensis,2
Camptobasidiaceae,1
Solicoccozyma keelungensis,1
Streptomyces canus,1
Tricladida,1
uncultured Anaerolineae bacterium,1
Nonomuraea roseoviolacea,1
bacterium Ellin504,1
Bergeyella sp. AF14,1
Paenibacillus sp. On11,1
Malus domestica (apple),1
Actinidia sp. Morgan s.n.,1
Stephanodiscus suzukii,1
Heterodermia neglecta,1
Burkholderia-Caballeronia-Paraburkholderia,14
Fibrobacterota,2
Glutamicibacter,1
Trichoderma virens Gv29-8,1
SM2D12,4
Acidobacteria bacterium LX3,1
Flindersiella,1
uncultured Catenulispora sp.,1
Phaeophleospora,1
Acidobacteriaceae (Subgroup 1),12
Serendipita vermifera,1
Marmoricola scoriae,1
Aspergillaceae,11
uncultured Ktedonobacterales bacterium,6
Sulfobacillaceae,2
Alternaria,1
Phaseoleae environmental sample,4
Anoxybacillus sp. SMMA3,1
bacterium enrichment culture clone auto2_4W,1
Semaeostomeae,1
Neobodo designis,1
Lichenomphalia umbellifera,1
Aeromonadales,4
uncultured Bradyrhizobiaceae bacterium,1
Pseudogymnoascus sp. KY-108,1
Microbacterium sp. 77mftsu3.1,1
Kocuria atrinae,1
Lactobacillus paracasei,1
Chlamydiae bacterium GWA2_50_15,1
Nannochloropsis sp. RCC8,1
Francisellaceae,3
Commensalibacter sp. AMU001,1
Moniliophthora roreri,1
Niorma,1
Enterococcaceae,7
Mucor circinelloides B8987,1
Mycamoeba,1
Hyphomucor assamensis,1
Verticiella,1
Methanofastidiosales,1
Actinocorallia,2
Hyphomicrobium,7
Monhysterida,1
Melithaea rubeola,1
Bacillicladium lobatum,1
DEV114,1
Streptomyces sp. VL 61,1
Pyrenochaeta sp. GMG_PPb7,1
Gaiella occulta,1
Bauldia litoralis,1
Vibrio anguillarum 775,1
Gluconacetobacter,1
Metschnikowia santaceciliae,1
Vermiphilaceae,17
Coriobacteriia,4
ABY1,19
Scolecida,2
Streptomyces violascens,1
Tychonema CCAP 1459-11B,1
Viburnum prunifolium,1
Acidithiobacillales,11
Thermobaculaceae,1
Strombidium,1
Oceanospirillales,7
Diplopoda,1
Desulfobulbales,5
uncultured Chytridiomycota,9
Legionella,6
Geobacter pickeringii,1
Taphrinomycotina,7
bacterium enrichment culture clone auto142_4W,1
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,9
Bradyrhizobium ottawaense,1
Myroides,1
Ochromonadales,2
Cloacimonadia,2
Donatia sp. Morgan 2142 B23,1
Chytridiomycota,18
Stramenopiles,21
Halomonas sp. QHL1,1
Chitinimonas,1
Juncus effusus,2
Lysinibacillus sphaericus,3
Salpingoeca crinita,1
Saccharimonadales,62
Epulopiscium,1
uncultured bacterium 253,1
Fusarium temperatum,1
Afipia sp. Root123D2,1
Coccomyxa sp. LA000219,1
Collophora rubra,1
Bacillus sp. PCSAS2-38,1
Linum usitatissimum (flax),1
Mucor endophyticus,1
Verrucomicrobiales,3
Elatostema cuspidatum var. cuspidatum,1
Bacillus sp. KQ2,1
Oligosphaeraceae,1
Halobacillus sp. BAB-2008,1
Botryosphaeriales,3
Pseudomonas sp. IMER-A2-21,1
Thalassospira marina,1
SCADC1-2-3,1
Cryptomonas,1
Fragum fragum,1
Nocardia nova,1
Novosphingobium,1
Listeriaceae,1
Agrobacterium radiobacter,5
uncultured Stella sp.,1
uncultured Mucilaginibacter sp.,1
Choanoflagellata,8
Desulfitobacteriia,8
Amoeboradix gromovi,1
Candidatus Giovannonibacteria bacterium GW2011_GWB1_47_6b,1
Arthrobacter agilis,1
Neopterygii,2
Penicillium chrysogenum NCPC10086,1
Umbilicaria vellea,1
uncultured Methyloversatilis sp.,1
Streptomyces sp. MBRC-41,1
Candidatus Obscuribacter,1
Kickxellomycotina,2
Pseudohydnum,1
Archaeorhizomycetales,4
Wohlfahrtiimonas chitiniclastica,1
Geotoga,1
Mortierella sp. SYPF7182,1
Oligohymenophorea,2
Steroidobacteraceae,9
Parasitella,1
Nocardia,3
Scheffersomyces,1
Coptotermes gestroi,1
Symbiobacteriales,1
uncultured Hyphomicrobiaceae bacterium,13
Bagnisiella examinans,1
Nitrospirae bacterium GWF2_44_13,1
Fragaria vesca subsp. americana,1
Paenibacillus sp. PAMU-2.5,1
Gloeophyllaceae,1
Lactobacillus helveticus,1
Aeromonas sp. SH1,1
Mycotypha,1
Mycoplasma gypis,1
Methylobacterium sp. PDD-23b-14,1
uncultured Thermaerobacter sp.,1
A31,1
Glomeromycetes,11
Xylobolus,1
Desulfotomaculales,3
Trichosporonales,4
DEV008,1
Coniochaeta,1
Centramoebida,3
Penthorum sedoides,1
Nitrososphaerales,2
uncultured Acetobacteraceae bacterium,2
Coniochaeta fodinicola,1
Micromonospora sp. L1310,1
Cyanophora biloba,1
Ignavibacteria bacterium RIFCSPLOWO2_12_FULL_56_21,1
Nakamurella,15
Bathyarchaeia,3
OLB14,6
Salix oreinoma,1
Cordyceps brongniartii,1
Rhodococcus erythropolis,2
Candidatus Endomicrobium trichonymphae,1
Nucleariidae and Fonticula group,1
Candidatus Roizmanbacteria,1
Lysinibacillus sp.,1
Salinicoccus sp.,1
Lineage IV,8
Prasinophytae,1
Bacillus sp. DB70(2010),1
Chryseobacterium,1
Hypocreales sp. LF213,1
Mycena,2
Gnorimosphaeroma noblei,1
Rhodanobacter,4
Gamsiella multidivaricata,1
Pirella circinans,1
uncultured cf. Mortierella,1
Sva0485,1
Abditibacteriales,3
Aurelia labiata,1
Magnaporthaceae,1
Cryptococcaceae,2
Chaetothyriales,3
Dentiscutata savannicola,1
Phlox longifolia B20,1
