Taxon,Count
Neocercomonas sp.,1
Vicinamibacter,1
Oxalobacteraceae,12
Phaseoleae environmental sample,3
Chroococcidiopsaceae,1
bacterium enrichment culture clone SBII3,1
Luteipulveratus mongoliensis,1
Allantion,2
Chrysophyceae,4
Aspergillago clavatoflava,1
uncultured Paenibacillus sp.,1
Polyangium sp. B1,1
Ustilago sp. V4.MO.03,1
Blakeslea,2
UCG-005,1
Desulfobulbales,2
Hemisarcoptidae gen. sp. AD666,1
Haplotaxida,1
Streptomyces europaeiscabiei,1
Glomerellaceae,1
Vampirivibrionia,4
Streptomyces thermoautotrophicus,1
Alicyclobacillales,5
Amycolatopsis nigrescens,1
AKIW781,1
Lecanora strobilina,1
Candidatus Nostocoida,1
Lysinibacillus,1
Abditibacteria,1
Rhodopirellula,1
Novosphingobium sp.,1
Mycobacterium intracellulare subsp. yongonense,1
Tarenaya hassleriana,1
Devosia,1
Lysinimonas,1
Rosellinia,1
Agaricomycetes sp.,1
Desulfovibrionaceae,1
Hypocreaceae sp. MF474,1
Coniochaeta,1
Rhodocyclaceae,9
Singulisphaera,13
Candidatus Rhabdochlamydia,1
Enterococcus,5
Legionella sp. 2P25,1
Jattaea,1
Heterodermia neglecta,1
Medicago truncatula (barrel medic),1
Pseudokeronopsis rubra,1
Racocetra crispa,1
Candidatus Saccharibacteria bacterium CG2_30_41_52,1
Bradyrhizobium sp. Cmey1,1
Actinomycetospora,2
Legionella shakespearei DSM 23087,1
Russulaceae,8
Digenea,1
Methanosarciniales,5
A4b,6
Conoidasida,3
Saccharimonadales,41
Thelephorales,2
Craterocolla cerasi,1
Staphylococcus saprophyticus,1
Gemmata sp. SD2-5,1
Annelida,3
Allantion sp. CCAP 1906/1,1
Paraburkholderia udeis,1
Cyclopoida,1
Atractospora decumbens,1
Kineococcus-like bacterium AS2988,1
[Tolypothrix] sp. PCC 7415,1
Paraburkholderia glathei PML1(12),1
Umbelopsidales,1
Thermomyces,1
Oligochaeta,1
Mesorhizobium ciceri,1
Lecideaceae,1
Sumerlaeota,4
Umbelopsis,1
Knufia,1
Grosmannia sp. WIN(M) 165,1
Salmonella sp. AE156,1
Paenibacillus xylanexedens,1
Tricladida,1
Paenibacillus macquariensis,1
Coxiellaceae bacterium HT99,1
Micromonospora sp. NEAU-CF35,1
Tenderiales,1
Micrococcus luteus,1
GN01,1
Metakinetoplastina,2
URHD0088,7
Caldicellulosiraptoraceae,1
Bacillus sp. SDIP3,1
Cerastoderma edule,1
Discostella,1
Sumerlaea,4
Thermomonosporaceae,9
Crenarchaeota,18
bacterium Ellin5111,1
Paenibacillus glacialis,1
Pasteurellales,2
Morosphaeriaceae,1
Terriglobus roseus,1
Bagnisiella,1
Gemmatimonadales,70
Mediophyceae,3
Acanthamoeba sp. U/H-C1,1
Leptotrichia,1
Paecilomyces sp. BCMU IJ10,1
Ochrobactrum anthropi,1
SWB02,1
Symbiotaphrina,1
Oscillospiraceae,2
Staphylococcus aureus subsp. aureus ST398,1
Saccharomycetaceae,2
Lecanicillium sp. CCF 5252,1
Leptothrix sp. PW10C,1
Mucor circinelloides,1
Candidatus Protochlamydia naegleriophila,1
Brachyalara,1
Cairneyella variabilis,1
Mycobacterium simulans,1
Dojkabacteria,1
Mycotypha,2
Olisthodiscus,1
Methyloversatilis,2
Mycobacterium aichiense,1
Steroidobacter denitrificans,1
Bacillus lentus,1
Dependentiae,20
Inocybe mutata,1
Actinomadura madurae,1
Ochotona princeps (American pika),1
Bacillus altitudinis,1
Methylocella,1
CL500-29 marine group,4
Actinomucor elegans,1
Streptomyces sp. NRRL F-6674,1
uncultured rumen bacterium,1
Sporomusaceae,1
Neisseriaceae,1
Robustodorus arachidis,1
Exiguobacterium profundum,1
Rhodococcus sp.,2
Tistrellales,3
Tardiphaga,1
Retaria,3
Hyphozyma,2
Cutaneotrichosporon cutaneum,1
OM27 clade,1
Methylovirgula,1
uncultured Longilinea sp.,1
Pseudolabrys sp. Root1462,1
Pseudonocardia sp. I12A-02602,1
Thecofilosea,1
Subgroup 12,1
Phaselicystis,1
Ruminococcus,1
Ajellomycetaceae,1
Penaeus monodon (black tiger shrimp),1
Dietzia,1
Enterococcus faecalis,2
Beklemischeviella angustior,1
uncultured Thermoflavimicrobium sp.,1
Dendrocollybia,1
Gemmatimonadota,72
Candidatus Mesochlamydia elodeae,1
Rathayibacter tritici,1
Paenibacillus chitinolyticus,1
Parcubacteria group bacterium GW2011_GWD2_42_14,1
Neochlamydia sp. CRIB37,1
Veillonellaceae,2
Heterodermia,1
Enoplia,2
Gymnosporangium ellisii,1
Microbacteriaceae,15
Oceanospirillales,5
Bacillus pumilus,4
Merismopedia sp. CZS_2_3,1
Bacillus sp. DU29(2010),1
Bradyrhizobium sp. P5-5,1
Phialocephala fortinii,1
Chondrostereum,1
Bacillus subtilis,2
Calosphaeriaceae,1
Mycobacterium asiaticum,1
Rothia koreensis,1
Longimicrobiales,1
uncultured Rhodocyclaceae bacterium,2
Ktedonobacteraceae,51
Massilia,3
Actaea racemosa,1
Ktedonobacteria,65
Niorma chrysophthalma,1
Pucciniaceae,6
Ophiocordycipitaceae,2
GAL15,1
Parmotrema internexum,1
Neobodo,1
Pseudolabrys taiwanensis,1
Plasmodium cynomolgi,1
Halosphaeriaceae,1
Mesorhizobium sp. LSHC420B00,1
Metopion,1
Verrucosispora sp. WMMB210,1
endosymbiont of Acanthamoeba sp. UWE1,1
Stachybotryaceae,1
Listeria,1
Marine Benthic Group A,1
Actinomadura sp.,1
Methylacidiphilales,4
Haemophilus sp. 'paraurethrae',1
Streptomyces sp. AA53,1
Bacillus pseudofirmus OF4,1
Phlyctis boliviensis,1
Candidatus Levybacteria bacterium RIFCSPLOWO2_02_FULL_37_11,1
Campylobacter,1
Nocardioidaceae,13
Baudoinia compniacensis,1
Pla3 lineage,1
Lecidea,1
Ceratobasidium sp. FO 38200,1
Rhizomicrobium sp. SCGC AG-212-E05,1
Polyangiales,24
Christensenellales,3
Zancudomyces culisetae,1
uncultured Acidobacteriaceae bacterium,7
Frankia,2
Koribacteraceae,10
Halobacillus sp. QD31,1
TRA3-20,4
Palpata,2
uncultured Ktedonobacterales bacterium,6
Caldisericota,1
Strigeidida,1
Ellin517,1
Desulfobulbus,2
Fimbriimonadia,2
Mycobacterium sp. 1482268.1,1
Subgroup 5,2
Legionellales,8
Clostridium algoriphilum,1
Candidatus Protochlamydia endosymbiont of Acanthamoeba sp.,1
Trebouxiophyceae,5
Elev-16S-573,2
Taraxacum officinale,1
Paenibacillus sp. Soil787,1
bacterium enrichment culture clone heteroA13_4W,1
Xanthomonas phaseoli pv. dieffenbachiae,1
Solanum tuberosum (potato),1
Staphylococcaceae,9
Aridibacter,1
Entomoplasmataceae,1
Parcubacteria,4
Mycobacterium sp. GA-2613,1
Ktedonobacter sp.,1
Rugosibacter aromaticivorans,1
uncultured Desulfuromonadales bacterium,1
glacier bacterium FJS42,1
Cassipourea lanceolata,1
Afipia sp. A1-979,1
Pir4 lineage,15
Nitrospinaceae,3
Wohlfahrtiimonadaceae,1
Clostridium acetobutylicum,1
Oculatella ucrainica KZ-5-4-1,1
Ruminococcaceae,2
Acetobacteraceae bacterium WX59,1
uncultured Ktedonobacter sp.,3
uncultured Plasmodiophoridae,1
Desulfatiglandales,1
uncultured Sarcosomataceae,1
uncultured Firmicutes bacterium,4
uncultured Amoebidium,1
Aplidium glabrum,1
Oryza rufipogon,1
Actinopolymorpha,1
Nitrospinota,3
Agromyces cerinus,1
Cyanobium sp. CZS_40F,1
Treponema sp. oral clone JU025,1
uncultured forest soil bacterium,7
Chroomonas,1
Marasmiaceae,1
Nitzschia sp. PL3-2,1
Hyphomucor assamensis,1
Streptomyces luteus,1
Anthracophyllum archeri,1
Polyangium,1
Geoglossaceae,1
Methylacidiphilaceae,4
Phalansterium,1
Sorangium cellulosum So ce56,1
Synechocystis PCC-6803,2
Saccharomycetes,5
Phaeobacter gallaeciensis,1
Thermoanaerobacteria,3
Abditibacteriales,1
Clostridium sensu stricto 15,2
Cyanidiales,1
Acidithiobacillus sp. LA10a,1
Myroides odoratimimus CCUG 12700,1
Bergeyella,1
uncultured Rubrobacteraceae bacterium,1
Chloroflexales,7
Kapabacteriales,2
Clostridiales bacterium Marseille-P2411,1
Microcosmus sabatieri,1
Clostridioides difficile,1
Streptomyces violascens,1
Lecideales,1
Candidatus Burkholderia crenata,1
Blastocystis,2
Katablepharis,1
Comamonadaceae bacterium,1
Vermiphilaceae,7
Cutaneotrichosporon,1
Auriculariales,5
Pertusaria,1
Ideonella,2
Acidobacteria bacterium N3B,1
Candidatus Tenderia,1
Chlamydiales bacterium CRIB33,1
uncultured Tissierellia bacterium,1
Clostridiales bacterium PH28_bin88,1
Rhodoplanes sp. Z2-YC6860,1
Ichthyosporea,3
Rhodobacterales,9
Thermoanaerobacterales,2
Mycobacterium rhodesiae,1
Centramoebida,3
Lecanicillium sp. CCF 5233,1
uncultured Acidothermaceae bacterium,1
Arthrobacter,5
Thiomicrospiraceae,4
Rhizobiales Incertae Sedis,10
Hyphomucor,1
Mycoplasmoides gallisepticum,1
Oedogonium cylindrosporum,1
Lysobacter,1
S-70,1
Lactobacillus,8
Candidatus Nitrososphaera,2
uncultured Thermomonosporaceae bacterium,3
Spirochaeta 2,2
PeM15,1
Mesorhizobium sp. VA88,1
Pseudonocardia sp. HH130629-09,1
Pyronemataceae,1
Parmeliella nigrocincta,1
Coniochaetales,1
uncultured Cercozoa,5
Enterococcaceae,5
Limnobacter,1
SM2D12,2
Bdellovibrionia,10
Umbelopsis sp. Y14 EG-2010,1
Nitrospirillum,1
Saccharomycetales,5
Nitrososphaeraceae,14
leotiomycete sp. G2-5-S70,1
Umbelopsidaceae,1
Terrimicrobiaceae,3
Arachis duranensis,1
Lacunisphaera,2
Tenderiaceae,1
Leptolyngbya VRUC 135,1
Moduliflexaceae,1
Enoplida,1
Acidiferrobacteraceae,1
Arboricoccus,1
Alcanivorax,2
966-1,1
Paenibacillus polymyxa CR1,1
Negativicutes,4
S-BQ2-57 soil group,2
Meloidogyne konaensis,1
Cyanobacteriales,5
Savoryellales,1
Abatia parviflora,1
Kribbella mirabilis,1
Cellulomonas,2
Lachnospiraceae,5
Defluviicoccus,1
Dothideaceae,2
Erysiphales,3
Paenibacillus sp. W1.09-140,1
Nitrobacter sp. KB215,1
Phenylobacterium sp. W2.09-62,1
Diphascon scoticum,1
Ophiocordyceps,1
Thermoanaerobacterium,2
Paenibacillus odorifer,1
Capnodiales,18
Archaeorhizomycetes,2
Taphrinomycotina,2
Aulacoseira sp. ODR3,1
Rubrobacter,1
Pseudoalteromonas,1
Stagonosporopsis cucurbitacearum,1
Campylobacterales,4
Neocatenulostroma,1
Arthrobacter sp.,1
AKYG1722,1
Candidatus Kuenenbacteria,1
BSLdp215,1
Rubrobacteriaceae,1
Macrostomida,1
IS-44,3
uncultured Banisveld eukaryote,2
Brassica napus (rape),1
Tremellodendron sp. PBM2324,1
JG30-KF-AS9,2
Granulicella,11
Klebsiella variicola,1
Pseudarthrobacter,4
Micromonospora,8
Tetrachaetum elegans,1
Thiotrichales,1
Galbitalea,1
Phaeonectriella lignicola,1
Veillonella,2
Pezizales,4
Ambulacraria,1
uncultured Asticcacaulis sp.,1
Mycoplasmataceae,4
Guepinia helvelloides,1
Silvanigrellaceae,1
Geoglossales,1
uncultured bacterium 270,1
Rubrobacterales,1
Methanosarcina,1
Paenibacillus sp. GP183,1
uncultured Thaumatomonadida,2
bacterium JP63,1
Thalassobaculales,1
Dennisiomyces sp. 4 MSG-2014,1
Bacillus licheniformis,3
Florideophycidae,1
B1-7BS,2
Babeliaceae,4
Phaeomoniellales,1
Brevibacillales,2
Pleurotus,1
Aeromicrobium,1
Gymnosporangium nelsonii,1
Preussia sp. MF471,1
Coccidia,2
Paenibacillus alvei,1
Agaricostilbaceae,1
Paludisphaera,1
Parmeliella,1
Pertusariaceae,1
Cynara cardunculus var. scolymus,1
Sarcosoma,1
Paenibacillus sp. IHB B 3084,1
Vampirovibrionaceae,1
Geobacillus,1
Bacillus anthracis,1
Sutterellaceae,1
EF100-94H03,1
uncultured Verrucomicrobiales bacterium,1
Fusobacteriaceae,2
Actinoallomurus,1
Rhodobacteraceae,9
Kryptoniales,1
Ilumatobacteraceae,19
Intrasporangiaceae,7
Cryptomycota,3
Aspergillus terreus,1
Mycoplasmatales,4
Clostridium sensu stricto 9,1
uncultured Planctomycetia bacterium,1
uncultured Frankineae bacterium,2
Deschampsia antarctica (Antarctic hairgrass),1
Microvirga,1
Morganellaceae,3
Thermotogae,1
Sphingomonas sp. B6.09-105,1
Ramularia,2
Leptoxyphium fumago,1
Janthinobacterium,3
Sumerlaeales,4
Clostridium botulinum NCTC 2916,1
uncultured eubacterium WD244,1
Salinibacterium xinjiangense,1
Microgenomatia,10
Candidatus Protochlamydia,12
Arctic sea ice bacterium ARK10167,1
Meruliopsis albostramineus,1
Hygrophorus,1
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,9
Isosphaeraceae,70
Mycobacterium sp.,3
Streptomyces sp. BN23,1
uncultured Burkholderia sp.,4
Ascocoryne sarcoides,1
Tardigrada,2
Metazoa,45
Chlorochytrium sp. ACKU 222,1
Teloschistaceae,1
JG30-KF-CM45,3
Candidatus Renichlamydia lutjani,1
Micrococcus,1
Pseudochlorella subsphaerica,1
Marinomonadaceae,1
Pseudoplectania nigrella,1
Ralstonia sp. 1-6,1
Methylomirabilota,15
Erythranthe guttata (spotted monkey flower),1
Nitrososphaeria,16
Stegobium paniceum yeast-like symbiont,1
Fusobacteriales,3
Francisellaceae,1
Aspergillus sp.,1
uncultured marine eukaryote,1
Alphaproteobacteria bacterium,1
Phleum pratense (timothy grass),1
Gossypium hirsutum (upland cotton),1
Neorhizobium huautlense,1
Paenibacillus sp. PA231,1
Danio rerio (zebrafish),2
Cordyceps,1
Rhizopus stolonifer var. lyococcos,1
Amb-16S-1323,4
Seriata,1
Myxotrichum,1
Microvirga sp. 17 mud 1-3,1
Desulfobacterales,1
Aeromonadaceae,1
Penicillium italicum,1
Barranca multiflagellata,1
Phyllosticta,1
bacterium enrichment culture clone auto45_4W,1
PLTA13,1
Mycoplasmoides alvi,1
Pucciniomycotina,9
Thermodesulfovibrionia,1
Zancudomyces,1
Xanthomonas,2
Actinastrum hantzschii,1
Ascidiacea,2
Microcystaceae,2
alpha proteobacterium BAL199,1
Mollusca,1
uncultured Mycobacterium sp.,3
Stenotrophomonas maltophilia,1
OM190,7
Longamoebia,3
Verrucomicrobia bacterium ADurb.Bin474,1
Phormidesmiales,1
Beijerinckia sp. TB6,1
Flavobacteriales,6
Elsteraceae,2
Halothiobacillales,1
Listeria monocytogenes,1
Capnobotryella,1
Aphelidium,1
Jatrophihabitans sp. GAS493,1
Alistipes,1
Choanozoa,49
Penicillium glabrum,1
Euzebyaceae,1
Bagnisiella examinans,1
Glomerellales,1
Phyllosticta elongata,1
Archaea,26
Marinomonas,1
Bacillaceae,48
Isoptericola,1
Chlamydoabsidia,1
Carnobacteriaceae,1
Dacrymycetes,1
Halteria,1
Demospongiae,2
NK4A214 group,1
Sumerlaeaceae,4
Pseudonereis sp. pse179,1
Viridiraptor invadens,1
Japonolirion osense,1
Agaricostilbomycetes,1
Borrelia parkeri SLO,1
uncultured Marinobacter sp.,1
Bergeyella sp. AF14,1
Babeliales,20
Lichtheimiaceae,2
Diatomea,4
Spiculogloeaceae,1
uncultured actinomycete,1
Catenulispora cavernae,1
Leptogium hirsutum,1
ANME-3,4
Chlamydiaceae,2
Sorangium,2
Acidomyces,1
Glomeromycotina sp.,1
Ignicoccus,1
Moduliflexales,1
Viburnum prunifolium,1
Mucilaginibacter,5
Rhizopus,2
Hydatigera parva,1
Cryptomonadales,2
Clostridium sensu stricto 13,21
Krasilnikovia,2
Leifsonia sp. 215,1
Nocardia cyriacigeorgica,1
Gemmata sp. Wa3-1,1
Scleromitrula,1
Rhizomucor,2
Lactarius deceptivus,1
Scleromitrula shiraiana,1
Caulobacter,2
Myxogastria,1
Intramacronucleata,6
Boletaceae,1
Rikenellaceae,1
uncultured Halanaerobiaceae bacterium,1
SAR324 clade(Marine group B),3
Metallyticus splendidus,1
Umbilicariales,1
Colocasia esculenta (taro),1
uncultured Geobacter sp.,2
Chytridiomycota,2
Desulfobacterota,15
bacterium Ellin5095,1
Burkholderia sp. AK20-51,1
Pseudonocardia sp. ACT-0146,1
Paenarthrobacter,1
Amoeboaphelidium protococcarum,1
Methylosinus,1
Gymnosporangium corniforme,1
Enoplea,4
Actinoallomurus sp. FXJ1.967,1
Pueraria candollei var. mirifica,1
Hemiptera,2
uncultured bacterium DA004,1
Obscuribacteraceae,2
Bacillus anthracis str. A0389,1
uncultured Caulobacteraceae bacterium,2
Intranuclear coccidium JW-2004,1
Sordariales,2
Aquipuribacter sp.,1
Tylenchida,6
Neocatenulostroma microsporum,1
Bartonella silvicola,1
Chaetothyriales,3
Mycobacterium sp. CAR-SN13W,1
Chaetomiaceae,1
Corynebacterium diphtheriae BH8,1
Urania-1B-19 marine sediment group,1
Bradyrhizobium canariense,2
Rhodospirillaceae,1
Punctelia rudecta,1
Moraxellaceae,4
Arthrobacter sp. bA31(2011),1
Placopsis argillacea,1
Subgroup 13,1
Cardiobacteriales,1
Mammalia,1
Mesoplasma,1
Streptomyces albidoflavus,1
unidentified,6
Candidatus Rubidus,1
Sphenoderia,1
Chytridiales sp. JEL187,1
Acanthostaurus nordgaardi,1
Acari,1
Salpingoecidae,1
Haemophilus,2
Paramicrosporidium,2
Nicotiana otophora,1
Spongomonas,1
Arsenophonus endosymbiont of Aphis sp.,1
uncultured Bradyrhizobium sp.,3
SAR11 clade,1
Reyranellaceae,13
Thermomonospora,1
Hexacorallia,3
uncultured Xiphinematobacteriaceae bacterium,3
Gammaproteobacteria bacterium RIFCSPLOWO2_02_FULL_47_50,1
Staphylococcus aureus,1
Ga0074140,2
Telmatobacter,1
uncultured Pirellula sp.,1
Coptotermes gestroi,1
Buellia zoharyi,1
Thelebolaceae,3
Clostridium tagluense,1
Rhodoplanes serenus,1
Chthonomonas,7
Trichosporonales,2
Candidatus Alysiosphaera,1
Subgroup 10,1
Tyzzerella,1
Gimesiaceae,1
Galdieria sulphuraria,1
Actinomycetales,4
Thiomicrorhabdus,3
Pla4 lineage,7
Fusarium sacchari,1
alpha proteobacterium L9(2008),1
BD2-11 terrestrial group,1
Daucus carota subsp. sativus,1
Clade IV,1
Streptomyces sp. RTHG101,1
Blastomyces dermatitidis ER-3,1
Bacillus mycoides,1
Mycobacterium xenopi 3993,1
Nudifila,1
uncultured Acidobacteriales bacterium,4
Trifolium pratense,1
Desulfitibacteraceae,1
Ciliophora,6
Thermoprotei,1
uncultured bacterium gp4,1
Ramularia grevilleana,1
Metarhizium,7
Dermabacteraceae,2
Blastopirellula,1
Cryomyces,1
Haplosporidia sp. ex Penaeus vannamei,1
Ureibacillus thermosphaericus,1
Selenomonadaceae,1
Nitrospinia,3
Mycobacterium moriokaense,2
Streptomyces sp. PL75,1
Chlorophyceae,4
Gracilibacteria,1
Trichoderma harzianum,1
Anoxybacillus rupiensis,1
Saccharomonospora azurea SZMC 14600,1
Kallotenuales,1
Corynebacterium pseudotuberculosis I19,1
Bacillariophytina,3
Arenimonas,2
Halopolyspora alba,1
Imbricatea,3
Cellvibrionales,1
uncultured Hydrocina,1
Sphingopyxis,1
Eremothecium ashbyi,1
Burkholderia cepacia,2
Asanoa,1
Sandaracinus,1
Kouleothrix,2
Hepatozoon ewingi,1
Plicosepalus curviflorus,1
Verrucosispora,1
Hydrozoanthus antumbrosus,1
Salmonella,1
Actinopterygii,2
Roseisolibacter,1
Eleocharis dulcis,1
Pseudanabaena PCC-7429,1
Cryomyces minteri,1
Caprifoliaceae environmental sample,1
uncultured Phyllobacteriaceae bacterium,1
Propionibacteriaceae,9
Microbacterium,1
Kibdelosporangium kanagawaense,1
Glarea,2
Actinoplanes friuliensis DSM 7358,1
Aenigmarchaeota,1
Mycobacterium tusciae,1
Mycotypha indica,1
Solirubrobacterales bacterium 67-14,1
Mycobacterium sp. 1-0(2011),1
Sanguibacter,2
Nematoda,11
Flavitalea antarctica,1
Rhodococcus erythropolis,3
Ectyoplasia ferox (brown encrusting octopus sponge),1
Hemichordata,1
Opitutus,2
Niorma,1
Amphilinidea,1
Streptomyces lincolnensis,1
Nodosilineaceae,1
Ternstroemia stahlii,1
Polycystinea,2
Kineococcus,1
Fusarium oxysporum,1
Streptomyces olivochromogenes,1
JG36-GS-52,3
Thermomyces lanuginosus,1
uncultured Dacrymycetaceae,1
Agaricus,1
Ptychoderidae,1
Pseudomonas mendocina,1
Kineosporiales,17
Tremellales,1
Cladosporium,2
Amycolatopsis sp. GY122,1
Anaerovoracaceae,2
Nocardioides terrae,1
Ostracoda,1
Micrococcales,51
Candidatus Protochlamydia sp. R18,1
Mucor sp. A27,1
Botryosphaeria dothidea,1
marine metagenome,1
Caballeronia arationis,1
Frankia sp.,2
Hydrocanthus atripennis,1
Bdellovibrionales,8
Candidatus Berkelbacteria bacterium RIFCSPLOWO2_01_FULL_50_28,1
SM1A02,3
Rubrobacteria,1
Dechloromonas,1
Helcobacillus,1
Mucor indicus,1
Ascetosporea,1
Dorylaimida,2
Rhabdocoela,1
Hymenobacter,1
Herbaspirillum,3
Scalinduaceae,1
Erysiphaceae,3
Klebsiella,5
Graphium sp. UM73-75,1
Bauldia,8
Sva0996 marine group,3
Pseudomonas putida,1
Sebacinaceae,3
Exiguobacterium aurantiacum,1
Neopterygii,2
Meruliaceae,2
uncultured thermal soil bacterium,1
Ustilaginaceae,2
Bradyrhizobium ottawaense,1
Helicoon richonis,1
Sterigmatomyces,1
Hevea brasiliensis,2
Mucilaginibacter sp. JC2901,1
unidentified actinomycete L43598,1
Exidia,1
Blastomyces,1
Bacillus thuringiensis,2
Anthozoa,3
Bradyrhizobium sp.YB2,1
Boletellus,1
Enterobacteriaceae,6
Brevibacillus sp.,1
Sporosarcina sp. Enf36,1
Halomonas,1
uncultured Bacillus sp.,2
Aciditerrimonas,1
Tilletiopsis cremea,1
Tilletiopsis,1
Streptomycetales,31
Teleostei,2
Archaeorhizomycetales,2
Tremiscus,1
Diplodia,1
[Synechococcus] spongiarum group,1
Acremonium spinosum,1
Nitrobacter sp. Nb-311A,1
Parafrigoribacterium,1
Caldisericaceae,1
Geomyces sp. MF514,1
Spirochaetales,5
Streptomyces goshikiensis,1
Solimonas,1
Pucciniomycetes,6
Lachnospiraceae NK4A136 group,1
Hadarchaeia,1
uncultured Methylocystaceae bacterium,5
Neochlamydia sp. Trut23-12-2015_Venoge-Embouchure,1
Candidatus Mycoplasma haemomacaque,1
Agrococcus,1
Paratrichodorus allius,1
Blastochloris sp. GI,1
Fonsecaea erecta,1
Bradyrhizobium sp. Ec3.3,1
Chrysochromulina parkeae,1
Anoxybacillus sp. SMMA3,1
Ureibacillus,1
Hyaloscypha variabilis,1
Rhizopus microsporus var. chinensis,1
cvE6,10
Paenibacillus sp. A26,1
Mycoplasma,4
Marinobacter,1
Pseudonocardia acaciae,1
Hyphomicrobium,6
Ambispora,1
Ga0077536,1
Cercomonas,4
Dothideomycetes,35
Kitasatospora,2
Actinomycetaceae bacterium BA112,1
Nitrospirillum amazonense,1
Staphylococcales,9
Ascidiaceihabitans,1
Saccharomonospora,1
uncultured sludge bacterium A35,1
Novosphingobium,1
Pochonia chlamydosporia,1
Romboutsia,1
Xylobotryales,1
Ochrophyta,11
Flavobacterium sp. THWCSN23,1
Thiomicrospirales,4
Arthrobacter sp. 173,1
Mycosphaerella,4
Colletotrichum,1
Hylemonella,1
Anemone flaccida,1
Heterolobosea,1
Protoperidinium,1
Apicomplexa,3
Uroglena sp. CCMP2768,1
uncultured Sphaerobacter sp.,1
Streptomyces sp. SAI-25,1
uncultured Alistipes sp.,1
Clavicipitaceae,7
Sporormiaceae,1
Trichoderma sp. I1-3,1
Silvanigrellales,1
Peridiniphycidae,1
uncultured Alcaligenaceae bacterium,1
uncultured Gemmatimonadales bacterium,2
Paenibacillus sp. 1P01MA,1
Desulfobulbia,2
Myxotrichum deflexum,1
Agaricaceae,3
Brassica juncea var. tumida,1
