Taxon,Count
Methylocapsa palsarum,1
Kiloniella spongiae,1
Lutibaculum baratangense AMV1,1
Nakamurella sp.,1
Syntrophus,1
Armatimonadales,3
Plantibacter cousiniae,1
SAR11 clade,2
Verrucomicrobiales,13
Aquificales,1
Kouleothrix aurantiaca,1
Acanthamoeba pyriformis,1
Luteibacter sp. 2PK8,1
zygomycete sp. AM-2008a,2
Chlamydiae bacterium GWA2_50_15,1
Streptomyces beijiangensis,1
Bacillus circulans,1
Brachiopoda,1
Rhodococcus sp. LKE-021,1
uncultured Thermoanaerobacterales bacterium,1
Candidatus Koribacter,1
bacterium ID4397,1
Halomonas organivorans,1
Streptomyces lunaelactis,1
Exiguobacterium,1
Brevibacillus sp. Br3,1
Synergistales,2
Vermiphilaceae,20
Imbricatea,3
Peptostreptococcales-Tissierellales,15
Platyophryida,1
uncultured Stenotrophomonas sp.,1
Pseudomonas sp. SJ25,1
Pseudorhodoplanes sinuspersici,1
Candidatus Uhrbacteria,1
Cephalodiscidae,1
Mycoplasmopsis arginini,1
Undibacterium seohonense,1
Allovahlkampfia sp. strain SO/1P,1
GIF9,2
Cyanobacteria,52
Myriapoda,1
Hyphomicrobium denitrificans 1NES1,1
uncultured Acidocella sp.,1
Paraburkholderia graminis,1
Verrucomicrobia bacterium SCGC AG-212-E04,1
Frateuria sp. 3Z10,1
Nematostelium ovatum,1
Chlamydiae bacterium Ga0074140,1
Clavulinaceae,2
uncultured Nitrospirae bacterium,1
Aurantimicrobium,4
Rhodococcus sp. DEE5151,1
Candidatus Lloydbacteria bacterium RIFOXYC12_FULL_46_25,1
Roseomonas,1
bacterium SCGC AG-212-C10,1
Micromonospora narathiwatensis,1
Heteronematina,2
Candidatus Renichlamydia,1
Saccharomonospora,1
Desertifilaceae,1
Thermoanaerobaculia,3
Variovorax sp. CF079,1
Pseudonocardia,5
Pajaudina atlantica,1
Candidatus Chisholmbacteria,1
uncultured bacterium 293,1
Variovorax sp. SMX332,1
Candidatus Azambacteria,7
Aphelidium desmodesmi,1
Kribbella sp. enrichment culture clone VanCtr42,1
Propionivibrio,1
Micromonospora,3
Cyanobacteriales,7
S15-21,1
Oceanibaculum pacificum,1
Minicystis,2
Ethanoligenenaceae,1
Aquificaceae,1
Dehalococcoidales,2
NS4 marine group,1
Clostridiisalibacter,1
Opitutus terrae PB90-1,1
Chitinibacteraceae,1
Aeromicrobium marinum DSM 15272,1
Propionicicella,3
Plantactinospora sp. KBS50,1
Geoarchaeales,1
uncultured Flavisolibacter sp.,1
Pezicula,1
Spirochaetales,5
Nudifila,1
Pseudomonas sp. JSZCS4,1
Didymellaceae,1
B1-7BS,10
Roccellaceae,1
Serratia liquefaciens,1
bacterium Ellin515,1
Xanthomonas translucens pv. graminis,1
Candidatus Kinetoplastibacterium blastocrithidii,1
Ipomoea nil (Japanese morning glory),1
Leptotrichiaceae,1
Dacrymycetes,1
Bacillus sp. DB77(2010),1
Azotobacter,1
Clostridiales bacterium Marseille-P2411,1
Brachypodium distachyon (stiff brome),1
uncultured Chloroflexus sp.,2
Pseudomonas sp. nl01,1
Paraclostridium,1
Caedibacteraceae,1
Candidatus Phytoplasma,3
Fodinicurvata,1
Holosporaceae,3
Erwinia uzenensis,5
Arcticibacter svalbardensis MN12-7,1
Sporosarcina psychrophila,1
Methylomonas sp. LWB,1
SH-PL14,1
Pseudokeronopsis,1
Subgroup 12,2
bacterium NLAE-zl-C232,1
uncultured Sphingobacteriales bacterium,6
Neobodonida,3
Curtobacterium sp. I_Gauze_W_10_15,1
Allovahlkampfia,1
Moniezia benedeni,1
Xylariales,3
Actinomycetaceae,4
Leifsonia sp. 3_1K,1
Vitex agnus-castus,1
Bartonella,3
Lactobacillus,7
uncultured Levilinea sp.,1
Armatimonadia,3
BBMC-4,1
Methanomicrobia,2
Gracilibacteria,11
Schlesneria,4
Neorhizobium sp.,1
Verrucomicrobia subdivision 6 bacterium BACL9 MAG-120507-bin52,1
Thermacetogeniaceae,1
Methylosinus sp. 3S-1,1
Nephroselmidophyceae,1
Thermales,1
Agromyces,1
Rhizobium sp. PDD-69b-9,1
Stenotrophomonas sp.,2
endophytic bacterium EH68,1
Hexapoda,4
Tiedjeia arctica,1
Endomicrobiaceae,15
Bergeyella sp. AF14,1
Microtrichaceae,14
Arthrobacter sp. TC1,1
Cercomonas plasmodialis,1
Neochlamydia sp. Y23,1
Limnohabitans,2
Sphingomonas sp. LnR5-44,1
Heteroconchia,1
Eumonhystera cf. simplex JH-2004,1
Xanthomonas axonopodis pv. aurantifolii,1
Variovorax sp. EL159,1
Pseudomonas protegens,1
uncultured planctomycete,34
Burkholderia sp. IMER-B1-31,1
Metopidae sp. IC-2018a,1
Mycoplasmopsis iners,1
Chlorophyta,14
Hormoscilla cf. pringsheimii Us-s-6-2,1
Lapillicoccus,4
Cnuella,1
Cnidaria,2
Syntrophorhabdia,1
Grammatodinium tongyeonginum,1
Sphingomonas sp. OK281,1
Pterygota,4
LD1-PB3,1
Cystobasidiomycetes,2
Thiomicrospirales,4
Bacillus sp. 1NLA3E,1
uncultured sludge bacterium S36,1
Pertusaria,1
Isosphaeraceae,9
Desulfuribacillaceae,1
Polaromonas sp. H2N,1
Xanthomonas vesicatoria,2
Nocardioides intraradicalis,1
Ochrobactrum anthropi,1
Xanthomonas translucens pv. poae,1
Peredibacter,1
Phaeophyceae,3
Bradyrhizobium sp.YB2,1
Thiomicrospiraceae,3
Pseudomonas fragi,1
soda lake metagenome,1
Cellulomonadaceae str. WB16,1
Nitrospina,3
Pseudomonas marginalis,1
Caloramatoraceae,1
Herbaspirillum sp. TSA66,1
Halteria,4
Enterobacteriaceae bacterium,1
Brachymonas,1
Candidatus Levybacteria bacterium GW2011_GWB1_39_7,1
Arthrobacter,40
Shewanella sp.,1
Legionella tunisiensis,1
Xiphinematobacteraceae,4
Sphaeroeca,1
Alternaria,1
Lulworthiaceae,1
Frateuria terrea,1
glacial ice bacterium Guliya200-A1,1
Pseudospirillum,1
Actinoplanes digitatis,1
Bacillus sp. NZT-10-56,1
Gymnotheca involucrata,1
Minicystis rosea,1
Magnetococcales,2
Stenotrophomonas sp. SOZ2-5061,1
Cryobacterium sp. TMT1-19,1
Aquimonas,1
Subgroup 11,1
Monoglobaceae,1
Thermoactinomycetaceae,2
Discicristata,7
Salmonella enterica subsp. enterica serovar Typhi,1
Bordetella pertussis,1
Denitrobacterium,1
Thermovenabulia,1
Caedibacter taeniospiralis,1
Capnocytophaga,1
S-70,2
Candidatus Saccharibacteria bacterium CG2_30_41_52,1
Ornithobacterium,1
Curtobacterium,13
Cohnella,1
actinobacterium MH3-4,1
Hyphomicrobiaceae bacterium H13,1
Diaminobutyricimonas,1
Neisseriaceae,2
Longimicrobiales,2
Bradymyces,1
uncultured bacterium CSL142,1
Streptococcus pneumoniae,8
Leifsonia sp. Root1293,1
Kazachstania-Candida clade,1
Acidimicrobiales,1
uncultured bacterium gp17,1
Mycoplasmopsis pulmonis,1
Shinella granuli,1
Frateuria sp. Ni-H2-1,1
uncultured Methylocystaceae bacterium,1
Exiguobacterium indicum,1
Ramularia,1
Simplicispira sp. JPB-3.01,1
Desulfuribacillales,1
bacterium enrichment culture clone auto113_4W,1
Chitinophaga sp. MD30,1
Cellulomonas sp. Root137,1
Cryobacterium sp. TMB3-8,1
uncultured bacterium GKS2-174,1
Leotiomyceta Incertae Sedis,1
Arthrobacter sp. XD-B1,1
Thermoplasmatota,6
Abditibacteria,4
planctomycete LX80,1
Anaerovoracaceae,2
Crenothrix,3
Xanthomonas gardneri,1
Mycobacterium xenopi 3993,1
Cystobasidium,1
Pseudomonas libanensis,1
Thermoactinomycetales,2
Sphaeroeca volvox,1
wastewater metagenome,5
uncultured Byssovorax sp.,1
Capsasporidae,1
Sporosarcina sp. NBRC 100707,1
Castilleja paramensis,1
uncultured rhizosphere chytridiomycete,1
Bergeyella,2
Pseudosporangium,1
Blastomyces dermatitidis ER-3,1
Aeromicrobium sp. LCK-2009.1,1
BCP clade,30
Gastropoda,1
Limnobacter,1
Neisseria zalophi,1
Alicyclobacillaceae,3
Clostridium botulinum,1
Meliniomyces,1
Butyricicoccaceae,1
SUP05 cluster,1
Cephalothrix komarekiana CMAA1563,1
Armatimonadetes bacterium CG2_30_66_41,1
Salinispora,1
Dyella agri,1
Enterobacter cloacae,2
Oceanicola sp.,1
Chromadorea,7
Nitrosopumilales,1
Candidatus Moranbacteria,2
Rhodanobacter denitrificans,1
Kochlorine sp. ACRO_sp_429,1
Bicosoecida,2
Tardiphaga sp.,1
bacterium Ellin6537,1
Anditalea,1
Ichthyophonae,1
alpha proteobacterium JE025,1
Rhodanobacter sp. C05,1
Lelliottia sp.,1
Acetobacterium,13
Arthrobacter sp. Soil764,1
Bacillus nealsonii,1
Bacillus sp. SDIP3,1
Neuroptera,1
UBA12409,3
uncultured Prosthecomicrobium sp.,1
Arthrobacter sp. SS-2009-PON2,1
Variovorax sp. YR216,1
Francisella,2
Sphaerocetum arboreum,1
NS7 marine group,1
Caulobacteraceae bacterium OTSz_A_272,1
Thiobacillus,1
Candidatus Zambryskibacteria,7
Tetramitia,1
Graptolithoidea,1
Pseudomonas sp. JS6,1
Citrobacter,2
Burkholderia sp. JS23,1
uncultured bacterium 270,1
Bacillus thuringiensis,1
Phycicoccus sp.,1
Cellulomonas sp. HLT2-17,1
Bacillus sp. CN40,1
Micrococcus,5
Halopiger,1
Bacillus megaterium,1
Arcobacteraceae,1
Leifsonia sp. CL147,1
Chlamydiales bacterium CRIB33,1
Psychrobacillus sp. 7B-868,1
Nocardioides sp. NCCP-1277,1
Acidihalobacter prosperus,1
Nocardia transvalensis,1
Photorhabdus luminescens,1
Padina australis,1
Opitutus,18
Candidatus Hodgkinia cicadicola,1
Knoellia sp. BA1(2011),1
Dietzia sp. HMSC21D01,1
Azospirillaceae,4
Agrococcus carbonis,1
Bordetella,1
beta proteobacterium SCGC AAA024-K11,1
Methylibium sp. NZG,1
Pseudomonas sp. Era6,1
Kluyvera,1
Myrothecium sp. CGMCC 3.3665,1
uncultured Comamonadaceae bacterium,1
Aeromonadaceae,3
Rhodobacter sphaeroides,1
Methylocystis,1
Devosia sp. GSM-205,1
Flavobacterium sp.,1
Protocyclidium,2
Placocista sp. CC-Grouse Mountain,1
uncultured Sphingobacteriales cum 'Crenotrichaceae' bacterium,4
UCG-010,1
Chromohalobacter,1
Nocardioides sp. Soil797,1
Escherichia coli 2-177-06_S4_C1,1
Rhodoplanes,21
Archaeplastida,49
Elusimicrobiota,37
Thermicanales,1
Methanoculleus,1
uncultured Cyanobacterium sp.,1
Ilumatobacter,1
Bacillus shackletonii,1
Hydrogenophaga sp. 16-31G,1
Streptomyces sp. JJI-1,1
CL500-3,1
Clostridium psychrophilum,1
Pseudomonas fluorescens SBW25,1
Acanthamoeba,1
Sulfurospirillaceae,2
Lobulomyces angularis,1
uncultured Parvibaculum sp.,1
Verrucomicrobium sp. GAS474,1
Lelliottia,1
uncultured Bradyrhizobium sp.,1
Pseudomonas putida B6-2,1
Solirubrobacterales bacterium 67-14,1
Cephalothrix SAG 75.79,1
Hafnia-Obesumbacterium,3
Phreatobacter,1
Cordyceps sp. BCC28795,1
Eggerthellaceae,2
Mucilaginibacter frigoritolerans,1
Sporosarcina sp.,1
Niesslia,1
Cyanobium sp. CZS_3_4,1
Arenicellaceae,1
Pedosphaera parvula Ellin514,1
Dothidea berberidis,1
Eurotiales,1
Neochlamydia sp. Trut23-12-2015_Venoge-Embouchure,1
Chordata,3
Porphyromonadaceae,1
Rhodothermaceae,3
Pseudovibrio,1
Pycnora,1
Rubrobacterales,1
Mycoplasma,10
Candidatus Jorgensenbacteria bacterium GW2011_GWA1_48_11,1
bacteriap25,12
Nocardioides sp. Root140,1
Dinophysiales,1
Glaciihabitans sp.,1
Serratia sp. CW2,1
Tychonema CCAP 1459-11B,1
Holophagaceae,3
Codosiga sp. FFN-2011,1
Leifsonia sp. 4-69,1
Alkalibacterium putridalgicola,1
Luteibacter,9
Candidatus Nomurabacteria,19
Clostridium sensu stricto 8,1
Gaiella occulta,1
Oceanibaculum,1
Agrobacterium radiobacter,1
Katablepharis japonica,1
Pedomicrobium manganicum,1
Achromobacter xylosoxidans,1
Methylorosula,1
Paludibaculum,2
Candidatus Kaiserbacteria,18
Thermovenabulales,1
Nicotiana attenuata,2
Bradyrhizobium ottawaense,1
Oscillatoria,1
Pseudomonas sp. Lc10-2,1
RCP2-54,6
Thermomonosporaceae,3
Methanoregulaceae,1
Suessiaceae,1
Obscuribacterales,3
agricultural soil bacterium SC-I-39,1
Longimicrobiaceae,2
Pseudolabrys sp. A1-981,1
Brocadiaceae,1
uncultured archaeon,9
Oerskovia sp. Root918,1
Entomoplasmatales bacterium EntAcro10,1
Curtobacterium sp. EC25,1
Vampirovibrionaceae,1
Ktedonobacteria,13
Parafrigoribacterium,7
Solibacillus,1
bacterium endosymbiont of Onthophagus Taurus,1
BD2-11 terrestrial group,3
Sorangium,2
Oscillatoria tenuis SERB 8,1
Coccidia,1
Acinetobacter,5
Plantactinospora solaniradicis,1
BSV26,3
Chlamydia,1
Rathayibacter sp. Leaf294,1
Acidihalobacter,1
Shewanella,2
Arthrobacter sp. TSBY-36,1
Flavihumibacter,2
Abditibacteriales,4
Conexibacter,33
Erwiniaceae,8
Diplorickettsiales,24
Alicyclobacillales,3
Pseudomonas tolaasii,1
Ciliophora,23
Bradyrhizobium sp. OK095,1
uncultured Methanobacteriales archaeon,1
Ampullimonas aquatilis,1
Clostridium frigoris,1
Pezicula carpinea,1
Niastella vici,1
Roseobacter sp.,1
Desulfosporosinus,12
Leptojacobus dorci,1
SWB02,16
Boeremia,1
uncultured Acidobacteriaceae bacterium,5
Microbacteriaceae bacterium CaM9A,1
Endomicrobium,15
Pseudomonas sp. Pi 3-8,1
Amylibacter,3
Eimeria,1
Pseudomonas plecoglossicida,3
Tardiphaga,1
Xanthomonas campestris,1
uncultured bacterium PHOS-HD29,1
Curtobacterium oceanosedimentum,1
Saprospiraceae,5
Sphingomonas sp. Enf2,1
Clostridiaceae,65
Candidatus Hamiltonella defensa,1
Lutibaculaceae,1
Cryobacterium sp. MLB-32,1
Aerococcus urinaehominis,1
Candidatus Hodgkinia,1
Deinococcaceae,1
JCM 18997,3
MSBL9,1
Silene noctiflora (night-flowering catchfly),1
Syntrophia,1
Cystobasidium tubakii,1
Acinetobacter sp. ALBL_107,1
Bacteroidaceae,4
Arthrobacter sp. A2-64,1
Crinalium SAG 22.89,1
Fusibacteraceae,1
Georgenia sp. SYSU D8008,1
Herbaspirillum sp. SE1,1
uncultured Conexibacteraceae bacterium,3
Exiguobacteraceae,1
Ensifer sojae CCBAU 05684,1
Rubritaleaceae,2
Chlamydia psittaci,1
Neocercomonas sp.,1
uncultured Pirellula sp.,1
Paenibacillus polymyxa CR1,1
Actinomarinales,1
Iainarchaeia,1
Parcubacteria bacterium C7867-005,1
Thermovirga,1
Cordycipitaceae,5
Komagataeibacter,1
Pseudoxanthomonas,1
Sedimenticolaceae,1
Rhizobacter sp. Root29,1
Bacillus methanolicus,1
DS-100,3
Trebouxiophyceae,8
Nonomuraea,3
uncultured Parcubacteria group bacterium,6
Marinobacter sp.,1
OLB13,1
Clostridium sensu stricto 9,2
Curtobacterium sp. MM37May,1
Holosporales,3
Quinchamalium chilense,1
Nakamurella panacisegetis,1
Ellin6067,29
Arthrobacter sp. R-36371,1
Choristocarpus,1
Coxiellaceae,3
OCS116 clade,1
Methanosaetaceae,1
Sulfobacillus,1
Candidatus Paracaedimonas acanthamoebae,1
Pueraria candollei var. mirifica,1
Dyella sp. AM20-3,1
uncultured Treponema sp.,1
Ktedonobacterales,1
Porphyromonas,1
Subgroup 5,27
Thaumatomastix,1
Anthozoa,1
Burkholderiaceae,26
Rhodanobacter sp. A2-60,1
Microscillaceae,7
Anaerofustaceae,1
Streptosporangium,1
Halomicrobium,1
Cystobasidium ongulense,1
Orthamphisiella breviseries,1
Geobacter,3
Synechocystis PCC-6803,1
Coxiellaceae bacterium RA15029,1
Microbacterium sp. HBUM179272,1
WD260,6
uncultured Clostridiaceae bacterium,1
Arenicellales,1
Kocuria,2
AEGEAN-169 marine group,3
Isosphaerales,9
Micrococcus luteus NCTC 2665,1
Pseudomonas sp. UYFA249,1
Devosia sp. DDB001,1
Desulfobulbales,3
Moraxellaceae,7
Katablepharis,1
Candidatus Yanofskybacteria,6
uncultured bacterium 213,1
Bacteroides massiliensis,1
actinobacterium MWH-Ta4,1
Criblamydia sequanensis,1
Candidatus Collierbacteria,3
Cyanobium PCC-6307,4
Conthreep,8
S0134 terrestrial group,6
Cryobacterium psychrotolerans,4
Cairneyella variabilis,1
Erysipelotrichaceae,1
Heterolobosea,1
Arthrobacter globiformis,1
Paenibacillus sp. HNI110,1
Streptomyces sp. NCCP-1197,1
Pinophyta,1
Chryseobacterium humi,1
Bacillus pseudofirmus OF4,1
Bacteroidia bacterium feline oral taxon 115,1
Trichosporonales,1
Cephalodiscus hodgsoni,1
Pelagomonas calceolata,1
Patulibacter,1
Tepidisphaeraceae,1
Pseudanabaena sp. CZS_45B,1
Yersinia,1
Rhodanobacter sp. Po19c,1
Silvanigrella,1
uncultured Sphingobacteriia bacterium,1
Dikarya,86
Leotiomycetes,18
Nephroselmis viridis,1
Vibrio sp.,1
Flavisolibacter,3
Ornithinicoccus,1
Nitrospirae bacterium RIFCSPLOWO2_02_FULL_62_14,1
Aeromicrobium sp. ZS1-19,1
Rhizobium genosp. R,1
Arsenophonus endosymbiont of Aphis sp.,2
Micromonospora sediminimaris,1
Parcubacteria group bacterium GW2011_GWA2_40_14,1
Pseudomonas umsongensis,1
Arthropoda,6
Aspergillus,1
Ferruginibacter sp.,1
Demequina,4
Colpodea,5
Marichromatium,1
Gemmata,18
Defluviitaleaceae,1
Leucobacter,2
Iainarchaeota,1
Lachnoclostridium,2
Halomicrobiaceae,2
Pseudogymnoascus pannorum,1
Cordyceps,1
Hydrogenedentiales,1
Pseudanabaena foetida var. foetida PTG,1
Streptacidiphilus,1
