Taxon,Count
Tetramitia,1
Paratripyla sp. JH-2004,1
Pseudoalteromonas sp. B-1057,1
Streptomyces sp. CB03911,1
uncultured bacterium 270,1
Albatrellus flettii,1
Pseudokineococcus lusitanus,1
Paramoebidium,1
Gossypium hirsutum (upland cotton),2
Dokdonella,1
Mycobacterium shinjukuense,1
Leptolyngbya sp. NgrLPT40,1
Burkholderia sp. Leaf177,1
Caedibacter taeniospiralis,1
Gammaproteobacteria Incertae Sedis,35
Desulfobacteria,4
Dyadobacter,1
Fibrobacteraceae,1
Micromonosporaceae bacterium ACT-0134,1
Gomphillus,1
uncultured gamma proteobacterium,18
Bacteriovoracaceae,2
Caryophanon,1
Asanoa sp. CHI 60,1
Haptophyta,3
Enterococcus,6
Laceyella,1
Umbelopsis ramanniana,1
Burkholderia sp. IMER-A1-13,1
Microbacterium sp. CH12i,1
Phaeobacter,1
Acidihalobacteraceae,1
Babesia,1
Dendrocerus carpenteri,1
Nocardiopsis,1
Meliniomyces,1
Plicosepalus curviflorus,1
Ideonella sp. K3R-14,1
Mycosphaerellaceae,15
Mortierella alpina,1
Ideonella,2
Pseudomonas sp.,3
Lactobacillus sakei,1
Umbelopsidaceae,2
Colpoda ecaudata,1
Tricholomataceae sp. TENN 064359,1
Anaerolineaceae,2
Stephanodiscus,1
Colletotrichum lindemuthianum,2
Saccharomycodes,1
Ochromonadaceae environmental sample,2
Streptosporangiales,9
Backusellaceae,3
Rumex acetosa (garden sorrel),1
Devosia sp. Root105,1
Rhizobacter,2
Tsukamurella,1
Couchioplanes,1
Gemella,1
Kouleothrix,1
Ferroplasma acidiphilum,1
Bacteroidetes bacterium LC9,1
LWQ8,5
Nemertinoides elongatus,1
Melanospora,1
Bradyrhizobium manausense,1
Trichocoma paradoxa,1
Blautia sp. GD9,1
uncultured low G+C Gram-positive bacterium,1
Candidatus Levybacteria,6
Parmotrema internexum,1
Bacteroides,3
uncultured Tremellaceae,1
Stereum,1
Mycobacterium intracellulare subsp. yongonense,1
uncultured Oxytrichidae,1
Longimicrobia,1
Bisporella,1
Mycosphaerella,6
Desulfosarcinaceae,2
Metarhizium granulomatis,1
Ilumatobacteraceae,5
Anaerosinus,1
Exutisphaerella,1
Bacteroidaceae,3
Pestalosphaeria,3
Phaeobacter piscinae,1
Skeletonema,1
uncultured Ktedobacteria bacterium,4
Streptomyces albidoflavus,1
Herpotrichiellaceae,2
Sulfobacillaceae,2
Phyllosticta,1
Lobulomycetales,1
Penicillium sp. KCTC16085,1
Salinibacter,3
uncultured Actinoallomurus sp.,2
Candidatus Ovatusbacter,1
Trimorphomycetaceae,1
Sebacinales,2
Hypomyces chrysospermus,1
Salinispora,1
Hydrogenophilaceae,1
Cobetia,1
Phlyctis boliviensis,1
Stenotrophobacter,2
Polytrichales,4
Desulfobacterota,20
uncultured Thermoleophilaceae bacterium,1
Bradymyces graniticola,1
Abortiporus biennis,1
Hyphomucor assamensis,1
Legionella sp. D4522,1
Bacteroidales,9
Auriculariales,5
Babeliae,13
Cenchrus americanus,1
Laceyella sacchari,1
Phenylobacterium sp. TH148,1
Singulisphaera sp. GP187,1
MB-A2-108,2
Teloschistaceae,2
Gammaproteobacteria bacterium RIFCSPLOWO2_02_FULL_47_50,1
Rhizophydium planktonicum,1
Cladophialophora bantiana,1
Danielozyma ontarioensis,1
Ophiostoma carpenteri,1
Saccharomycetes,4
Saccharum hybrid cultivar,2
Viburnum prunifolium,1
Parviterribacter,1
Brachyspirales,1
Paludisphaera,1
Collophorina euphorbiae,1
Rhizophydiales,1
Planctomycetales,16
Acetobacter,2
Hypotrichia,2
Penicillium janthinellum,1
DEV007,1
Chromadorea,6
Sphingomonadaceae,10
Vasticardium burchardi,1
Bordetella pertussis,1
Trichoderma sp. CC-2016,1
Entoloma,2
Neuroptera,2
Mycobacterium sp. 05-Be-043,1
Bacillus sp. FJAT-27916,1
Polychaeta,2
Paenibacillus sp. K5,1
Mortierella sp. I5-10,1
Methyloligellaceae,3
Continenticola,1
Candidatus Nomurabacteria,2
Robustodorus arachidis,1
Ammoniphilus,1
Niastella vici,1
Nocardioides halotolerans DSM 19273,1
Thecostraca,1
Nostocoida limicola III,1
Mesorhizobium sp. Root157,1
Micropepsis,2
Colwellia,1
Pleurostigmophora,1
Absidia caerulea,1
Coelastrella aeroterrestrica,1
Beggiatoaceae,1
Talaromyces phialosporus,1
Rhizomicrobium,1
Cephalopoda,1
Trichomonas,1
Triplonchida,1
uncultured organism,26
Sumerlaea,1
uncultured Chitinophagaceae bacterium,2
Nocardiaceae,7
Acinetobacter sp. PG26,1
Hyphodontia alutaria,1
Cyathus bulleri,1
Asticcacaulis,2
Tubaria,1
Kineosporia rhamnosa,1
uncultured Acidimicrobiia bacterium,1
Tribonematales,1
Carex neurocarpa,1
Pilaira,2
Coniochaeta,2
Thermoanaerobaculaceae,5
bacterium Ellin335,1
Sphingopyxis,1
Demospongiae,2
Saccharimonadaceae,1
Isaria,3
Arthrobacter,4
uncultured Thiothrix sp.,1
Rhabdochlamydiaceae bacterium cvE58,1
Frankia sp. DC12,1
Verrucosispora,2
bacterium enrichment culture clone auto67_4W,1
Vicinamibacteraceae,6
Streptosporangium sp. KD35,1
Limonomyces,1
KF-JG30-B3,7
Crossiella,5
Globodera pallida,1
Candidatus Metachlamydia,1
Faecalibacterium,1
Apusomonadidae,1
bacterium enrichment culture clone heteroA49_4W,1
Atopobiaceae,1
Paenibacillales,9
Savoryella verrucosa,1
Megasphaera cerevisiae,1
Martelella,1
Pterygota,13
Campylobacterales,3
Bacillus anthracis str. A0389,1
Penicillium solitum,1
OM60(NOR5) clade,1
Rosellinia,1
Lecanicillium saksenae,3
BD7-11,7
uncultured Caldilinea sp.,1
Rhodobacter sphaeroides,1
Inquilinus,3
uncultured Acidimicrobiales bacterium,1
Arcellinida,1
Spirotrichea,2
Nitrosomonas oligotropha,1
Fusobacteriales,1
Streptomyces sp. MH108,1
Chungangia,1
Dyella sp. GR 3-10,1
Vampirivibrionia,7
Scolecida,2
Polyozellus multiplex,1
Bacillus sp. NE2TL12,1
Hevea brasiliensis,3
Ruminococcaceae,2
Metazoa,56
Penicillium oxalicum,1
Dorcoceras hygrometricum,1
Mycobacterium sarraceniae,1
uncultured bacterium ctg7180000001448,1
Rossia macrosoma,1
Chlorococcum oleofaciens,1
Fodinicola feengrottensis,1
Laccaria ochropurpurea,1
Allokutzneria sp.,1
uncultured Fulvivirga sp.,1
Teleostei,2
bacterium enrichment culture clone auto113_4W,1
Lecanora strobilina,1
Sorangium,1
Myxobolus sp. TJA-2014,1
Nitrospinales,1
Burkholderia pseudomallei,2
Streptomyces sp. SAI-25,1
Caballeronia sordidicola,1
Spirochaetales,3
Elusimicrobia bacterium RIFCSPLOWO2_02_FULL_39_32,1
Wlassicsia pannonica,1
Caballeronia terrestris,1
uncultured Chytridiomycota,1
fungal sp. FCAS54,1
Oscillospiraceae,2
Glomeromycetes,3
Craspedida,1
Zygorhizidium,1
Acidisoma,1
A0839,2
Dictyotales,1
Chytridiales,6
Tetrasphaera sp. CGMCC 1.11197,1
Candidatus Berkiella,2
uncultured Beijerinckiaceae bacterium,3
Parcubacteria group bacterium CG1_02_40_25,1
Sordariaceae,2
Salix integra,1
Phanerochaete,1
Calocera,1
Pirellula,1
Bradyrhizobium sp. Gha,1
Paramyrothecium roridum,1
Pseudonocardia sp. M71_S78,1
Ilumatobacter,1
Verrucomicrobiaceae,3
Xanthomonadaceae,8
Stereopsis,2
Thermales,2
Dethiobacterales,1
Thelebolus microsporus,2
Limnochordaceae,1
Anoxybacillus sp. HBB226,1
Geomyces sp. MF514,1
Pilobolus umbonatus,1
Conthreep,3
Parcubacteria bacterium C7867-006,1
Micromonospora sp. 61DPR39,1
Holospora caryophila,1
Penicillium,11
Candidatus Scalindua,1
Microgenomatia,9
Aurantisolimonas,1
Rhizopus stolonifer,1
Chthoniobacter,22
Ilumatobacter coccineus YM16-304,1
Macrolepiota procera,1
Mesorhizobium oceanicum,1
Glomerellales,5
Australiascaceae,1
uncultured Prosthecobacter sp.,2
Iodobacter,1
Cryptococcus neoformans var. neoformans B-3501A,1
Pseudoalteromonadaceae,2
uncultured eubacterium WD2102,1
Cryomonadida,2
Antarctic bacterium IC4YE4c2,1
uncultured Gemmatimonas sp.,1
Blastocystis,2
Chlamydiaceae,2
Cryptococcus,1
Verrucomicrobium spinosum DSM 4136 = JCM 18804,1
Luteolibacter,1
Rhodococcus sp. DEE5151,1
Mesorhizobium sp. PHD5,1
Bradymyces,2
Oxalobacteraceae bacterium HRT30,1
Fusarium oxysporum f. sp. lycopersici 4287,1
Polypodiales,1
Elusimicrobia,3
uncultured bacterium Ak20-3,1
Fimbriimonadia,10
Entoloma prunuloides,1
Bacillus sp. TW1,1
Collinsella,1
Nodosilinea cf. epilithica Us-2-1,1
uncultured Acidothermaceae bacterium,1
Chthonomonadales,11
Phryganellina,1
Microidium,1
Rhodoblastus,1
Acidimicrobiaceae,2
Pseudomonas aeruginosa,3
Janthinobacterium sp. CC13A2,1
Friedmanniella,1
Candidatus Saccharibacteria oral taxon TM7x,1
Derxomyces,1
Aminobacter,1
uncultured Rhodoplanes sp.,3
candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_53_14,1
Salix oreinoma,1
Thermaceae,2
Passalora,3
Arthrobacter sp. bA31(2011),1
Candidatus Xiphinematobacter,11
Intramacronucleata,7
Pasteurellaceae,2
Streptomyces sp. DvalAA-14,1
Diplonema,1
Bacillus sp. KHR-38,1
Dacrymycetes,1
uncultured Xanthomonadaceae bacterium,1
[Polyangium] brachysporum group,1
Legionellales,5
Mesochaetopterus tingkokensis,1
Phycisphaeraceae,6
Candidatus Protochlamydia amoebophila UWE25,1
Acidithiomicrobium sp. P2,1
BIrii41,4
Trifolium pratense,1
Crinalium SAG 22.89,1
Planococcaceae,14
Trichocomaceae,3
Methylorubrum populi,1
bacterium Ellin5025,1
Jannaschia donghaensis,1
Chroomonas,1
Pertusariales,3
Pochonia cordycepisociata,1
Caballeronia glathei,2
Nitrococcales,1
Dendrochytridium,3
Bacillus pumilus,3
Oxalobacteraceae,21
Nematoda,8
Staphylococcus sp.,2
Rosellinia necatrix,1
Singulisphaera rosea,1
Thaumatomonadida,1
Bradyrhizobium japonicum,1
Neochlamydia sp. Trut23-12-2015_Venoge-Embouchure,1
Geomyces sp. MF569,1
Acoelomorpha,2
Candidatus Zambryskibacteria,1
uncultured Desulfuromonadales bacterium,1
JG30-KF-CM45,3
Trichomonadea,1
Hyphomonadaceae,2
Flavisolibacter,1
Proasellus aragonensis,1
uncultured Phyllobacteriaceae bacterium,2
Phycisphaerales,6
Piscinibacter,1
Gymnosporangium multiporum,1
Actinokineospora auranticolor,1
Stropharia,1
Pycnora,1
Tilletiopsis,2
Romboutsia sp. DR1,1
Cutaneotrichosporon cutaneum,1
Microbacterium sp. CH14,1
proteobacterium Ellin181,1
Coniochaeta hoffmannii,1
Actinobacteria bacterium IMCC26207,1
Lactobacillaceae,11
Beijerinckia indica B1,1
Perkinsidae,1
Burkholderia stabilis,1
Hypomyces aurantius,1
Actinospicaceae,6
Leptothrix sp. PW10C,1
Catenulisporales,8
Hypocreales sp. WIN(M)1458,1
Mycena,2
PeM15,1
Telaepolella,1
Trichoderma atroviride,1
Novosphingobium aromaticivorans DSM 12444,1
Moraxella,1
Gomphus clavatus,1
Petrotogaceae,1
Mycobacterium sp. KRCR1,1
bacterium enrichment culture clone auto28_4W,1
Tricholoma flavovirens,1
uncultured Sphingobacteriales cum 'Crenotrichaceae' bacterium,1
Mycoplasma sp. Mirounga ES2783_AG_GEN,1
Kineosporiales,7
JGI 0001001-H03,3
uncultured Perkinsea,1
Labilithrix luteola,1
Streptomyces europaeiscabiei,1
Pluteaceae,1
Bacillus alcalophilus,1
Microlunatus,1
Silicofilosea,2
Xanthonema,1
Rhynchosporium orthosporum,1
Enterococcus durans,3
bacterium enrichment culture clone auto193_4W,1
Aeromicrobium sp. A1-2,1
uncultured Orbiliaceae,1
Stenotrophomonas,4
Rheinheimera,1
Bradyrhizobium lablabi,1
Synechococcus CC9902,1
Candidatus Endomicrobium trichonymphae,1
Amphisphaeriaceae,3
Coniochaetales,2
Hydrothermarchaeales,1
uncultured endolithic bacterium,1
Euglenozoa,2
Rhodoplanes sp. Z2-YC6860,1
Candidatus Endonucleariobacter rarus,1
Nocardiopsis sp. BMP B8015,1
Cinnamomum camphora (camphor tree),1
Apicomplexa sp. 1 KCW-2013,1
Ophiocordycipitaceae,3
Ebriacea,1
Vibrio anguillarum 775,1
C0119,3
Mycoplasmoides pneumoniae,1
Mesorhizobium sp. Root1471,1
Chaetomium,4
Arsenophonus endosymbiont of Aphis melosae,1
Ignavibacteriaceae,1
Tuber melanosporum (Perigord truffle),1
Flavobacteriales,7
Myriapoda,1
Streptomyces niveus,1
Nitrospirales,2
Methanoculleus,1
Armatimonadota,36
Mucor luteus,1
uncultured Ascomycota,2
Bacillus mycoides,1
Myrothecium,7
Flaviporus americanus,1
uncultured Chloroflexi bacterium,12
Bacillus sp. TS8,1
Hyphomicrobiaceae,3
Rhodocybe,1
Rhizomicrobium sp. SCGC AG-212-E05,1
Leucosporidiaceae,1
Brevibacillales,2
Populus trichocarpa (black cottonwood),1
Tardiphaga,1
Methylacidiphilaceae,8
uncultured Flavobacteriia bacterium,1
Dactylosporangium sp. KE1-1,1
Hyphozyma,5
Tychonema CCAP 1459-11B,2
Elusimicrobia bacterium RIFOXYB12_FULL_50_12,1
Thermotogaceae,1
Onygenales,2
Nocardioides sp. Root224,1
Woeseiaceae,1
Hypoxylon,1
Saccharomyces sp. DSM 26796,1
Diplostraca,1
Yersinia,1
Methylacidiphilales,8
Iamiaceae,3
uncultured Gibberella,1
Funaria hygrometrica,1
Niorma chrysophthalma,1
Candidatus Uhrbacteria bacterium GW2011_GWC2_41_11,1
uncultured rumen bacterium,2
Helianthus annuus (common sunflower),1
uncultured Firmicutes bacterium,2
Chaetomium globosum,2
Gloeophyllum mexicanum,1
Neochlamydia,9
Nemertodermatida,2
Torpedospora,1
Trichoderma gamsii,1
Leptothrix sp. LLH-Irr-5,1
Mycoplasmopsis verecunda,1
Tetrachaetum,1
Zea mays subsp. mays (maize),1
Mycotypha microspora,1
Neopterygii,2
Romboutsia sp. MT17,1
Pseudoalteromonas flavipulchra,1
Caulobacter,5
uncultured Pseudomonadales bacterium,1
LKM15,1
Sorites sp. G97_1678j,1
uncultured Rhodocyclaceae bacterium,3
Trichomeriaceae,3
Arcobacteraceae,1
Luteibacter sp. 329MFSha,1
Allokutzneria,1
Colpoda,1
Dongiaceae,2
Thiomicrospirales,6
Echinodermata,1
Subgroup 17,1
Microstromataceae,1
Phlebia,1
Lactobacillus,11
Ectothiorhodospirales,1
Kouleothrix aurantiaca,1
Mycoplasma,10
Nitrososphaeraceae,4
Cestoda,3
uncultured sludge bacterium A35,1
Sphingobacterium multivorum,1
Trichoderma harzianum,2
bacterium Ellin5086,1
37-13,3
Chytridiaceae sp. PML-2015,2
Deuterostomia,4
Phyllosticta elongata,1
Circinella simplex,1
Ktedonobacter sp.,1
uncultured Methylocystaceae bacterium,4
Leuconeurospora pulcherrima,1
Pucciniomycotina,9
Coemansia sp. Kimi,1
Methanomicrobia,2
Zoopagales,2
Parabasalia,2
Gymnosporangium ellisii,1
Klebsiella sp. HC1,1
Streptomyces cirratus,1
Rhizobium sp.,1
Cellulomonadaceae,2
Puccinia kusanoi,1
Desulfobacterales,2
Candidatus Adlerbacteria,4
Pleosporales,4
Cortinarius violaceus,1
unidentified marine bacterioplankton,1
Micrococcaceae,11
Nitrososphaerales,4
Thecofilosea,5
Cellvibrionales,3
Ignavibacterium,1
Sva0996 marine group,3
Candidatus Protochlamydia,6
Bacillus pseudomycoides,1
uncultured Paenibacillus sp.,1
Clade I,1
Colwelliaceae,1
Roseomonas sp. 16-25G,1
Anoxybacillus sp. SMMA3,1
Kutzneria buriramensis,1
Acidicapsa acidisoli,1
Verrucosispora sp. FXJ6.251,1
Woeseia,1
Tubulinea,3
Aphelidium,1
Gymnosporangium,4
Trinema,1
Micromonospora phaseoli,1
Ipomoea nil (Japanese morning glory),2
Fodinicola,1
Diplorickettsiaceae,14
Novel Clade 10,1
Daucus carota subsp. sativus,1
Tylenchomorpha sp. Spondylis_PT,1
MB11C04 marine group,1
Trebouxiophyceae,2
Eurotiales,17
Nemertodermatidae,2
Chryseolinea,1
Clade II,2
wastewater metagenome,1
Micrococcales,25
Paenibacillus antarcticus,1
Micavibrionales,3
Nitrospira bacterium SG8_3,1
uncultured Nannocystineae bacterium,1
Thermoactinomycetales,1
uncultured Mycobacterium sp.,1
Lecanorales,1
Melanopsamma,1
Ureaplasma miroungigenitalium,1
Lindsaea parasitica,1
Pseudohongiellaceae,1
Thermoplasmata,1
Tepidimicrobium sp. GRC5,1
uncultured Thermosporotrichaceae bacterium,1
TM7,1
Acinetobacter sp. PHB1,1
Insecta,13
Methylosinus trichosporium,1
Eucestoda,2
Arthropoda,21
Adeleorina,1
Neisseria zalophi,1
Thelebolus sp. 17 BI 15,1
Acetobacter cerevisiae,1
Litostomatea,1
Oceanobacillus,2
Ruminiclostridium,1
Brevibacillus,2
Candidatus Solibacter usitatus Ellin6076,1
bacterium Ellin5129,1
Entolomataceae,3
S15-21,1
Stereopsidaceae,2
Cercozoa,22
Pirella circinans,1
Beauveria bassiana,1
Holomastigotoides oxyrhynchus,1
Xanthocarpia ochracea,1
Candidatus Liberibacter,1
uncultured Rubrobacterales bacterium,2
Ophiocordyceps crassispora,1
Methylosinus,1
Chthonomonas,8
Chitinibacteraceae,1
Schizophyllum commune,1
uncultured bacterium DA111,1
uncultured Rhizomicrobium sp.,2
Cryptophyceae,4
Cuphophyllus pratensis,1
Piskurozyma capsuligena,1
Actinospica robiniae DSM 44927,1
Nitrosopumilales,1
CL500-29 marine group,1
Conexibacter sp. BS10,1
Pseudohydnum gelatinosum,1
Archangium,1
Massilia lutea,1
Tateyamaria,1
Malassezia vespertilionis,1
Dyella sp. Z3-YC6867,1
Herbaspirillum sp. SE1,1
uncultured rhizosphere cercozoan,1
Hylemonella gracilis str. Niagara R,1
Halomonadaceae,3
TK10,13
Rubritaleaceae,1
MSBL9,1
Glomeromycotina,3
Chloroflexus,1
Caenimonas,1
Imbricatea,2
Aspergillus fumigatus,1
Stolidobranchia,1
Veillonellaceae,2
Gemmata obscuriglobus,1
Arachis duranensis,1
uncultured Kofleriaceae bacterium,1
uncultured Cryptophyta,1
Alternaria solani,1
Niastella,1
Ramularia grevilleana,1
JG30-KF-AS9,4
Cryptomycota,1
Gluconacetobacter diazotrophicus,1
Trichocladium,1
Rhizopodaceae,6
Rhodococcus corynebacterioides,1
Couchioplanes caeruleus,1
Phenylobacterium sp. W2.09-62,1
Dietzia sp. MI-1.2 V3,1
Closterium baillyanum,1
Gemmatimonas aurantiaca T-27,1
Kabatiella microsticta,1
Eurotiomycetes,25
Ursidibacter,1
Thermoplasmatota,1
Petermannia cirrosa,1
Wohlfahrtiimonas,1
Chaetomiaceae,5
Parasegetibacter,1
Phenylobacterium sp. B6.10-61,1
Mycena aff. pura PBM 2665,1
Tistrellales,1
Sulfobacillus,2
Auricularia,2
Pseudomonas sp. SJ25,1
Chitinophaga,5
Dacrymycetales,1
Morchella,1
Alcaligenaceae,3
Myxococcia,18
Leptolyngbya VRUC 135,1
uncultured Bacteroidetes bacterium,12
Paludisphaera borealis,1
Nitrospinota,1
Acinetobacter lwoffii,1
PAUC26f,1
Agaricomycetes sp.,2
Bulleribasidium setariae,1
Thermotogae,2
Francisellales,2
Inocybe myriadophylla,1
Arthrobacter pascens,1
Massilia namucuonensis,1
Nanoarchaeota,2
AEGEAN-169 marine group,2
uncultured Gemmatimonadetes bacterium,8
Microbacterium,5
Rhodomicrobiaceae,1
Calocera viscosa,1
Coleoidea,1
Candidatus Scalindua wagneri,1
Alcaligenes,1
Pucciniomycetes,6
Holtermanniella,1
Bacillus,62
Amphilinidea,1
Kathablepharidae,1
Cyanobiaceae,3
Ereboglobus,2
Fusarium solani,1
Glomeromycotina sp.,1
Pochonia chlamydosporia,1
Apicomplexa,4
mle1-27,3
Colpodea,2
Oscillospirales,4
Pedobacter,1
Hyphozyma variabilis var. odora,1
Bryocella elongata,1
Echinochloa colona,1
Acidihalobacter prosperus,1
Stigmatodiscales,1
Kitasatospora mediocidica,1
Mucor heterogamus,1
uncultured rumen protozoa,1
uncultured Opitutus sp.,2
Pedosphaera,3
Veillonellales-Selenomonadales,4
Cryptops trisulcatus,1
Pirella,1
Porifera,2
Lulworthiales,1
Amoeboaphelidium protococcarum,1
uncultured Coxiellaceae bacterium,1
Sulfolobus,1
Trichoderma reesei,2
uncultured Boletaceae,3
Leucosporidiales,1
uncultured candidate division OS-K bacterium,1
Choanephoraceae,3
Fimbriimonadaceae,10
Acetobacter tropicalis,1
Bacillariophytina,2
Acinetobacter baumannii,1
Aeromonadales,2
uncultured bacterium DA004,1
Seriata,1
Bacillus sp. FR-W2C1,1
uncultured Rhodospirillaceae bacterium,5
Crenarchaeota,15
Bacillus sp. SDIP3,1
Coxiella,2
Parasutterella,1
Nocardia,1
Subgroup 12,1
Pasteurellales,2
Neobodo,1
Tubaria vinicolor,1
Pertusaria andersoniae,1
Mycoplasmopsis arginini,2
Tunicata,1
Hymenoptera,1
Candidatus Uhrbacteria,1
Dendrochytridium crassum,1
Pectobacteriaceae,1
Musa acuminata subsp. malaccensis,1
Chitinophaga sp. YR627,1
Phyllobacterium,1
Neopestalotiopsis clavispora,1
Chlamydiae,40
Saitozyma ninhbinhensis,1
Volvariella,1
Chloroflexaceae,1
Doratomyces,1
Spirochaetia,3
Bacillus toyonensis,1
Spiculogloeaceae,1
Roseiarcus,17
'Caesalpinia gilliesii' phytoplasma,1
Lineage IV,3
Mycoplasmatales,11
uncultured Isosphaera sp.,1
Lactobacillus namurensis,1
Thiotrichaceae,2
Puniceicoccus,1
Pestalotiopsis sp. HC02,1
Ajellomycetaceae,2
Tricladium angulatum,1
Massilia sp. Root418,1
Catenulispora fulva,1
Mucoromycotina sp. MIB 8388,1
Vibrio,1
Candidatus Hamiltonella defensa,1
Flavobacterium,2
Diplonemea,1
Tubothalamea,1
Bacillus sp. DoB63,1
Angustibacter,2
Psychrobacillus,2
Mycotyphaceae,1
Mycobacterium branderi,1
Acidicapsa,2
Rhizaria,25
Undibacterium,1
Nocardiopsaceae,1
Pseudogymnoascus sp. VKM F-3808,1
Mycobacterium simulans,1
Novosphingobium,2
Neocatenulostroma,1
uncultured Rudaea sp.,1
Verticillium nonalfalfae,1
Campilobacterota,3
