Taxon,Count
Helotiales,18
Elev-16S-573,3
Chitinophagales,80
Subgroup 7,35
Micromonosporales,39
Enterobacterales,19
Pseudomonadales,21
Ambomucor seriatoinflatus,2
Mortierella,19
Pseudogymnoascus pannorum,2
Chloroflexi,132
Burkholderiaceae,29
Clavulinaceae,4
uncultured Sporichthyaceae bacterium,2
Fungi,469
Pseudomonas fluorescens,2
Polyangia,142
Hypocreales,75
uncultured Acidobacteria bacterium,201
DEV008,2
Stereopsis globosa,4
WD2101 soil group,61
Mucoraceae,31
Chitinophagaceae,68
uncultured Thermomonosporaceae bacterium,3
Mucoromycotina,65
Lecanicillium sp. CCF 5233,2
Saccharimonadia,27
Cyanobacteria,58
Bacteroidia,122
Micromonosporaceae,39
Reyranella,7
uncultured Conexibacter sp.,3
Pyrinomonadaceae,12
Acidobacteriota,660
Xanthobacteraceae,206
Planctomycetota,388
Cordycipitaceae,9
Tepidisphaerales,67
Bryobacterales,80
Parasitella parasitica,2
Solirubrobacteraceae,82
Parafilimonas,2
Phragmoplastophyta,86
Nectria sp. P1A2,2
Opitutaceae,30
Bdellovibrionaceae,10
JG30-KF-CM66,7
Mucor,23
Rhodoplanes,21
Cortinariaceae,5
Ascomycota,240
Gammaproteobacteria,332
Bdellovibrionales,10
Nectriaceae,24
Caulobacterales,37
Trichoderma sp. H09,2
Gemmatimonadales,63
Chloroplast,37
Granulicella,22
Burkholderiales,111
Cunninghamellaceae,9
Rickettsiales,66
Klebsiella pneumoniae,6
uncultured beta proteobacterium,7
Acidobacteriaceae (Subgroup 1),58
Triticum aestivum (bread wheat),10
Alphaproteobacteria,630
Devosiaceae,8
uncultured delta proteobacterium,28
Omnitrophia,7
uncultured proteobacterium,21
Bacteroidota,132
Enterobacteriaceae,8
Abditibacteria,3
Patescibacteria,67
ADurb.Bin063-1,8
Bdellovibrionota,48
Solicoccozyma,2
Piskurozymaceae,3
bacterium Ellin334,2
Elusimicrobiota,42
Bradyrhizobium canariense,3
Mortierellales,21
Sordariomycetes,123
Subgroup 2,109
Reyranellaceae,7
Rhodopseudomonas sp. AAP120,2
Ktedonobacteria,58
Hypocreaceae,21
Acetobacterales,45
Chthoniobacterales,139
Helotiaceae,5
SBR1031,16
uncultured soil bacterium,56
Cortinarius sodagnitus,2
Rhizobiales Incertae Sedis,7
Cyanobacteriia,49
Chthoniobacteraceae,127
uncultured Ktedonobacterales bacterium,6
Steroidobacter denitrificans,2
Rhodospirillaceae,6
Citrus maxima,6
Mucor hiemalis,2
Fusarium oxysporum,5
Candidatus Kaiserbacteria,6
Nucletmycea,471
Phycisphaerae,77
bacterium,2
Phenylobacterium,11
Cantharellales,7
Embryophyta,86
Obazoa,529
JG36-TzT-191,11
HSB OF53-F07,18
Steroidobacterales,3
Koribacteraceae,17
Solirubrobacterales,104
uncultured Acidobacteriales bacterium,8
Holophagae,36
Gemmatales,162
Opitutales,32
Ktedonobacterales,55
Oligoflexia,36
Clavulicium macounii,2
RB41,12
Streptophyta,86
Polyangiales,55
Serratia,4
Lineage IIa,22
Polyporales,7
uncultured Rubrobacteraceae bacterium,2
Omnitrophales,7
Omnitrophaceae,6
Metallyticus splendidus,2
Haliangiaceae,80
Absidia,8
Elsterales,47
Bacilli,154
Pseudomonadaceae,14
0319-6G20,32
Candidatus Omnitrophus,6
Rhodopseudomonas,4
Acidobacteriae,520
AD3,12
Myxococcota,160
Opisthokonta,529
Amorphea,538
Tricholoma,5
Thermoleophilia,173
Bjerkandera,2
Tremellomycetes,17
Acidothermus,68
Reyranellales,7
Streptococcaceae,17
Bradyrhizobium erythrophlei,2
uncultured Conexibacteraceae bacterium,6
Verrucomicrobiae,265
uncultured forest soil bacterium,16
Mucor lilianae,2
Paraburkholderia glathei PML1(12),2
Pezizomycotina,236
Absidia glauca,5
Pedosphaeraceae,71
Jatrophihabitans,18
Parcubacteria,25
uncultured Myxococcales bacterium,5
Solicoccozyma terreus,2
Planctomycetes,289
WWH38,2
Klebsiella,8
uncultured planctomycete,58
uncultured Spartobacteria bacterium,15
RCP2-54,20
Burkholderia-Caballeronia-Paraburkholderia,26
SHA-26,2
Tracheophyta,81
IMCC26134,3
Frankiales,94
Solibacterales,106
Solibacteraceae,106
Anaerolineae,18
MBNT15,6
uncultured Parcubacteria group bacterium,3
Vicinamibacteria,64
Bradyrhizobium,64
Mucorales,61
uncultured Sarcosomataceae,2
Bdellovibrionia,12
Tricholomataceae,9
Abditibacteriaceae,3
Bradyrhizobium sp.,9
Haliangium,80
Acidothermaceae,68
Vicinamibacterales,63
Gemmataceae,162
Filobasidiales,7
Candidatus Koribacter,17
Streptococcus,17
Acidobacteriales,211
Pseudomonas,14
