Taxon,Count
Arctic sea ice bacterium ARK10037,2
Actinoplanes,32
Aeromonadales,7
Marinomonas sp. NF1-36,2
Pedosphaeraceae,45
Lysinimonas sp. LM-2018,4
Kineosporia rhamnosa JCM 9954,2
Pseudomonas sp. C16w,2
Thermoanaerobaculales,18
37-13,3
Gemmatales,19
Phaselicystidaceae,3
Polaromonas glacialis,2
Opitutaceae,25
Myroides,2
Thiomicrospirales,9
Rhodoplanes,10
Nucletmycea,256
Pasteurellaceae,4
Devosia,67
Steroidobacteraceae,2
Roseobacter clade NAC11-7 lineage,5
Bdellovibrio,20
Myxococcota,70
Paenibacillus amylolyticus,7
Erwinia,4
Salinibacterium sp. PAMC 21357,2
Pseudomonas sp. GD100,2
Bradyrhizobium canariense,2
Ahrensia,3
Methylacidiphilales,4
Enterococcus,6
uncultured bacterium,2865
Blastocatellales,17
Rathayibacter,3
Thiomicrorhabdus,4
Marinomonadaceae,106
Mortierellales,9
Rhodospirillaceae,2
Marinobacter sp.,4
CPla-3 termite group,4
Shewanella sp. enrichment culture clone KWE30-8,2
IS-44,9
Bradymonadales,3
Vicinamibacterales,116
bacterium TSA331-7,2
Trichoderma sp. H09,2
Nectriaceae,23
KF-JG30-B3,2
Hyphomonas chukchiensis,2
Albifimbria verrucaria,2
Thermomicrobiales,52
Marinomonas sp. TW1,2
Shewanella livingstonensis,3
Frateuria sp. ECP39,2
Streptococcaceae,11
uncultured gamma proteobacterium,37
Candidatus Udaeobacter,72
Fusarium,15
Alcanivorax sp. N3-2A,2
Rhodococcus,31
Shewanella sp. BSi20490,2
Bacillus,46
Geodermatophilaceae,11
Frateuria,2
Agreia pratensis,2
Rhodopseudomonas sp.,2
Rahnella1,10
Clostridiaceae,103
Blastocatellia,28
Verrucomicrobiaceae,8
Pseudomonas chlororaphis,3
Nocardioidaceae,183
Fungi,250
Cryobacterium sp. LW097,2
Mortierella,8
uncultured,1087
Sphingomonadales,119
Streptomycetales,35
bacterium DG873,2
Clostridia,240
BCP clade,35
Nakamurellaceae,33
Bryobacteraceae,41
Solirubrobacterales,158
Xanthobacteraceae,169
Marmoricola,21
Parafrigoribacterium,18
Omnitrophales,5
Kushneria,2
Rhodobacteraceae,124
Nematozoa,6
Parcubacteria,26
Marinomonas,106
Eubacteriaceae,11
Aeromonas,7
Myxococcia,4
Devosia psychrophila,4
Polaribacter,2
Obazoa,295
Pezizomycotina,167
Bionectriaceae,2
uncultured bacterium KF/GS-JG36-13,2
Pseudorhodobacter incheonensis,2
DEV008,4
Arthrobacter sp. Leaf69,2
Rhodanobacteraceae,149
Pseudomonas,476
Georgenia thermotolerans,2
Bacillales,127
Micrococcales,483
Pseudolabrys,40
Clostridium putrefaciens,2
uncultured eukaryote,36
Reyranellaceae,24
Pseudomonas filiscindens,2
Procryptobia sorokini,3
Choanozoa,39
Shewanella,373
Marinomonas sp. BJK13,2
Cryobacterium,30
Pasteurellales,4
Gillisia sp. Hel1_33_143,2
Sphingobacteriales,34
Nitrospirota,29
Shewanella baltica OS155,3
Arenibacter,5
Devosiaceae,86
Planctomycetes,206
Algoriphagus aquimarinus,2
Sphingomonas,54
Steroidobacter,2
Coxiellales,11
zygomycete sp. AM-2008a,4
Planctomycetota,278
AKYG1722,8
Rhizomicrobium sp. SCGC AG-212-E05,2
metagenome,767
Spirosomaceae,2
Saccharimonadaceae,10
Brevibacillus,5
Pectobacterium,4
Frankiaceae,23
Herminiimonas,10
Gillisia,17
Terrimonas,4
Pseudomonas sp. Q71576,2
Rhodospirillales,15
Enterococcus durans,4
Omnitrophia,5
Thermoactinomycetales,4
Bilateria,35
Gallionella,11
Pseudomonas fragi,2
Conexibacter sp. JCM 18997,2
Arthrobacter sp. AP1-L2,2
Pseudomonas sp. Root329,2
Myroides odoratimimus CCUG 12700,2
Yoonia-Loktanella,14
soil metagenome,2
Subsaxibacter sp.,2
Alcanivorax sp. 2PR511-6,2
Hyphomonadaceae,23
Afipia sp. Root123D2,2
Bryobacterales,41
Sphingomonadaceae,119
Georgenia muralis,3
Acetobacterales,46
Rhodoglobus,3
Klebsiella pneumoniae,6
Exiguobacterium,3
Acidiphilium,5
uncultured organism,44
Embryophyta,60
Gemmatimonadaceae,153
Pseudomonas putida B6-2,2
uncultured Planctomycetaceae bacterium,6
Arthrobacter,28
Bdellovibrionaceae,21
CL500-29 marine group,15
Ellin6067,12
Gammaproteobacteria,1995
gamma proteobacterium CH23i,2
Marinobacter sp. EhC06,2
Shewanella sp. BR-2,2
Micromonosporaceae,86
Pantoea agglomerans,2
Rhodococcus erythropolis,2
Nematoda,6
Vibrionaceae,14
Albimonas,2
Rhabditida,2
Hyphomonas,3
Tardiphaga,2
Solirubrobacteraceae,87
Aquicella,14
Brevibacillales,5
Chromadorea,6
uncultured Cellulomonadaceae bacterium,2
Spermatophyta,54
Helotiaceae,8
Subsaxibacter arcticus,2
Comamonas,4
Polyangia,65
Burkholderiales,358
Salinibacterium sp. FS5-1,2
Saccharimonadales,73
Paenibacillus sp. OK076,2
Serratia sp. Leaf51,2
Gemmata,4
Rhodanobacter sp. NP46,2
uncultured Verrucomicrobia bacterium,18
Metarhizium,6
Vicinamibacteria,118
Aphelidea,6
Steroidobacterales,6
Marinobacter sp. UI33,2
Enterobacter,8
Bacilli,267
Xanthomonadaceae,53
Shewanella sp. LMG 23023,2
Chloroflexi,268
Intrasporangium,5
Saprospiraceae,17
Acidobacteriota,273
Sordariomycetes,97
Shewanella sp. 5-21(2010),2
Rubritaleaceae,25
Rickettsiales,47
Rhizobiales,463
Pseudohongiella,6
Marmoricola sp.,2
Vicinamibacteraceae,7
Pseudosporangium,2
Photobacterium ganghwense,2
marine metagenome,5
SWB02,10
Pseudomonas syringae pv. pisi,2
Hafnia sp. HC2-9,2
0319-6G20,20
Acetobacterium,11
uncultured Rhodobacteraceae bacterium,2
Micavibrionales,3
env.OPS 17,5
Shewanella frigidimarina,5
Helotiales,26
Amorphea,316
Pseudomonas sp. 2N1-1,2
Marinoscillum,3
Paenibacillus xylanexedens,15
Candidatus Solibacter,12
Micropepsis,3
Subgroup 17,2
Mycobacterium,95
Dependentiae,19
LWQ8,10
Rhodanobacter sp.,5
Reyranellales,24
Serratia,27
Haliangiaceae,11
Niastella sp. SCN 39-18,2
Ahrensia sp. KHS01,2
Enterobacteriaceae,41
Kineosporiales,31
Subsaxibacter,14
JG30-KF-CM66,13
Pseudomonadales,496
Blastococcus,5
Enterococcaceae,6
Pseudomonas sp. CC6-YY-74,4
Bryobacter,41
B2M28,2
Shewanella sp. #YN-4,2
Mitochondria,33
Ferruginibacter,30
Rhizobiales Incertae Sedis,49
Fimbriimonadia,3
Rhodanobacter sp. PON8,2
Sphingorhabdus,7
Rhodanobacter soli,2
Marinomonas arenicola,3
Marinobacter maritimus,2
Hydrogenophaga,3
Shewanella sp. ANA-3,2
Frankiales,112
Marinobacter sp. HGLP-15,2
Kineosporia,12
Babeliales,19
Babeliae,19
Clostridium sensu stricto 5,2
Cytophagales,41
Pseudomonas putida,6
Diplorickettsiaceae,22
Hydrogenophilaceae,3
uncultured beta proteobacterium,22
Fimbriimonadales,3
Rhodanobacter,90
Coxiella,11
Nitrosospira,6
Micropepsales,24
uncultured Gemmatimonadaceae bacterium,2
Acidobacteriales,24
uncultured Herminiimonas sp.,2
Kocuria,5
Shewanella sp. 5-19(2010),2
Subgroup 2,11
Alcanivoracaceae1,37
Marinomonas sp. MSI03,2
Caenimonas,8
Kaistiaceae,7
UBA12409,3
Elusimicrobiota,21
Gitt-GS-136,19
Leifsonia sp. ZS5-27,2
Enterobacterales,102
Stenotrophobacter,3
Nocardioides sp. KAR81,2
Cellulomonas,35
Candidatus Azambacteria,2
Pseudomonas aeruginosa,3
Gammaproteobacteria Incertae Sedis,53
uncultured Shewanella sp.,13
Haliangiales,11
Rhizobiaceae,68
Subgroup 10,18
Acidimicrobiia,166
Gaetbulibacter,5
Bacteroidia,378
Protostomia,30
uncultured Acidobacteriales bacterium,4
Eukaryota,568
Caulobacteraceae,30
Paenibacillus sp. CF095,2
uncultured proteobacterium,11
Erwiniaceae,8
Dermatophilaceae,3
Ecdysozoa,15
Magnoliophyta,51
Aeromicrobium,21
Acidibacter,23
Geosmithia putterillii,2
Aeromonadaceae,7
Flavobacteriales,150
Streptophyta,60
Reyranella,20
Pir4 lineage,26
Opisthokonta,295
Georgenia subflava,2
uncultured Gemmatimonadales bacterium,5
Dikarya,193
Marinomonas sp.,6
Arctic bacterium NP27,2
TK10,19
Patescibacteria,122
uncultured Chytridiomycota,11
Mycobacteriaceae,95
Acidothermus,16
Coxiellaceae,11
Verrucomicrobiales,35
Subgroup 5,3
Marinomonas sp. NF4-23,2
Chloroflexi bacterium OLB14,2
uncultured bacterium 270,2
Kaistia terrae,2
Loktanella sp. NP29,2
Desulfobacterota,17
R7C24,13
MND1,6
Gillisia sp. NP10,2
Raoultella,11
Fusarium solani,2
Marinomonas sp. SW3-3,2
Stachybotryaceae,12
Pseudomonas sp. KG01,2
Bdellovibrionales,21
Pectobacteriaceae,4
Opitutales,28
Sulfuritalea,2
Pseudomonas fluorescens,23
RB41,9
Microscillaceae,20
Pirellula,17
Pseudomonas veronii,4
Gemmataceae,19
Cellulomonadaceae,37
Paenibacillus lactis,2
Verrucomicrobiae,200
Edaphobaculum,7
Serratia symbiotica,5
Pseudomonas sp.,20
Thermoleophilia,222
Methylacidiphilaceae,4
Georgenia sp.,3
Sporosarcina,41
Pseudomonas sp. RKS7-8,2
Verrucomicrobiota,262
Pseudomonas frederiksbergensis,14
Desulfuromonadia,8
uncultured actinobacterium,53
A21b,19
Bacillus firmus,2
uncultured Alphaproteobacteria bacterium,57
Eubacteriales,11
Shewanella baltica OS195,3
Alcanivorax sp. Tak-1,2
Polyangiaceae,10
Pantoea,4
Algoriphagus,10
uncultured Pseudomonas sp.,19
Alcanivorax sp. M81SB,2
IMCC26256,65
A0839,5
Acidobacteriae,97
Cyclobacteriaceae,17
DEV007,2
Marinomonas sp. An109,2
uncultured Gallionella sp.,4
Tepidisphaerales,51
Kapabacteriales,7
Jatrophihabitans,22
Haliangium,11
uncultured Chitinophagaceae bacterium,2
unidentified,8
Mortierellomycotina,9
BIrii41,16
Dyella ginsengisoli,4
Discoba,11
Flavobacteriaceae,120
Gemmatimonadota,167
Conexibacter,24
Pedosphaerales,45
SC-I-84,31
Phenylobacterium,9
Shewanella sp. ANT9071,2
Planctomycetales,35
Pseudomonas brassicacearum,5
TM7a,9
Caulobacter,10
Demequinaceae,15
Pseudomonas migulae,5
Leotiomycetes,38
uncultured Acidobacteria bacterium,82
Candidatus Kaiserbacteria,12
Acetobacteraceae,46
Methylophilaceae,6
Nitrosomonadaceae,49
Luteolibacter algae,2
uncultured marine bacterium,78
Marinomonas ushuaiensis,3
Leifsonia rubra,3
Phycicoccus sp.,6
Chitinophagaceae,107
Stenotrophomonas,5
Mortierellaceae,8
Nocardioides psychrotolerans,2
Bdellovibrionia,29
WD260,3
Pajaroellobacter,7
Roseobacter,2
uncultured Sphaerobacter sp.,3
Shewanella baltica,41
Halomonadaceae,18
Pseudarthrobacter,28
Alcanivorax sp.,3
Lihuaxuella,2
Pirellulaceae,99
Rhodopirellula,10
Brevibacillaceae,5
Cryomorphaceae,7
Thermoactinomycetaceae,4
Shewanella sp. Pdp11,8
Oryzihumus,27
Leifsonia,17
Comamonadaceae,113
Nitrospiria,28
Hypocreales,69
Phragmoplastophyta,61
Micromonosporales,86
Frateuria terrea,2
KD3-93,6
Metazoa,35
PAUC26f,5
Rhodobacterales,124
Tracheophyta,55
Aurantivirga,3
Intrasporangiaceae,84
Chthoniobacteraceae,76
Sandaracinaceae,24
Shewanella baltica OS625,4
bacterium,6
Gemmatimonadales,153
Halomonas,12
Proteobacteria,2979
Marinomonas primoryensis,6
Pseudomonas syringae pv. syringae str. B301D-R,2
Bizionia,4
marine actinobacterium PHSC20C1,2
uncultured Anaerolineaceae bacterium,3
Anoxybacillus sp. SMMA3,2
Afipia,12
Thermoanaerobaculia,18
SM2D12,10
Hypocreaceae,2
Thermoanaerobaculaceae,18
Ascomycota,168
Aeromonas sp. CA23,3
Microbacteriaceae,221
Animalia,35
Sulfitobacter,6
Marinomonas sp. MWYL1,3
Dokdonella,28
Alteromonadales,428
Pseudomonas sp. In5,2
Micrococcaceae,83
Rhodanobacter ginsengisoli,3
Shewanella putrefaciens,14
Candidatus Adlerbacteria,2
Vibrionales,14
Alcanivorax,37
Micavibrionaceae,2
Bogoriellaceae,22
Kapabacteria,7
Marinomonas sp. BSi20599,2
Exiguobacteraceae,3
uncultured soil bacterium,92
Marinomonas sp. SW5-4,2
OLB14,16
Arthrobacter cupressi,2
Nocardioides,132
Polaromonas,28
Kocuria flava,2
Gordonia,4
Clostridiales,103
Nocardiaceae,39
Cryomorpha,3
Pyrinomonadales,9
Marinobacteraceae,49
Ilumatobacteraceae,27
Oxalobacteraceae,53
GOUTA6,2
A4b,27
Nitrobacter,8
Marinomonas sp. 170Z-11,2
Klebsiella,11
Legionellales,20
Cellulomonas sp. Asd M7A1,2
Streptococcus pneumoniae,9
Firmicutes,536
Marinomonas sp. KJF11-7,2
Oceanospirillales,177
Streptomycetaceae,35
Bizionia echini,2
Gallionellaceae,17
Rhodopseudomonas,10
Marinobacterium,3
Rhodocyclaceae,5
S-BQ2-57 soil group,5
Clavicipitaceae,9
Phycisphaerae,57
Actinoplanes sp. YF4,2
Opitutus,11
Nitrobacter sp.,3
Micrococcus,10
Solibacterales,12
uncultured planctomycete,21
Nakamurella,33
Raoultella ornithinolytica,2
Phaselicystis,3
Pseudomonas graminis,2
Georgenia sp. SUBG003,4
Halomonas sp. OJ30,2
Alphaproteobacteria,984
Exiguobacterales,3
Shewanella baltica OS117,2
Aequorivita sp. SS14.16,2
Archaeplastida,116
Calonectria pseudonaviculata,2
Marinobacter salicampi,2
