Taxon,Count
Amoeboradix gromovi,1
Discostella nipponica,1
Mycobacterium sp. URHB0044,1
Novosphingobium sp.,1
Micrococcus terreus,1
Sulfurospirillum,2
Deuterostomia,5
WPS-2,2
Amycolatopsis sp. BJA-103,1
Funneliformis geosporum,1
Phycisphaera,1
Saccharothrix sp. 99-10-550A,1
Spathidium stammeri,1
Knoellia sp. Soil729,1
EF100-94H03,2
Azoarcus,1
Sanguibacter sp. Leaf3,1
Arthrobacter livingstonensis,1
Altererythrobacter sp. CC-VAM-21,1
Glomerales,2
uncultured Rickettsiales bacterium,1
Entomoplasmatales,4
Gaiella occulta,1
Paenibacillus durus ATCC 35681,1
Arthrobacter sp. K7SC-12A,1
Arenibacter sp. SS9.24,1
Thalassobius,1
Torpedosporaceae,1
bacterium THCL9,1
Marinobacter sp. F01,1
Coniochaeta,1
OLB12,1
Nocardioides plantarum,1
Dacrymycetes,1
Colpodella angusta,1
Taenia multiceps,1
uncultured Frigoribacterium sp.,1
Tolypocladium paradoxum,1
Pseudonocardia mongoliensis,1
Hafniaceae,1
Lutibaculum baratangense AMV1,1
Pirsonia guinardiae,1
Longilinea,1
Trichocomaceae,1
Nemertodermatidae,1
Rs-E47 termite group,2
Actinobacteria bacterium IMCC26207,1
Sneathiella sp. U51,1
Actinomycetales bacterium Gsoil 1621,1
Pseudomonas syringae,1
Nectria pseudotrichia,1
Craspedida,1
Intrasporangiaceae bacterium MI-1.2 V18,1
Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17,1
Glaciihabitans,3
Pseudonotohymena antarctica,1
Pseudomonas sp. CCM 7848,1
Syntrophomonas,1
Solirubrobacterales bacterium 67-14,1
Nocardioides sp. JS884,1
Defluviitaleaceae,1
Xylobotryum portentosum,1
Pedobacter sp. DL5,1
Arthrobacter sp. Bma18,1
Candidatus Rubidus,1
Psychrobacter,13
Nannocystaceae,1
Peptococcaceae,1
Polaromonas sp. H2N,1
Microtrichaceae,22
Aureobasidium caulivorum,1
Isosphaerales,53
Lysinibacillus sp. R-27019,1
Cyanobium PCC-6307,2
Undibacterium,6
Clostridium perfringens SM101,4
Desulfuromonas,1
marine bacterium HP25,1
Achromobacter,1
Erysipelotrichales,2
Peptococcales,1
Treponema,1
Erysipelotrichaceae,1
uncultured Dacrymycetaceae,1
Euzebyales,1
Ceratostomella cuspidata,1
uncultured Paenibacillaceae bacterium,1
Geobacteraceae,3
Blastococcus aggregatus,1
Rhodanobacter sp. Root480,1
Cellvibrionaceae,4
Algoriphagus halophilus,1
Leucosporidiales,1
unidentified eubacterium clone BSV74,1
Mesoplasma,2
Pavlovophyceae,2
Aeromicrobium sp. H43,1
Lactobacillus brevis,1
Bacteroidales BS11 gut group,1
Hirsutella thompsonii,1
Acidihalobacteraceae,1
Fischerella sp. Sara 1,1
Pricia antarctica,1
Kryptoniales,2
Oceanobacillus sp. GD-1,1
RBG-13-54-9,5
Halanaerobium kushneri,1
Marichromatium,2
Streptosarcina costaricana,1
Rhizobium leguminosarum bv. trifolii,1
Lentisphaerae bacterium RIFOXYA12_64_32,1
bacterium Ellin5091,1
Danio rerio (zebrafish),1
Stichotrichia sp. bTTo1,1
Eurotiales,2
Cryocola sp. KAR3,1
Demequina sp. CMS382,1
Pseudomonas sp. 5094,1
Pseudoalteromonadaceae,3
Desulfobulbales,1
uncultured Chitinophaga sp.,1
Kryptonia,2
Xanthonema,1
Diatomea,4
Thioclava pacifica DSM 10166,1
Ilumatobacter,4
Bacteriovorax sp. EPA,1
eukaryote marine clone ANT12-8,1
Marinomonas sp. BSi20353,1
Oryzihumus leptocrescens,1
Arachnida,1
Candidatus Photodesmus blepharus,1
Mariannaea punicea,1
Salinicola sp.,1
Candidatus Protochlamydia naegleriophila,1
Peracarida,1
bacterium LWQ8,1
Epibacterium multivorans,1
Salipiger marinus,1
Aminicenantia,1
Clostridium sensu stricto 12,4
Nonomuraea pusilla,1
Mycobacterium insubricum,1
Tetrasphaera sp.,3
Fusarium sp. LL-X4,1
Buttiauxella sp.,1
Colpodella sp. ATCC50594,1
Fimbriimonadaceae,2
Hydrothermarchaeia,1
Streptomyces luteus,1
Bacillus pseudalcaliphilus,1
Phaseoleae environmental sample,1
Polaromonas sp. gla1,1
Marinobacter sediminum,1
P.palmC41,1
Acidibacillus ferrooxidans,1
uncultured Marmoricola sp.,1
Byssoascus striatosporus,1
Jatrophihabitans endophyticus,1
Pleurozia purpurea,1
Candidatus Cryptoprodotis,1
Actinomyces naeslundii,1
Triticum urartu,1
Acidihalobacter prosperus,1
Sporomusaceae,1
Ochrobactrum,2
Litorimonas taeanensis,1
Candidatus Thiodictyon syntrophicum,1
Arenimonas sp. LAM-WHM-D11,1
Parachlamydiaceae bacterium CRIB38,1
Leucobacter sp. G161,1
Actinoplanes sp. 560,1
Cellulomonas marina,1
Kaistia dalseonensis,1
Gnathostomata,3
Paramoebidium avitruviense,1
Massilia,3
Paenibacillus barcinonensis,1
Rikenellaceae,1
Pantoea vagans,1
Bathyarchaeia,1
Gordonia malaquae,1
uncultured Conexibacter sp.,1
Duganella sp. OV510,1
Isosphaera sp.,1
Paracoccus versutus,1
uncultured bacterium 89,1
Lecanicillium sp. CCF 5233,1
Rhodobacter sp. SL24,1
Pseudogymnoascus sp. VKM F-3557,1
Loktanella sp. KJF12-23,1
Komagataeibacter intermedius,1
Planctomicrobium piriforme,1
Mycoplasma sp. N008,1
Ponticoccus marisrubri,1
Ktedonobacter,1
Pseudogymnoascus sp. VKM F-3775,1
Variovorax sp. PAMC 28711,1
Cephalodiscus densus,1
Coniochaetales,1
Pseudomonas sp. CT19(2009),1
SEEP-SRB1,1
Bhargavaea,2
Abditibacterium,2
uncultured Marinimicrobium sp.,1
Flavihumibacter solisilvae,1
Marinomonas sp. SW3-1,1
Lecanorales,1
[Eubacterium] nodatum group,1
Microbacterium sp. Leaf159,1
AT-s2-59,1
Geminicoccaceae,4
BD2-11 terrestrial group,5
Psychrobacillus,1
Vibrio cholerae,2
Mesorhizobium sp. Root1471,1
Pseudomonas sp. SJ25,1
Rhodococcus sp. MCCC 1A09848,1
Puniceispirillales Incertae Sedis,1
Chondromyces,1
Alicyclobacillaceae,10
Allantion,1
Pseudochlorella pringsheimii,1
Isaria,4
Thiomargarita,1
Niabella,1
Diacronema,1
Lewinella sp. 4G2,1
Antricoccus,4
Bacteriovorax sp. EPC3,1
Heteromita sp. PRA-74,1
uncultured Polaromonas sp.,1
Balneola,1
Sandaracinus,4
Clostridium sensu stricto 18,3
Trichococcus collinsii,1
Diaminobutyricimonas massiliensis,1
Acidobacteria bacterium SCN 69-37,1
Roseibacterium sp.,1
Ralstonia,1
Streptomyces sp. 05CM024,1
Yersinia,2
Selenomonas,1
Actinoplanes friuliensis DSM 7358,1
Fibrocapsa japonica,1
Sphingopyxis sp.,1
Acinetobacter,5
Nocardioides sp. Soil797,1
Chloromonas perforata,1
Hydrogenedensaceae,2
Rhodococcus sp. 1163,1
Gossypium hirsutum (upland cotton),2
psychrophilic marine bacterium PS32,1
Pasteurella multocida,1
Variovorax sp. OS-B14,1
uncultured bodonid,1
Clostridium botulinum NCTC 2916,2
Cutibacterium,1
uncultured Cryptophyta,1
Anaplasmataceae,1
Myceligenerans,1
uncultured Dunaliellaceae,1
Pseudomonas extremaustralis,2
Leidyana erratica,1
Actinobacteria bacterium IMCC26256,1
Galeopterus variegatus (Sunda flying lemur),1
uncultured Mycobacterium sp.,2
Tepidisphaeraceae,5
Corynebacterium-like bacterium QSSC9-20,1
Cupriavidus,1
Dothideales,2
Escherichia-Shigella,6
Cantharellales,3
Podosphaera,1
Candidatus Planktophila,1
Francisella,1
Parachlamydia sp. C2,1
Cellulomonas sp. NP4,1
NRL2,1
Desulfuromonadaceae,1
Castilleja paramensis,1
Chordata,3
Pseudomonas sp. B1077,1
Oceanirhabdus sediminicola,1
Rhodanobacter sp. Root179,1
Marinobacter sp. C18,1
Microcella,1
Paenarthrobacter,1
Dyadobacter sp. 50-39,1
Rhodopseudomonas faecalis,1
Pseudonocardia sp. 3B,1
Acremonium persicinum,2
Pelagibaca,1
Gymnophrys,1
Caldicoprobacter,1
Arenibacter sp. SwP9,1
Achromobacter cholinophagum,1
Schizocoerus liguloideus,1
Discosea,8
Heterolobosea,2
Vibrio anguillarum 775,1
Azoarcus sp. PA01,1
Actinopolyspora,1
Pseudogymnoascus destructans,1
Defluviicoccales,5
Acidobacterium,1
Trichococcus,1
Chrysozymaceae,1
Nocardioides alpinus,1
Trinematidae,1
Ceratobasidium sp. FO 38200,1
Rhizobium sp. AO7,1
Microlunatus aurantiacus,1
Streptomyces albidoflavus,1
Staphylococcus sp. DVRSG-2,1
Hypocreales sp. LF213,1
Pucciniales,3
Polycystinea,2
Mycoplasma,8
Rhizobium sp. IRBG74,1
Tolypocladium sp. Sup5 PDA-1,1
Vishniacozyma heimaeyensis,1
Cladosporium sp. CBS 280.49,1
Bacillus bataviensis,1
Mya truncata,1
Cellulosimicrobium cellulans,1
Pseudomonas sp. GLE121,1
Pediococcus,1
Novosphingobium,9
Aquimarina sp. Ma4,1
Rhizophydiales,9
Sanguibacter sp. BA33(2011),1
Burkholderia sp. DF4EH9,1
Desulfotomaculia,2
Mycobacterium sp. AT1,1
Detonula confervacea,1
Janibacter indicus,1
Eucestoda,7
Sebacinaceae,1
Methanobacteriales,1
Halanaerobiaeota,1
Streptomyces sp. SAI-25,1
Paenibacillus baekrokdamisoli,1
Bacillus sp. DB123(2010),1
Streptomyces sp. TRM46089,1
Dongiaceae,7
Tausonia pullulans,1
Caedibacter taeniospiralis,1
Cercomonadidae,9
Lactococcus lactis,1
Sulfitobacter sp. D7,1
Maliponia aquimaris,1
Actaea racemosa,1
Agromyces,4
Filibacter,2
Ellin6055,2
uncultured Aurantimonas sp.,1
Methanosphaera,1
Phytoactinopolyspora,1
Microbacteriaceae bacterium PDD-32b-35,1
Sphingomonas sp. NP32,1
uncultured Desulfosporosinus sp.,2
Racocetra,1
Tetrasphaera sp. Soil756,1
Leptobryum pyriforme,2
Lactobacillus sakei,1
Phormidesmiales,1
TM7,1
Neochlorosarcina negevensis f. ferruginea,1
Latescibacterota,5
Acholeplasmataceae,3
Legionella clemsonensis,1
Pseudomonas sp. NP202,1
Opiliones,1
Rhynchopelta sp. CET-2005,1
Cellulosimicrobium,2
Candidatus Ovatusbacter,2
Kamptonema PCC-6407,1
Trichophyton equinum,1
OM43 clade,3
Frondihabitans,1
Candidatus Rhabdochlamydia,1
Mycobacterium sediminis,1
Legionella santicrucis,1
Marinomonas sp. S11-S-5,1
Nitrosopumilaceae,1
Shewanella sp. SACH,1
Luteococcus,1
Azospirillaceae,4
Hordeum vulgare subsp. vulgare (domesticated barley),2
Alicyclobacillales,10
Devosia sp.,1
Microlunatus,7
Paludisphaera,4
Oryza longistaminata,1
Paucibacter,1
Bacillariophyceae,1
Halomonas sp. LYG4C,1
Dokdonella ginsengisoli,1
Listeria,2
Knoellia sp.,1
Cryobacterium sp. TMT1-19,1
Pseudoalteromonas sp. DHC18,1
Luedemannella,4
Rosellinia necatrix,1
Vandenboschia radicans,1
S085,19
Actinoplanes sediminis,1
Isosphaera sp. Br2-1,1
Angustibacter sp.,1
AKIW781,1
Micromonospora sp. 3H-HV25,1
Scleromitrula,1
Mycolicibacterium sp.,1
Thermococci,1
uncultured Cryptomycota,1
Rhodopseudomonas sp. AAP120,1
Oryzihumus sp. S23437,1
Rhodanobacter terrae,1
Cladosporiaceae,2
Hypomyces chrysospermus,1
Serinibacter,1
cf. Fusarium sp. NRRL 26803,1
Defluviicoccus,2
Aliiroseovarius crassostreae,1
Cryobacterium arcticum,1
Hemichordata,2
Helianthus annuus (common sunflower),1
Oceanobacillus,2
actinobacterium CH20i,1
Lecanicillium sp. CCF 5252,1
Chlamydia,1
Neoptera,6
Fusarium oxysporum,1
Epibacterium mobile,1
SM1A02,2
Cryobacterium flavum,1
Leifsonia shinshuensis,1
Bacillus amyloliquefaciens,2
Quadrisphaera granulorum,1
Pedobacter,2
Gonyaulacales,1
Fabibacter,1
Sumerlaeales,4
Rhizophydiaceae,3
Spirochaeta,2
Georgenia sp. MCCC 1A10722,1
Thalassolituus,1
Candidatus Phytoplasma,3
Nocardia devorans,1
uncultured Choanoflagellida,1
Rhodococcus sp. 5/3,1
Chlamydia sp. 'Diamant',1
Monilochaetes infuscans,1
Phaseolus acutifolius (tepary bean),1
Algoriphagus sp. ZS2-8,1
Heliophilum fasciatum,1
uncultured Prosthecomicrobium sp.,1
Halanaerobiales,1
Mycobacterium simulans,1
Colletotrichum higginsianum IMI 349063,1
Ajellomycetaceae,3
W5053,1
Okeania sp. Odo1,1
Pyropia,1
Conexibacter arvalis,1
Methanosarcina lacustris Z-7289,1
Devosia sp. Root635,1
Clostridioides difficile,1
Shewanella sp. F15,1
Virgibacillus soli,1
Yonghaparkia,3
Rhodanobacter sp. B05,1
Aetherobacter,2
Ochromonadales,1
Beutenbergiaceae,2
Bacillus sp. ljh-13,1
Myoida,1
Florideophycidae,1
Cellulomonas sp. SN7,1
Pseudouroleptus,1
Coprococcus,1
Tetrasphaera sp. YC6726,1
Cellulomonadaceae str. K8,1
Flavonifractor plautii,1
Chytridiomycetes,17
Proteus,2
Pseudomonas arsenicoxydans,3
Pestalotiopsis sp. TC-02,1
Gemmatimonadetes bacterium SCN 70-22,1
Bacillus toyonensis,1
Methylorosula,3
Bacillus subtilis,3
Spizellomyces sp. NBRC 105423,1
Micromonospora sp. NRRL B-16802,1
Glomeraceae,1
Hypochthonius rufulus,1
Coniochaeta hoffmannii,1
Parachlamydia,1
Cladosporium,2
S25-593,1
Pseudomonas versuta,1
WCHB1-41,1
Mycobacterium talmoniae,1
Heteroconchia,1
Flavitalea,1
Halobacillus,1
Marisediminicola,3
Microbacterium paraoxydans,1
Marinobacter segnicrescens,1
Leifsonia sp.,1
Aerococcaceae,1
Claussenomyces prasinulus,1
Holtermanniales,1
Pandoraea,1
Enterobacter cloacae,2
uncultured Gaetbulibacter sp.,1
MBA03,1
Kineococcus-like bacterium AS2988,1
uncultured alveolate,3
Pseudomonas sp. HHS9,1
Bacteroides massiliensis,1
Aurantimicrobium,1
Kineosporia sp.,1
Jatrophihabitans sp.,4
Wangella,2
Microbacterium sp. 91_19.1,1
glacier ice bacterium sp. glbI5,1
Phaeocystis globosa,1
Loktanella sp. DSM 29012,1
Arenimonas oryziterrae DSM 21050 = YC6267,1
Agathobacter,1
Acidobacteria bacterium LX3,1
Paraburkholderia rhizoxinica HKI 454,1
Dactylosporangium sp. DR-12,1
Gonyaulax elongata,1
Luteipulveratus mongoliensis,1
Saccharomonospora azurea SZMC 14600,1
Bacteriovoracales,8
Melghirimyces,1
Pseudomonas sp. HLS-6,1
Candidatus Brocadia,1
Pavlova lutheri,1
Pyruvatibacter mobilis,1
Variovorax boronicumulans,1
Paramyrothecium roridum,3
Dactylosporangium siamense,1
Choanoflagellida,1
Mycobacterium sp. Root135,1
Flavonifractor,1
Marine Group II,1
Peridiniphycidae,1
uncultured sludge bacterium A9,1
Saccharomycetaceae,1
uncultured Anaerobacillus sp.,1
Mesorhizobium sp. CCANP20,1
Pseudolabrys sp.,1
Hypomyces aurantius,1
Kamptonema animlae CCAP 1459/6,1
Criblamydia,1
Asteroma alneum,1
Acidovorax,1
Pseudomonas moorei,1
Albidiferax sp. A1-591,1
Acetobacter tropicalis,1
Barbatosphaeria,1
Halomonas taeanensis,2
Yersinia frederiksenii,1
Epulopiscium,1
Litorimicrobium,1
Chlamydiae,54
Neisseriaceae,4
Maribacter sp. MGE_SAT_358,1
Chlamydomonas sp. UWO 241,1
Thermotaleaceae,1
Lulworthiaceae,1
Sebacinales,1
uncultured Rubrobacteraceae bacterium,1
Aliiroseovarius,1
uncultured Planctomycetales bacterium,6
Leeiaceae,1
Nicotiana attenuata,2
uncultured Caldilineales bacterium,1
Klebsiella sp. SOR89,1
Sumerlaeia,4
Pseudomonas sp. UV2,1
Chlamydomonas subcaudata,1
Bradyrhizobium sp. Z2-YC6859,1
Abditibacteriaceae,2
Anaerovorax,1
Chlorella vulgaris,1
Rothia,3
Caenorhabditis wallacei,1
Thioalkalispiraceae,1
Parvibaculales,5
Parachlamydiaceae,42
Phialocephala subalpina,1
Aurantimonas,1
Cryocola sp. KAR37,1
uncultured Xanthomonadaceae bacterium,4
Nemertodermatida,1
Clostridium sensu stricto 13,24
Mycobacterium sp.,8
Deferrisoma,1
Anaerolineales,4
Pseudogymnoascus sp. KY-108,1
Candidatus Peribacteria,3
Psychromonadaceae,1
Hyphomicrobium sp.,2
Micromonospora sp. EUST2H18,1
Slooffia,1
Xenoacremonium recifei,1
uncultured low G+C Gram-positive bacterium,2
Nocardioides sp. 02SU6,1
Sphingomonas sp. B6.09-105,1
Tetrapoda,2
Christensenellaceae R-7 group,2
Syndiniales Group II,1
Sumerlaea,4
Alternaria,1
Francisellales,2
uncultured Cercozoa,8
Chlorociboria aeruginosa,1
Rhizobium sp. C3,1
Metarhizium robertsii,1
Paenibacillus sp. WYT011,1
Lobulomycetaceae,1
Microbacteriaceae bacterium Gu-R-23,1
Nemertinoides elongatus,1
uncultured marine eukaryote,1
WWH38,2
Pseudokeronopsis,1
Xylaria,1
Constrictibacter antarcticus,1
Sclerotiniaceae,3
Metapochonia suchlasporia,1
Helotiales sp. 2 MK-2015,1
Sulfuricellaceae,1
Nectriopsis violacea,1
Cryobacterium sp. TMT2-18-3,1
Ramularia,1
agricultural soil bacterium SC-I-20,1
Leuconostoc mesenteroides,1
Antricoccus suffuscus,1
groundwater metagenome,1
Fusarium fujikuroi,1
Gemmobacter,2
Pseudomonas sp. 1F1lan,1
Legionella longbeachae D-4968,1
Halanaerobiaceae,1
uncultured Burkholderiales bacterium,3
Caldilineaceae,15
uncultured Nocardioides sp.,2
Terrabacter sp. URHB0043,1
uncultured ciliate,1
uncultured Flavobacteriia bacterium,1
Methylosinus trichosporium OB3b,1
Bifidobacterium,1
Intrasporangium chromatireducens Q5-1,1
Streptomyces sp. NRRL F-7442,1
Chloromonas polyptera,1
Escherichia fergusonii,1
Paenirhodobacter,1
Aurantisolimonas haloimpatiens,1
uncultured Thelebolaceae,1
Cryptosporangium aurantiacum,1
uncultured Anaerolineae bacterium,2
Syntrophococcus,1
Paenarthrobacter nitroguajacolicus,1
Holosporaceae,1
Chlamydomonas debaryana,1
Hypoxylon,1
Tolypocladium cylindrosporum,1
Turicibacter,1
Phytomyxea,1
Candidatus Arsenophonus triatominarum,1
[Pseudomonas] geniculata,1
Herbinix,1
Acidibacillus,1
Nematostella vectensis (starlet sea anemone),1
uncultured Parcubacteria group bacterium,3
Cyclaneusma,1
Arthrobacter sp. Hh21,1
OCS116 clade,1
bacterium Ellin5133,1
Marinobacter bryozoorum,1
Spirochaeta 2,1
Halolactibacillus halophilus,1
Algoriphagus sp. EM198,1
Spiroplasmataceae,1
Bacillus anthracis str. A0389,1
Ministeriida,1
Stramenopiles,28
Crinalium SAG 22.89,1
Gelidibacter sp. 'BSD S1 19',1
Ferruginibacter sp. WF24,1
alpha proteobacterium LMG 20591,1
uncultured Arsenicicoccus sp.,1
Coxiella burnetii Z3055,1
Pseudogymnoascus sp. VKM F-3808,1
Thermotogaceae,1
Candidatus Halyseosphaera europeae,1
pLW-20,1
Xylomelasma sp. EMSL 2471,1
Labyrinthulaceae,1
Nocardioides exalbidus,1
uncultured archaeon,7
Neocudoniella radicella,1
Terrisporobacter,3
Longispora,1
Pelosinus,1
Aconoidasida,1
Mycobacterium sp. PYM7-16,1
Podosphaera xanthii,1
Calocera,1
Chlamydiales,54
Confluentibacter sp. 3B,1
Christensenellaceae,3
Globodera pallida,1
Conchiformibius,1
Mrakiaceae,2
endosymbiont of Acanthamoeba sp. UWE1,1
uncultured Propionibacterineae bacterium,1
Naegleria,1
Characiochloris acuminata,1
Paraschneideria,1
Tenacibaculum,1
Campylobacteria,2
Flavobacterium sp. enrichment culture clone BF64A_C34,1
uncultured Green Bay ferromanganous micronodule bacterium MNF8,1
Labyrinthula,1
Brevibacillus sp.,2
Crenarchaeota,4
Pla1 lineage,1
Asanoa ishikariensis,1
Curtobacterium flaccumfaciens UCD-AKU,1
Streptosporangiales,10
Thermotoga,1
Moorellia,3
Rhodanobacter denitrificans,1
Sporosarcina ureae,1
Xylobotryomycetes,2
Xanthonema sessile,1
Waddliaceae,1
Arthrocladiella,1
Rosellinia,1
Rhodothermia,1
Pseudomonas sp. RZ86,1
Rhodococcus sp. DM5,1
Bacillus sp. C7.hex.9,1
Marmoricola scoriae,1
actinomycete R-5,1
Micromonospora sp. EURSB1S3,1
Sporichthya sp. KAR54,1
Promicromonosporaceae,3
uncultured candidate division WS6 bacterium,1
Hyaloscypha hepaticicola,2
Acidithiobacillus sp. LA10a,1
Herbaspirillum sp. TSA66,1
Olleya namhaensis,1
Paradevosia,1
Methanosarcinaceae,5
Bagnisiella examinans,1
uncultured Chloroflexus sp.,2
Heterosigma,1
uncultured Fusobacterium sp.,1
Virgibacillus ndiopensis,1
Virgibacillus sp. HN-19,1
Hoeflea marina,1
Pseudonocardia profundimaris,1
Roseobacter sp. M1-12,1
Noviherbaspirillum,7
Flavobacteriaceae bacterium CM4,1
Aerococcus viridans,1
Catenuloplanes crispus,1
Sclerotinia trifoliorum,1
Tsukamurella,2
Metarhizium granulomatis,1
Salegentibacter sp. T436,1
Clostridium tetani,2
Paraburkholderia graminis,1
Sphaerochaeta,1
Virgibacillus,2
Actinopolymorpha,1
Mesorhizobium sp. Es6,1
Pseudonocardiaceae,29
JG30-KF-CM45,39
Roseobacter sp. DG942,1
Devosia sp. Root105,1
uncultured Kineosporiaceae bacterium,2
Subgroup 22,2
Defferrisomatia,1
bacterium enrichment culture clone auto3_4W,1
Mesorhizobium sp.,1
Nitrospirillum amazonense CBAmc,1
Pleurotus,1
Pseudomonas xinjiangensis,1
Leptosphaeria,1
Streptomyces viridosporus,1
BOLA868,3
Pythium ultimum,1
Frankia,1
Gonostomum,1
Hypotrichia,10
Lachnospiraceae NC2004 group,1
Roseimicrobium,3
uncultured sludge bacterium A17,1
Babesia bovis,1
Ensifer,1
Komagataeibacter hansenii,1
Cyanobacteria,84
Bacillus sp. SS14.24,1
Alloactinosynnema,1
Moorellales,1
Chelicerata,1
Tylenchida,3
Staphylococcus sp.,2
Coriobacteriaceae,1
Marmoricola solisilvae,1
Marmoricola sp. Ellin111,1
Psychromonas,1
Nemaliophycidae,1
Roseobacter sp. SK209-2-6,1
Nitratireductor,1
Flavitalea sp.,1
[Aquaspirillum] arcticum group,1
Pseudaminobacter,1
Streptosporangium sp. KD35,1
Costa Rica flagellate,1
Ga0077536,1
AEGEAN-169 marine group,3
ODP123,1
Actinoplanes violaceus,1
Mycoplasma cottewii,1
Prauserella sp. AE-4y-A,1
Myxotrichaceae,1
uncultured Marinobacter sp.,5
Dermabacter hominis 1368,1
Antarctic bacterium EL4,1
Haloactinobacterium,1
Syntrophales,1
ADurb.Bin063-1,1
Cryocola antiquus,1
Yonghaparkia sp. Root332,1
Anoxynatronum,1
Bacillus altitudinis,1
Nocardioides sp. Soil777,1
Actinokineospora fastidiosa,1
Afipia sp. A1-979,1
Mesorhizobium sp. Root157,1
Micromonospora sp. NEAU-lc7,1
Paenibacillus sp. ROO32A,1
Tolypocladium japonicum,1
Chromulinales,1
Pyropia pseudolinearis,1
Bacillaria paxillifer,1
Sphingopyxis macrogoltabida,1
Nocardioides sp. YR527,1
C1-B045,2
Acidobacteria bacterium KBS 96,1
Acidithiobacillaceae,7
Fluviicola,6
Streptomyces sp. NRRL F-6674,1
Rhodococcus sp.,1
Psychrobacter cryohalolentis K5,1
Gemmobacter aquatilis,1
Prasiola crispa,1
MT5B39,1
Candidatus Kinetoplastibacterium,1
Anoxybacillus flavithermus AK1,1
Pseudomonas sp. Nj-5,1
uncultured Rhizaria,1
Arthrobacter sp. SPG23,1
Chrysophyceae sp. CCMP2296,1
Puniceibacterium sp. IMCC21224,1
Flaviramulus sp.,1
Volutella ciliata,1
Bacillus sp. FJAT-18043,1
Oligosphaerales,1
Exophiala,1
Candidatus Moranbacteria,1
Raphidophyceae,2
Tyzzerella,2
Thermotogota,2
Gillisia sp. NP9,1
Singulisphaera mucilaginosa,1
Spizellomyces,1
Sorodiplophrys,1
Pseudomonas fluorescens WH6,1
uncultured Pseudolabrys sp.,2
Mesorhizobium loti,1
Porticoccaceae,5
Actinoplanes sp. NEAU-Bt2,1
Alcanivorax sp. HI0013,1
Mycobacterium senuense,1
Staphylococcales,6
Olleya,2
CH1-2B-3,1
Lachnospirales,24
Brevibacterium,3
Beijerinckia sp.,1
Rhodococcus sp. WT123,1
Listeriaceae,2
Yueomyces,1
Exiguobacterium indicum,1
Pseudorhodobacter,4
Syndiniales Group I,1
Pseudomonas savastanoi,1
Pseudomonas trivialis,1
Janibacter,2
Woeseia,4
Catenuloplanes,1
Parachlamydia acanthamoebae UV-7,1
Acetobacter,1
Burkholderia-Caballeronia-Paraburkholderia,10
Phaeobacter sp. H-16,1
Sericytochromatia,2
Duganella sp. Root198D2,1
Kriegeriales,1
Kribbella koreensis,1
Mycobacterium engbaekii,1
Acidaminobacteraceae,1
Frankineae bacterium MT45,1
