Taxon,Count
Arthrobacter sp. Lc30-1,1
Pseudomonas sp. H(2008),1
Shewanella sp.,4
Pseudomonas congelans,1
uncultured Myxococcales bacterium,1
Persicitalea,1
Roseobacter sp. DG889,1
Streptacidiphilus,1
Piscinibacter sp. B15.09-53,1
Herminiimonas arsenicoxydans,1
Shewanella sp. BSi20586,1
Pseudomonas marginalis pv. marginalis,1
Altererythrobacter atlanticus,1
bacterium G_05,1
[Enterobacter] aerogenes,1
Streptacidiphilus specus,1
Shewanella decolorationis,1
Serratia sp. 3ACOL1,1
Pseudomonas sp. C10-189,1
Pseudomonas sp. PR6-12,1
Marinobacter algicola DG893,1
Serratia sp. HC3-14,1
Shewanella sp. L1-1,1
Shewanella sp. a111-132,1
Pseudomonas sp. 44 R 15,1
Pseudomonas lini,2
Devosia sp. R-36585,1
Arenibacter algicola,1
Albirhodobacter confluentis,1
Bradyrhizobium oligotrophicum S58,1
Pseudomonas sp. S10724,1
Klebsiella sp. Hg4-07,1
Shewanella sp. 8113,1
Shewanella sp. LMG 23024,1
Shewanella baltica OS183,3
Shewanella denitrificans OS217,1
Pseudomonas sp. NC02,2
Tetrachaetum elegans,1
Ursidibacter arcticus,1
Alteromonadaceae bacterium R8,1
Ursidibacter,1
Sulfitobacter sp. ZS2020,1
Pseudomonas sp. PSA A4(4),1
Shewanella sp. BSs20048,1
Klebsiella oxytoca,1
Teratocephalus terrestris,1
Pseudomonas meridiana,1
Shewanella sp. NF4-25,1
11-24,1
Flavobacterium daejeonense,1
Leifsonia psychrotolerans,1
Pseudomonas sp. MF 416,1
Pseudomonas sp. 230,1
uncultured sludge bacterium A26b,1
Shewanella baltica OS223,5
Shewanella xiamenensis,2
Pseudomonas sp. G2-2-10,1
Paenibacillus pabuli,1
Rhodanobacter spathiphylli,1
Marinobacter salinus,1
Pseudomonas sp. G68,1
Pseudomonas sp. PAMC 26818,1
Pseudomonas sp. PAMC 26809,1
Shewanella sp. S65,1
Marinomonas posidonica IVIA-Po-181,1
Rouxiella silvae,1
BD7-11,1
P2-11E,1
Polaribacter sp. SW31,1
Nelumbo nucifera,1
Lutibacter sp. LPB0138,1
Lineage IV,1
Shewanella sp. AB_17,1
Marinobacter sp. SCSWA24,1
Raoultella sp. X13,1
unidentified marine bacterioplankton,1
Sphingopyxis sp. ZS1-22,1
Gillisia sp. Hel_I_29,1
Pseudomonas sp. DL6,1
Serratia sp. HC3-9,1
Microbacteriaceae bacterium BSw21913,1
Oceanococcus atlanticus,1
bacterium REGD16,1
Virgisporangium,1
Pseudomonas amygdali pv. lachrymans,1
