Taxon,Count
uncultured planctomycete,51
Planctomycetales,21
Chthoniobacteraceae,111
Ambomucor seriatoinflatus,2
uncultured Bacillus sp.,27
Babeliae,24
uncultured Xanthomonadales bacterium,2
Rhodobacterales,9
Bacillaceae,340
IMCC26256,74
Nitrosomonadaceae,63
Subgroup 2,83
Exiguobacterales,4
Mesorhizobium,6
Paenibacillus odorifer,6
Citrus maxima,10
Paenibacillus sp. TSW02,2
Planococcaceae,22
Humulus lupulus (European hop),2
Bradyrhizobium canariense,4
Rhodobacteraceae,9
Conexibacter,38
Thiomicrospiraceae,4
Oxalobacteraceae,15
Viridibacillus,5
Occallatibacter,7
Ktedonobacteria,35
Phycisphaerales,7
Cyanobacteriia,68
Mucor lilianae,2
Bacillus sp. FJAT-22090,2
Metallyticus splendidus,2
Pseudomonas poae,5
Elsterales,39
Streptomycetales,42
Bacillus niacini,9
Viridibacillus arenosi FSL R5-213,2
Fimbriimonadaceae,6
Pirellula,2
Candidatus Liberibacter,2
uncultured Actinoallomurus sp.,4
Enterococcus durans,3
Solirubrobacteraceae,71
Cryptococcaceae,3
Sulfurospirillaceae,3
Bilateria,55
Pyrinomonadales,23
Inocybe geophylla,2
Candidatus Koribacter,19
Limnobacter,6
Agaricomycotina,140
Serratia marcescens,3
uncultured Leptothrix sp.,3
Bacteria,5742
Puia,39
Micromonosporales,168
Streptococcaceae,15
Serratia sp. HC3-14,2
Alveolata,36
Gaiellales,99
Gonostomum,2
Bradyrhizobium,127
Tundrisphaera,36
0319-6G20,25
uncultured Acidobacteriaceae bacterium,5
Candidatus Nomurabacteria,9
Paenibacillus xylanexedens,10
Enoplea,2
Puniceispirillales,8
Dorylaimia,2
uncultured Gemmatimonadales bacterium,3
Sporichthyaceae,11
Mniaecia nivea,2
Klebsiella pneumoniae,8
Nitrobacter,4
Armatimonadota,18
Chloroplastida,139
Limnohabitans,3
Streptomyces,38
Tremellales,6
Opitutaceae,17
Ktedonobacter,8
uncultured Singulisphaera sp.,12
Bacillus sp. CP8,2
Paenibacillus antarcticus,4
Pseudomonas sp. K0-92,2
Pseudomonadales,378
Basidiomycota,153
Nucletmycea,494
uncultured low G+C Gram-positive bacterium,3
Intramacronucleata,29
OM190,9
Ellin516,3
Bacteroidia,209
uncultured Boletaceae,12
Ascochyta phacae,2
Gemmatimonadales,81
Serratia sp. Leaf51,2
ABY1,2
uncultured Planctomycetales bacterium,5
Serratia sp. HC4-9,2
Polyangia,148
Xiphinematobacteraceae,20
Sulfurospirillum,3
Cantharellales,8
uncultured Anaerolineaceae bacterium,4
Paenibacillus donghaensis,4
Paenibacillus sp. AD87,16
Photobacterium ganghwense,2
Aquabacterium,2
Candidatus Udaeobacter,90
Firmicutes,700
A4b,5
Angustibacter,7
Mortierellales,47
Elusimicrobiota,22
Paenibacillus sp. VT-400,2
bacterium enrichment culture clone auto173_4W,2
Gemmatimonas,46
Opitutales,18
Bacillus thuringiensis serovar thuringiensis str. IS5056,2
Mycobacterium vaccae ATCC 25954,2
Polyporales sp.,2
A0839,8
Anoxybacillus,3
Tracheophyta,124
zygomycete sp. AM-2008a,6
Acidothermus,55
Cortinariaceae,2
Campylobacteria,3
Planctomycetota,414
Labraceae,3
Pseudomonas brassicacearum,3
Inocybaceae,5
Sphingobacteriaceae,50
Streptophyta,125
Acetobacterales,66
Mucor,28
uncultured Comamonadaceae bacterium,2
Helotiales,30
Rhizobiaceae,32
Gemmatimonadaceae,81
Planomicrobium,3
Populus euphratica,4
Myxococcota,170
Chthonomonadaceae,5
Enterococcaceae,6
Tremellomycetes,13
Oligoflexales,5
Candidatus Captivus,2
Mortierella,44
Ciliophora,29
Alteromonadales,8
Paenibacillus amylolyticus,8
Rhodocyclaceae,7
Planctomycetes,333
Phaselicystis,5
Hyphomicrobiaceae,7
Pir4 lineage,25
Bradyrhizobium japonicum,4
Actinoplanes,42
Candidatus Solibacter,76
unidentified eubacterium clone BSV45,2
Chthonomonadales,5
uncultured Bradyrhizobiaceae bacterium,6
Pasteurellales,2
Paenibacillus sp. AS-56,2
Subgroup 10,11
LKM15,2
Xanthobacteraceae,277
Paenibacillus sp. AS-71,2
Mucoromycota,103
Sphingomonadaceae,16
Paenibacillus sp. 1009,2
Parafilimonas,3
Magnoliophyta,122
Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_02_FULL_56_11,2
Frankiales,132
IMCC26207,2
Solirubrobacterales,142
Chloroplast,53
MND1,7
soil metagenome,5
Pseudomonas cedrina,2
Cucumis sativus (cucumber),6
Nocardiaceae,12
Lacunisphaera,9
Phaselicystidaceae,5
Burkholderiales,242
Rahnella1,23
Archaeorhizomyces,9
Bradyrhizobium sp. LTSPM299,2
Hypotrichia,21
Pseudomonas syringae pv. pisi,2
Exiguobacteraceae,4
uncultured Chloroflexi bacterium,15
P3OB-42,8
Mucoraceae,34
Vibrionales,5
Pedomicrobium,5
Acidobacteriaceae (Subgroup 1),66
Pseudomonas sp. GD100,2
Hyphozyma,2
Dorylaimida,2
Ellin6067,41
Caballeronia zhejiangensis,2
Isosphaeraceae,149
Unknown Family,28
uncultured Rhizomicrobium sp.,3
Paenibacillus tylopili,2
Pseudomonas thivervalensis,2
Archaeorhizomyces borealis,4
Pseudomonadaceae,374
Amorphea,582
Azospirillales,12
Bdellovibrionaceae,10
Hypochthonius rufulus,2
Pseudomonas salomonii,3
Nitrobacter sp. Nb-311A,2
Gonostomum sp.,2
Pectobacteriaceae,5
Haliangiales,78
Atheliaceae,5
11-24,7
AD3,8
Pseudomonas trivialis,3
Bacillus vireti,5
Lactobacillales,32
Bacillus sp. NCIMB 11647,2
Gemmatales,105
uncultured Rhizobiales bacterium,8
Paenibacillus macquariensis,5
Candidatus Solibacter usitatus Ellin6076,2
Acidobacteriota,603
Exiguobacterium,4
Granulicella,32
Bacillus sp. WN577,2
Arachis hypogaea (peanut),7
Ferruginibacter,6
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,18
Candelariales,2
Aquisphaera,18
Ecdysozoa,34
uncultured delta proteobacterium,15
Bacillus circulans,6
uncultured Oxalobacteraceae bacterium,2
cvE6,3
Anaeromyxobacteraceae,5
Fimbriimonadia,6
RCP2-54,5
Thelebolales,2
Pleosporales,31
Bacteroidota,214
Phycisphaeraceae,6
Metazoa,59
Mortierella verticillata NRRL 6337,2
Umbelopsis,5
Diplorickettsiaceae,22
Bryobacteraceae,71
Pasteurellaceae,2
Bradyrhizobium erythrophlei,3
Rhodopseudomonas,7
Lineage IIa,4
Bacillus sp. OV166,12
Bjerkandera,2
Dependentiae,24
SAR116 clade,8
Sebacinales,5
Thelephorales,10
Paenibacillus sp. A59,3
Afipia,13
Russulales,18
Mucilaginibacter sp. KOPRI 25889,2
Pycnora,2
Paenibacillus lactis,2
Mitochondria,55
Bradyrhizobium liaoningense,2
Blastocatellia,34
Holozoa,62
Bryobacter,71
Actinobacteriota,996
Didymellaceae,15
Bdellovibrio,10
Bacillus sp. LF1,2
Caulobacterales,52
Phenylobacterium sp. HYN0004,2
Armatimonadales,6
uncultured proteobacterium,22
Sebacina incrustans,2
Dikarya,368
Pseudomonas libanensis,3
Thelebolaceae,2
Pseudomonas azotoformans,4
Bacillus sp. MUSC163,2
Mucor hiemalis f. hiemalis,2
SM2D12,14
Pandoraea,3
Nocardioidaceae,24
Piloderma,2
Micropepsis,3
Charophyta,127
uncultured Bacteroidetes bacterium,14
Microbacteriaceae,35
Chthoniobacter,20
Micropepsales,77
Thiomicrorhabdus,3
Bacillus anthracis str. A0389,2
mle1-7,6
Phanerochaetaceae,3
Acetobacteraceae,66
Pseudonocardiales,17
Pezizomycotina,197
Archaeorhizomycetales,9
Bacillales,362
Bacillus novalis,8
Blfdi19,4
Myxococcales,21
Clavulicium,4
Pycnoraceae,2
Gemmata,9
SAR324 clade(Marine group B),7
uncultured sludge bacterium H16,2
Mycobacteriaceae,126
uncultured Rhodoplanes sp.,3
Inocybe,5
Verrucomicrobiae,215
Tepidisphaerales,56
KD4-96,29
uncultured eubacterium WD244,2
Mucor lanceolatus,2
Agaricales,45
Gemmatimonadota,82
Pseudogymnoascus pannorum,2
uncultured actinobacterium,46
Pedosphaerales,51
Candidatus Staskawiczbacteria,2
Microtrichales,41
metagenome,548
Clavulinaceae,4
Phycisphaerae,63
Intrasporangiaceae,3
Cytophagales,17
uncultured beta proteobacterium,28
hgcI clade,2
Stenotrophomonas sp. 92mfcol6.1,2
Micropepsaceae,77
Pseudomonas fluorescens,24
WD2101 soil group,49
uncultured Methylocystaceae bacterium,5
WD260,43
Pseudomonas simiae,5
Rhodanobacter,18
Bdellovibrionia,10
bacterium enrichment culture clone SBII3,2
uncultured Actinomycetales bacterium,7
TRA3-20,4
Kineosporiaceae,21
Serendipita vermifera,2
Spirotrichea,24
Archaeplastida,141
SBR1031,8
uncultured bacterium,2506
Atheliales,5
Paenibacillus sp. HA9,2
Rickettsiales,69
Oligoflexia,30
Chlamydiales,32
uncultured gamma proteobacterium,20
Vicinamibacteria,88
Mucorales,45
Photobacterium,3
Reyranellaceae,23
Bacillus,332
Burkholderia-Caballeronia-Paraburkholderia,27
Actinobacteria,622
SC-I-84,23
Candidatus Liberibacter asiaticus,2
Paenibacillales,225
Paenibacillus,224
Sutterellaceae,3
Gemmatimonadetes,81
Candidatus Burkholderia crenata,4
Pseudomonas sp.,16
Streptococcus,14
Rhodospirillaceae,5
uncultured bacterium DA066,2
Paenibacillus polymyxa,2
Pedosphaeraceae,51
Myxococcaceae,16
Embryophyta,125
SAR,108
Singulisphaera rosea,2
Agaricomycetes,126
Heliimonas,2
Polyangiales,60
Rhodococcus,7
Rhodococcus erythropolis,2
Paenibacillus sp. FSL H7-0737,8
Microscillaceae,13
Corynebacteriales,143
Klebsiella sp. HC1,2
Mycobacterium moriokaense,3
Chloroflexi,130
Bacillus sp. IMM06,2
Obazoa,556
Luedemannella,15
uncultured Chlamydia sp.,2
Rhizobacter sp. Root404,2
JG36-TzT-191,7
Inocybe aff. asterospora PBM-2014,2
Nematozoa,14
Proteobacteria,1784
Dongiaceae,7
Xanthomonadales,59
Protostomia,48
bacterium Ellin335,2
Fimbriimonadales,6
Pirellulaceae,58
Dongiales,7
uncultured Myxococcales bacterium,8
Thermoanaerobaculales,12
KF-JG30-B3,10
Spermatophyta,124
Micrococcales,49
Anoxybacillus sp. SMMA3,2
Pectobacterium,5
Choanozoa,62
uncultured Pseudomonas sp.,10
Bacillus simplex,6
Archaeorhizomyces finlayi,2
uncultured Spartobacteria bacterium,9
uncultured Planctomycetaceae bacterium,7
Roseiarcus,25
Exiguobacterium aurantiacum,2
Paenibacillaceae,225
Cordycipitaceae,7
Pseudomonas frederiksbergensis,3
Vicinamibacterales,83
Streptococcus pneumoniae,13
Bacillus sp. Ult-123,2
Russulaceae,9
Dokdonella,13
Acidobacteriales,210
Paenibacillus sp. IHB B 3116,2
Thermoanaerobaculaceae,12
Streptomycetaceae,43
TK10,25
uncultured Eimeriidae,13
Serratia,29
uncultured Gemmatimonas sp.,5
Paenibacillus taichungensis,5
Bdellovibrionota,40
Reyranellales,23
Bacillus arbutinivorans,2
bacterium Ellin6034,2
Bacillus sp. B SAP01_4,2
uncultured Verrucomicrobia bacterium,31
Rhizobiales,416
Armatimonadia,6
Campilobacterota,3
Rouxiella silvae,2
uncultured Gemmatimonadetes bacterium,5
Campylobacterales,3
Bradyrhizobium lablabi,3
Thermoanaerobaculia,12
Ktedonobacterales,31
Jatrophihabitans,35
Alphaproteobacteria,849
Pseudonocardiaceae,17
Viridibacillus arvi,2
Rahnella sp. PHGBD-3,2
Fimbriiglobus,5
Parcubacteria,72
Archaeorhizomycetes,9
Stenotrophomonas,8
Candidatus Adlerbacteria,10
Russula exalbicans,2
Acidobacteriae,444
Dongia,7
Anaerolineaceae,8
Sandaracinaceae,3
Archaeorhizomycetaceae,9
Gossypium barbadense (sea-island cotton),7
uncultured Rhodospirillaceae bacterium,7
Stereopsis globosa,4
Piloderma fallax,2
Cryptococcus,2
Chondromyces,2
Nocardioides,19
fungal sp.,5
Xanthomonadaceae,16
A21b,16
Eukaryota,840
Pyrinomonadaceae,23
Klebsiella,14
Populus trichocarpa (black cottonwood),2
Rhodospirillales bacterium URHD0088,2
Chitinophagaceae,108
Reyranella,22
Taphrinomycotina,13
uncultured eubacterium WD2103,2
Oceanospirillales,5
uncultured Sarcosomataceae,3
Leotiomyceta Incertae Sedis,2
mle1-27,3
Serratia symbiotica,7
bacterium BTH,2
uncultured Ascomycota,2
uncultured Candidatus Saccharibacteria bacterium,4
Mucor rudolphii,4
Candidatus Magasanikbacteria,2
Bacillus cucumis,2
67-14,71
Pirellulales,58
Lecanicillium sp. CCF 5201,2
Solibacterales,76
Ambomucor,2
IS-44,6
Gammaproteobacteria Incertae Sedis,26
Boeremia,3
Vibrionaceae,5
Edaphobaculum,10
Phenylobacterium,27
Fungi,491
Mucor endophyticus,2
Yersiniaceae,54
Beijerinckiaceae,57
Pseudomonas sp. 9(2012),2
Bacillus drentensis,7
Mucor irregularis,5
uncultured Ktedonobacterales bacterium,4
Viburnum prunifolium,2
Burkholderiaceae,39
Sediminibacterium,4
uncultured Burkholderiales bacterium,7
Candidatus Ovatusbacter,3
Incertae Sedis,163
Enterococcus,6
Luteibacter,6
Cyanobacteria,73
Parengyodontium,3
Sphingomonadales,16
Candidatus Levybacteria,11
Enterobacteriaceae,22
Pseudolabrys,9
Myxococcia,21
uncultured Alphaproteobacteria bacterium,51
Singulisphaera,29
Clavulicium macounii,2
Haliangium,78
Sphingobacteriales,57
Bacilli,657
Patescibacteria,124
Isosphaerales,149
Phleum pratense (timothy grass),2
