Taxon,Count
Nitrobacter sp. 219,1
Pseudomonas sp. GM41(2012),1
Crossostemma laurifolium,1
Pseudomonas sp. CH-N25,1
Rugosimonospora acidiphila,1
bacterium enrichment culture clone SBIb2,1
Candidatus Pacebacteria,1
Pseudomonas sp. Z16zhy,1
Phreatobacter,1
uncultured sludge bacterium A37,1
Pseudomonas sp. ES3-33,1
Raoultella,3
TM7,1
Cuphophyllus,1
Paenibacillus sp. KFC 93,1
Bacillus sp. FJAT-29814,1
uncultured Fusobacterium sp.,1
Bdellovibrionales bacterium RBG_16_40_8,1
Bacillus sp. MD1,1
uncultured bacterium 259,1
Raoultella terrigena,2
Chitinophagaceae bacterium IBVUCB1,1
Pseudomonas sp. Awa20,1
Shewanella sp. enrichment culture clone KWE30-8,1
bacterium 9(2010),1
Agaricus,1
Pseudomonas sp. Y3(2010),1
Rahnella sp. 254(105zx),1
Acidobacteria bacterium LWQ117,1
Pseudomonas sp. Leaf434,1
Paenibacillus sp. B21a,1
Pla4 lineage,1
Pseudomonas proteolytica,1
Thelephora sp. DSH 96-010,1
bacterium Ellin371,1
