Taxon,Count
Zygoascus-Candida clade,1
Hirsutella,1
Rhodomicrobium,1
uncultured sludge bacterium A35,1
Candida caryicola,1
Stereum hirsutum,1
Actinomycetaceae,1
Hevea brasiliensis,2
Kazachstania,2
Terrimicrobiaceae,5
Desulfohalotomaculum,1
uncultured Thaumatomonadida,1
Meropathus sp. MEM1,1
Trigonopsis,1
Nematozoa,4
Curvibasidium,3
Phaseoleae environmental sample,3
bacterium enrichment culture clone auto2_4W,1
Clostridium sensu stricto 15,1
Flavitalea,1
Gymnosporangium trachysorum,1
Sporidiobolales,12
Xylobotryum portentosum,1
Sphingomonadaceae,6
Mycosphaerella podagrariae,1
Hylemonella gracilis str. Niagara R,1
Rotaliida,2
Anoplophrya marylandensis,1
Ktedonobacteria,26
Planococcaceae,86
uncultured Shigella sp.,1
Leptoxyphium fumago,1
Atheliales,2
Ferroplasmaceae,1
Rhodococcus sp. WT123,1
uncultured Saccharomycetales,1
Exiguobacterium,2
Candidatus Colwellbacteria bacterium RIFCSPLOWO2_02_FULL_44_20b,1
Candidatus Jorgensenbacteria bacterium GW2011_GWA2_45_13,1
uncultured Glomus,1
Kitasatospora,1
Helvellaceae,4
microbial mat metagenome,1
Paludibaculum,3
Zygnematophyceae,1
Mesorhizobium oceanicum,1
Chlamydiae bacterium SM23_39,1
Sericytochromatia,1
Wickerhamomyces,2
Spumellaria,3
Microscypha cajaniensis,1
SM23-31,1
Planococcus antarcticus DSM 14505,1
Acetobacterium bakii,1
Howeina sp. SN004,1
uncultured ciliate,1
Methylacidiphilales,13
Scheffersomyces stipitis,1
Xylona heveae,1
uncultured Oxytrichidae,1
Bacillus licheniformis,2
Paenibacillus sp. IHB B 3116,1
Melastiza cornubiensis,1
Hydrogenedentia,3
Microbispora sp. JK12-5,1
Zymoseptoria,1
uncultured Thermoflavimicrobium sp.,1
Terracidiphilus gabretensis,1
Haplosclerida,1
Halorubrum,1
Bullera alba,1
Christensenellaceae R-7 group,2
Candida tanzawaensis clade,5
uncultured Debaryomyces,6
Aquicella,2
Bjerkandera,1
Anaerolineaceae,1
uncultured Acidobacteriaceae bacterium,6
Chondromyces crocatus B2,1
Pythium ultimum DAOM BR144,1
Leptopilina clavipes,1
Fusobacterium necrophorum,1
Saccharomycotina sp. Y1028-SICYAM1,1
Dacrymycetales,1
Symbiotaphrina kochii,1
Desulfobulbales,2
Stereopsis radicans,1
Lichinella iodopulchra,1
Francisella noatunensis subsp. orientalis,1
seawater metagenome,1
Chuppomyces handelii,1
Bondarzewiaceae,1
Cercozoa,49
uncultured Caldilinea sp.,1
Tremellaceae,2
Micropepsis pineolensis,1
Micromonospora,5
Gregarinasina,4
Ceratocystiopsis concentrica,1
Erysiphales,4
Rhodobacter,1
uncultured Dolichomastix,1
Amoeboaphelidium protococcarum,1
Streptomycetales,21
Bacillus amyloliquefaciens,2
Torpedospora radiata,1
Desulfobacteria,3
Batriosporaceae,1
Chytriomyces sp. WB 235A,1
Arthrobacter gandavensis,1
JG30-KF-AS9,7
Geniculisynnema,1
Nonomuraea syzygii,1
Halieaceae,2
Gastrotricha,1
Coccidia,3
Proteus vulgaris,2
Pichia sp. YC-01,1
Neoascochyta,1
Marmoricola scoriae,1
Shewanella sp. JL-56,1
Copepoda,4
[Eubacterium] tenue group,2
Amphibacillus sp. YIM-kkny6,1
Tetrasphaera,2
Koribacteraceae,4
Tritirachium,1
Brevibacillus,2
Rubrobacteria,1
Iphione sp. EN-2012,1
Peltulaceae,1
Phytophthora,2
Eremascus,1
uncultured Chlamydiales bacterium,5
Comamonadaceae bacterium JGI 0001003-E14,1
Desulfatiglandaceae,1
Phialocephala subalpina,1
Leucosporidium golubevii,1
Anaerolineales,1
Tunicata,1
SAR324 clade(Marine group B),6
Stereaceae,1
Cnuella takakiae,1
Rhodosporidiobolus,2
Alphaproteobacteria bacterium,1
Cestodaria,1
Jaminaea lanaiensis,1
Thermoanaerobaculum aquaticum,1
Equisetum arvense (field horsetail),3
Mucilaginibacter sp.,1
uncultured Pezizaceae,1
Cladosporium herbarum,1
Micavibrionaceae,3
Rhodotorula sp. W500,1
Aphelidium,2
Scheffersomyces sp. BG090819.10.3.3.1.6,1
bacterium enrichment culture clone heteroA74_4W,1
uncultured tremellomycete,1
Stella,2
Andreaeobryum macrosporum,1
Thraustochytriidae sp. SEK 706,1
Athelia epiphylla,1
Mortierella sp. A39,1
Mucilaginibacter sp. OK098,1
Craterocolla,1
Cohnella luojiensis,1
Cyphelium,1
Pleiochaeta,2
Aeromonadales,6
Tumebacillus flagellatus,1
Wickerhamiella galacta,1
Xylobotryales,2
Conexibacter woesei DSM 14684,1
Streptosporangium sp. 'caverna',1
Planctomycetaceae bacterium SCGC AG-212-F19,1
Tetrapisispora,1
uncultured Tsukamurella sp.,1
Blastocatellia,3
Guepinia helvelloides,1
uncultured rhizosphere chytridiomycete,2
Bacillus halotolerans,1
Phaeophleospora,1
Vibrio cholerae,1
Longamoebia,1
Nocardioides sp. S23405,1
Cutaneotrichosporon cutaneum,1
Paramoebidium,1
Sporosarcina ureae,1
Cryptophyceae,5
Eucestoda,4
Chaetomella,1
Candida sp. BG02-7-13-014-4-2,1
Poecilosclerida,1
Micromonosporaceae,11
Gromochytriales,1
Klebsiella oxytoca,3
Prevotellaceae UCG-001,1
Arthrobacter sp. QXT-31,1
Arthrocladiella mougeotii,1
Ktedonobacteraceae,7
bacterium E1-101,1
Mucilaginibacter gotjawali,1
Afipia sp. BAC146,1
Mycobacteriaceae,16
Sporothrix stenoceras,1
Kryptoniales,1
Rhodospirillaceae,3
iron-reducing bacterium enrichment culture clone HN112,1
Mucor,1
Cycadophyta,1
Geobacteraceae,4
Lobulomycetales sp. AF011,1
Acidea,1
Barbatosphaeria barbirostris,1
1959-1,1
Cryothecomonas aestivalis,1
Sulfobacillales,1
Leucosporidium scottii,1
Itersonilia,1
Kondoaceae,1
Ammopiptanthus mongolicus,8
Paenibacillus sp.,2
Bacillus sp. NBK37,1
Fimbriimonadia,4
Parengyodontium,3
Escherichia coli DEC10C,1
Niorma chrysophthalma,1
Nitrosospira,1
Acinetobacter,4
uncultured Spirochaetaceae bacterium,1
Glomerellales,2
Taphrinomycotina,3
Russulales,3
Lactobacillus saniviri,1
Leptogium hirsutum,1
Bacillus aestuarii,1
Scheffersomyces coipomoensis,1
Prymnesiales,2
Streptomyces glaucosporus,1
S15-21,1
Halobacillus massiliensis,1
Brassica napus (rape),1
Parmotrema internexum,1
Hygrophoraceae,1
Puniceicoccaceae,4
Frischella,1
Arthrobacter cryoconiti,1
Parmotrema,1
Massilia sp. WG5,1
Schmidtea mediterranea,1
Yersinia pestis KIM10+,1
Chaetomiaceae,1
Niastella vici,1
Yersinia pestis biovar Medievalis str. Harbin 35,1
uncultured Mamiellophyceae,1
Anaerobium acetethylicum,1
Thermoactinomyces sp. Gus2-1,1
Aquimonas,1
Candidatus Phytoplasma aurantifolia,1
Pezizomycetes,16
Aranicola sp. Nj-67,1
Pseudoalteromonas,3
Thermobifida fusca,1
Mortierella sp. BlackDot,1
Devosia sp. DDB001,1
Candidatus Xiphinematobacter,2
Leucosporidiaceae,13
Moraxella bovoculi,1
Candidatus Nomurabacteria bacterium GW2011_GWB1_35_20,1
[Candida] membranifaciens,1
Clavella addunca,1
Arthrobacter sp. sptzw32,1
Mortierellales sp. AGED,1
Romboutsia lituseburensis,1
Arthrobacter sp. SIB_Cu_E8,1
Ascidiacea,1
Scheffersomyces sp. BG090819.10.3.3.2.14,1
Iamia,4
Dechloromonas sp. HZ,1
Fusarium circinatum,1
Heterocephalacria,4
Marasmiaceae,1
Lysinibacillus sp. R-27019,1
Planococcus donghaensis MPA1U2,1
Lupinus angustifolius (narrow-leaved blue lupine),1
Aspergillus nidulans,1
Clostridiales bacterium Marseille-P2411,1
Schizosaccharomyces cryophilus OY26,1
Ustilago maydis,1
Chroomonas sp. CCAP 978/3,1
Marinicrinis sp.,1
Penicillium rubens Wisconsin 54-1255,1
Prevotellaceae,2
Leptotrichiaceae,3
Lecanicillium sp. CCF 5252,1
Cryptomonadales,3
Rothia,3
Lechevalieria,1
Clostridium perfringens CPE str. F4969,3
BSV26,1
Sumerlaeaceae,2
Blastocladiomycetes,1
Pseudanabaenales,1
Exobasidiomycetes,5
Marinilabiliaceae,1
Acinetobacter sp. Q2BJ2,1
Arsenophonus endosymbiont of Aphis sp.,2
Tessaracoccus,1
Yarrowia lipolytica,1
Neocudoniella,1
Paenibacillus sp. 7B-650,1
Alatospora,1
Clostridium estertheticum,2
Lophotrochozoa,18
Sodalis,1
Barnettozyma-Candida clade,1
Anzia stenophylla,1
Campylobacteria,3
Rhodoferax,1
SAR92 clade,1
Pseudohongiellaceae,1
[Candida] glucosophila,1
Trichomonascaceae,9
Bryocella elongata,1
Mycobacterium sp.,1
Racocetra,2
Stenotrophomonas sp. XT-39,1
JGI 0001001-H03,1
Clostridioides difficile,1
Sporobolomyces sp. TW 2.1E041,1
Penicillium sp. KF302,1
Pandoraea,2
Pseudonocardia,3
Streptomyces sp. S72(2011),1
Claviceps,1
uncultured Gemmatimonas sp.,2
Cystofilobasidium infirmominiatum,1
Chlamydiales,59
Demospongiae,6
Amphilinidea,1
Tilletiopsis cremea,1
Talaromyces marneffei,1
Arthrobacter sp. yr096,1
Bannoa,1
Blfdi19,1
Kozakia baliensis,1
Platyhelminthes,12
Tepidisphaeraceae,2
Curvularia coicis,1
Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_51_18,1
Bacillus niacini,1
Bullera,1
Chloroflexia,6
uncultured Sporosarcina sp.,1
Dictyococcus,1
Microlunatus,2
Yokenella,1
Arthrobacter sp. K7SC-8B,1
Hirsutella minnesotensis,1
Actinoallomurus,1
Microbacterium arborescens,1
Actinoplanes friuliensis DSM 7358,1
Shewanella sp. ML-S3,1
Mediophyceae,3
bacterium SCGC AG-212-C10,1
Hafnia alvei,2
Nitrososphaerales,1
Propionibacterium,1
Oligohymenophorea,4
Acarosporales,2
GWE2-42-42,1
Schizosaccharomycetes,3
Aeromicrobium sp. A1-2,1
Bradyrhizobium sp.,2
uncultured Rahnella sp.,3
Parabacteroides,1
ANME-2a-2b,1
Clostridium sensu stricto 11,2
Pasteurellales,4
Halomonas meridiana,1
Zasmidium cellare,1
Tychonema CCAP 1459-11B,1
Diaporthales,1
Neournula,1
uncultured Rhodospirillales bacterium,2
Pertusaria,1
Smithella,1
Paranisentomon triglobulum,1
uncultured Rhodocyclaceae bacterium,2
Verrucomicrobia bacterium RIFCSPLOWO2_12_FULL_64_8,1
Frischella perrara,1
Acidithiobacillus thiooxidans,1
Candidatus Nomurabacteria bacterium GW2011_GWE1_32_28,2
Planococcus,3
Talaromyces,3
bacterium enrichment culture clone auto123_4W,1
Sistotrema,1
Apiotrichum scarabaeorum,1
Paramecium nephridiatum,1
Tessaracoccus flavus,1
Clostridium tetani,1
Ga0077536,1
Cenchrus americanus,1
Kriegeria,1
Sphaerochaeta sp.,1
Heterobasidion,1
Acidithiobacillus,5
Capsicum annuum var. glabriusculum,1
Spizellomycetales,5
Stenotrophomonas maltophilia,2
Saccharomycodes,1
Dickeya,2
Mesochaetopterus japonicus,1
Bacillus sp. SS14.24,1
Nitrospinales,1
Izemoplasmatales,1
Auxarthron umbrinum,1
Magnetovibrio,1
Desulfotomaculales,1
Fluviicola,1
Dacrymycetaceae,1
Xylobotryum andinum,1
Podosphaera,1
Paenibacillus sp. L9,1
Thermobifida,1
Parvibaculales,2
Phomopsis,1
Rathayibacter iranicus,1
Pterulaceae,1
Eggerthellaceae,1
Cyberlindnera-Candida clade,2
Oxalobacteraceae,10
Kluyvera,2
Coxiellaceae bacterium RA15029,1
uncultured Dacrymycetaceae,1
Acidisphaera,2
Dethiobacteraceae,1
Nocardiaceae,13
Diatomea,3
Myriospora smaragdula,1
Stomiopeltis betulae,1
Wickerhamia fluorescens,1
Acinetobacter sp. 250,1
uncultured bacterium corvenA4,1
Chrysosphaera parvula,1
Rhizina,1
Kineosporia,1
Bartonella,2
Dendrocerus carpenteri,1
Akkermansiaceae,1
Blastobotrys chiropterorum,1
Cutaneotrichosporon dermatis,1
Rosellinia necatrix,1
Sarcoscyphaceae,1
Actinomadura,1
Obscuribacterales,4
Gnathostomata,4
Candida ascalaphidarum,1
Streptomyces violascens,1
Hypoderma,1
Sulfurospirillaceae,2
Crenothrix,1
Blastobotrys,3
Legionella sp. FA-3a,1
Candida sp. SA-2006a,1
Wickerhamia,1
uncultured marine bacterium,39
Gemmata obscuriglobus,1
Ramularia grevilleana,1
Sporosarcina,72
Rosellinia,1
Ruinenia,1
Endogonaceae,3
Euamoebida,3
Placopyrenium,1
Schlesneriaceae,3
Fimbriimonadaceae,4
Thermotaleaceae,1
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_38_15,1
Fusobacteriota,4
Geodermatophilus,2
Paenibacillus jamilae,1
Xanthomonas axonopodis,1
Cladophialophora bantiana,1
Methylorosula,1
uncultured Chitinophagaceae bacterium,2
Leptoxyphium,1
Rahnella sp. B1_59,1
Chaetomium,1
Alcaligenes faecalis,1
Abditibacterium,9
Candida sp. NRRL Y-27170,1
3051bac4-16,1
Candidatus Amesbacteria,1
Arthrobacter sp. SIB_Pb_E6,1
Arthrobacter sp. ECP7,1
Stereopsis,2
Trichocomaceae,4
Rhodotorula mucilaginosa,1
Hungateiclostridiaceae,2
Paratrimastix,1
Chytridiaceae,3
Babeliae,26
Bacillus sp. yk2,1
Endomicrobiaceae,12
Bradyrhizobium stylosanthis,1
Chrysozymaceae,6
RB41,1
Cryptotrichosporon,1
Scheffersomyces,12
uncultured Rubrobacterales bacterium,2
Microcosmus sabatieri,1
Sphaerisporangium,1
Polyporales sp.,1
Sporobolomyces,1
Sampaiozyma,1
MAST-12,2
R7C24,3
Clostridium autoethanogenum DSM 10061,1
Pseudopleurococcus printzii,1
Cryptosporangiaceae,1
Paenibacillus sp. YP-A-4,1
Gluconacetobacter entanii,1
Sawadaea polyfida var. japonica,1
Parachlamydiaceae,31
Pseudolarix amabilis,1
uncultured Bradyrhizobium sp.,1
Candida temnochilae,1
Nodosilineaceae,1
[Candida] ubatubensis,1
Asclepias tuberosa,1
Starmera,1
Ostropales,1
Klebsiella sp. J02,1
uncultured Erwinia sp.,1
Christensenellales,2
Gamsiella multidivaricata,1
Tetrapoda,2
Thraustochytrium,1
Candidatus Renichlamydia lutjani,1
Methanoregulaceae,1
WWH38,9
Eubacteriales,1
Kraken carinae,1
Candidatus Azambacteria,5
Sedimentibacteraceae,1
Anoxybacillus sp. SMMA3,1
Spathospora,3
Rhabdochlamydiaceae bacterium NS3,1
Arthrobacter sp. D4(2008),1
Pleomassaria siparia,1
uncultured sludge bacterium H2,1
Hamamotoa lignophila,1
Rhizophydiales,3
Inquilinaceae,2
Curtobacterium,2
Dufourea novaeangliae,1
Enterococcus faecalis,2
Polychaeta,3
Varicosporium elodeae,1
uncultured Candidatus Rhabdochlamydia sp.,2
Abditibacteriaceae,9
Gnetales,1
Nocardiopsaceae,1
Rothia koreensis,1
Limnobacter,1
Gigaspora,1
Scoliciosporum umbrinum,1
Strigeidida,1
Trametes versicolor,1
Anthozoa,1
Leptolyngbya VRUC 135,1
Ereboglobus,1
Tolypocladium paradoxum,1
Scalinduaceae,1
Desulfobaccia,1
Wohlfahrtiimonadaceae,1
Pseudohyphozyma buffonii,1
Mycobacterium xenopi 3993,1
Rhodococcus sp. DEE5151,1
Lepraria oxybapha,1
Actinopterygii,2
Rahnella aquatilis,10
Syntrophorhabdaceae,2
uncultured Phyllobacteriaceae bacterium,1
Mortierella sp. A38,1
Actinobacteria bacterium RBG_16_55_12,1
Corynespora smithii,1
Mucilaginibacter sp. BJC16-A38,1
Komagataeibacter,4
Paracoccus,1
Conthreep,7
Truepera,1
Streptomyces sp. QZGY-A15,1
Salix integra,1
Oceanisphaera,1
Cryptococcus,1
Cenococcum geophilum 1.58,1
Suhomyces emberorum,1
Hyaloscypha variabilis,2
Hypocreales sp. MF489,1
Candidatus Obscuribacter,1
Cystofilobasidiales,9
Vermiphilaceae,13
Xanthomonadaceae bacterium LF70,1
Ectothiorhodospirales,4
Domibacillus,1
Planktothrix agardhii NIVA-CYA 126/8,1
Peronosporomycetes,3
Pseudoalteromonas sp. WM40a,1
Planctomycetales bacterium Ellin7244,1
uncultured Armatimonadetes bacterium,2
Pezizaceae,1
Cystobasidiomycetes,1
Filobasidium,2
Smittium imitatum,1
Stephanodiscus suzukii,1
Nudifila,1
Erythrobasidiales,1
fungal sp. No.14919,1
Bacillus pumilus,6
Thermoprotei,1
Coccidioides,1
Gracilibacillus,1
Taraxacum officinale,1
Candida bohioensis,1
Chondromyces,1
Dileptus,1
Acidobacteriaceae bacterium CH1,1
Ascocoryne sarcoides,1
Glaciozyma antarctica,1
Clonostachys rosea,1
Endomicrobia,12
Dactylella,1
Myxococcaceae,7
Pezizales,16
Meria laricis,1
Thermoactinomyces,1
Dialister pneumosintes,1
uncultured Bradyrhizobiaceae bacterium,3
Katablepharis japonica,1
Cohnella xylanilytica,1
Morchella elata,1
Sporosarcina koreensis,1
Berkelbacteria,4
Xanthomonas,3
Amoebozoa,8
Candidatus Koribacter,4
Pseudonocardia sp.,2
Mycoplasma sp.,1
Neochlamydia hartmannellae,1
Zoopagomycota,4
Bacillicladium lobatum,1
Cystofilobasidium,6
Serratia plymuthica,2
Gonyaulacales,1
Tenggerimyces,1
Candidatus Daviesbacteria,2
Proteus mirabilis,3
Agrobacterium radiobacter,3
Lelliottia sp.,1
Hexacorallia,1
Isosphaerales,30
Patulibacter minatonensis,1
bacterium BEL B24,1
Zymoseptoria tritici,1
bacterium enrichment culture clone auto193_4W,1
Pseudoalteromonadaceae,3
Mucorales,1
Trichocladium achrasporum,1
Plasticicumulans,1
Micrarchaeia,1
Subgroup 5,3
Stolidobranchia,1
Enterobacter sp. Iso-A4,1
Thermoplasmatota,3
Aeromonas sp. CA23,2
Trigonopsidaceae,2
Closterium spinosporum var. malaysiense,1
uncultured Acanthobdellida sp.,1
Pediococcus pentosaceus,1
Schizocoerus liguloideus,1
Legionella sp. Me-1,1
uncultured Pedomicrobium sp.,1
Apusomonadidae,1
bacterium py122,1
Epichloe typhina,1
Cercozoa sp. WA60ap124at20LS,1
Mycoplasmopsis arginini,1
[Rhodotorula] nothofagi,1
Kendrickiella phycomyces,1
Desulfofaba,1
Streptomyces griseus,1
Saitozyma,1
Candidatus Phytoplasma,2
Azospirillales,6
Amycolatopsis,1
Bradyrhizobium erythrophlei,1
Andreaea,2
Microascales,1
Metschnikowia similis,1
Treponema,2
Desulfatiglans,1
fungal sp. F-1 YW-2010,1
Macrostomum lignano,2
Roseiarcus,10
Sydowia,1
Desulfitobacteriales,5
Eugregarinorida,4
Calditrichia,4
Glissomonadida,16
Colpodida,1
Raphitoma rubroapicata,1
Bacillus sp. TSWCSN8,1
Candidatus Alysiosphaera,1
metal-contaminated soil clone K20-12,1
Leptographium truncatum,1
freshwater sediment metagenome,1
Quadrisphaera,1
Sva0081 sediment group,1
Yueomyces sinensis,1
Mammalia,2
Syntrophorhabdales,2
Ursidibacter arcticus,3
Holtermannia corniformis,1
alpha proteobacterium L9(2008),1
Ochromonadales,2
uncultured Starmerella,1
Exutisphaerella laricina,1
Scheffersomyces cryptocercus,1
Adeleorina,1
Capnobotryella renispora,1
Nitrosotaleaceae,2
uncultured Saccharomycetes,1
bacterium Ellin5002,1
Azospirillales Incertae Sedis,2
Mucilaginibacter pedocola,1
Candidatus Protochlamydia endosymbiont of Acanthamoeba sp.,1
Candida orthopsilosis,1
[Candida] rhagii,1
Solirubrobacterales bacterium 67-14,1
Stephanodiscus,2
Spirochaetales,5
Aconitum carmichaelii,1
LKM11,9
IMCC26134,2
bacterium enrichment culture clone auto45_4W,1
Micropepsis,1
Coccomyces,1
TM7,1
Scheffersomyces sp. BG090807.3.1.1.1.1,1
Blastocystis hominis,2
Leucosporidium fragarium,1
Lecanoraceae,1
RAD B,2
Gemellaceae,1
Fusarium,5
Phialocephala sphaeroides,1
Kickxellomycotina,3
Rhizobium sp. IRBG74,1
Theileria sp. HN1,1
Neoerysiphe,1
Crenarchaeota,4
Methanosarciniales,5
Isochrysis galbana,1
bacterium enrichment culture clone auto222_4W,1
Nicotiana attenuata,2
Pseudogymnoascus sp. VKM F-3775,1
Bryocella,2
Metarhizium,3
Colpodea,2
Chroomonas,1
Siccibacter,1
Alternaria,1
uncultured Candidatus Saccharibacteria bacterium,7
Arthrobacter sp. ERGS1:01,1
Bradyrhizobium sp. HD4,1
Craterocolla cerasi,1
Acetobacter pasteurianus,1
Ceratobasidiaceae,1
Phanerochaetaceae,2
Marmota monax (woodchuck),1
Brocadiales,1
Entomoplasmatales,1
Vitex agnus-castus,1
Ebria,1
Craspedida,2
Idiomarinaceae,1
Puccinia purpurea,1
Eimeriidae sp. 3F,1
uncultured Bacteroidetes bacterium,9
Sedimenticolaceae,1
SM2D12,13
Ursidibacter,3
Pseudogracilibacillus,1
uncultured Hyphomicrobiaceae bacterium,8
Caulobacter sp. Root487D2Y,1
Microbispora,1
Albifimbria verrucaria,1
Tremella,2
NS4 marine group,1
Pseudanabaenaceae,1
Schizosaccharomyces,3
Streptomyces sp. MBRC-55,1
Sphaerobacter,1
Sporobolomyces roseus,1
Pseudomonas filiscindens,1
Roseimicrobium,2
S085,4
Bacillus sp. SIT10,1
Acidipropionibacterium,1
Bacillus sp. 1NLA3E,1
Cyberlindnera jadinii,1
Derxomyces sp.,1
Phenylobacterium koreense,1
Ferruginibacter,4
Saccharomycodes sp. QMW-2015,1
uncultured Chlamydia sp.,1
Campylobacterales,2
Leucothecium emdenii,1
Clostridium sensu stricto 12,3
Mycobacterium sp. YM12,1
Holosporales,5
uncultured Rhodanobacter sp.,1
uncultured bacterium 5G12,1
Collimonas sp. R0-86,1
Lecanicillium saksenae,2
Basidiobolus,1
Ceratobasidium sp. FO 38200,1
Actaea racemosa,1
Sporobolomyces sp. XZ 49D2,1
Aciditerrimonas,3
Halobacillus sp.,1
Odinarchaeia,1
Acidobacterium,1
Oscillospirales,2
Candidatus Nitrosotalea devanaterra,1
Heterodermia casarettiana,1
CPla-3 termite group,9
Capronia,1
Desulfotomaculia,1
Corynebacterium,4
Stramenopiles,18
uncultured Actinoallomurus sp.,2
Penicillium glabrum,1
Candidatus Protochlamydia naegleriophila,1
Hyaloscypha spiralis,1
bacterium SOSP1-165,1
Ilumatobacter,2
Eremothecium cymbalariae,1
Ascomycota sp. DIVA1,1
Isosphaeraceae,30
Macrolepiota,1
Equisetum telmateia (giant horsetail),1
Cryothecomonas,1
Aureobasidium pullulans,2
Ensete ventricosum,1
Pedomicrobium,1
Chitinophagaceae bacterium,1
Xanthomonas translucens pv. graminis,1
Terriglobus,2
Sordariaceae,1
Virgibacillus salarius,1
Thermoplasmatales,1
Apiotrichum montevideense,1
Acidobacteriaceae bacterium KBS 83,1
Orpinomyces sp. C1A,1
Caliciaceae,3
Bacteroidales,11
Listeria monocytogenes,1
Lachnospiraceae NK4A136 group,2
Rahnella aquatilis CIP 78.65 = ATCC 33071,1
Pelosinus,2
uncultured Aciditerrimonas sp.,3
Bacillus cereus,3
Goffeauzyma gastrica,1
Halobacillus mangrovi,1
Chaetosphaeridiales,1
Tumebacillus permanentifrigoris,1
Treponema endosymbiont of Eucomonympha sp.,1
Serratia sp. 214,1
Gomphillus americanus,1
Ga0074140,3
Xanthomonas phaseoli pv. syngonii,1
Paenibacillus macquariensis subsp. defensor,1
Pithya cupressina,1
Dickeya chrysanthemi,3
Serratia sp. AH-6-2,1
Tulasnella,1
Neisseriaceae,3
Chromatiaceae,1
uncultured Gemmatimonadetes bacterium,5
unidentified actinomycete L43598,1
Burkholderia cepacia,2
Pseudocitrobacter,1
Oxyphotobacteria Incertae Sedis,2
Thermosinus,1
Penicillium punicae,1
Saccharomyces sp. DSM 26796,1
Lecanicillium,1
Collophorina euphorbiae,1
Fusarium oxysporum f. sp. melonis,1
Caballeronia zhejiangensis,1
Tricholomataceae,1
Methylosinus trichosporium OB3b,1
Bacillus sp. OV166,1
Ambrosiozyma,1
Preaxostyla,1
uncultured archaeon,12
Andreaeaceae,2
Basidiobolaceae,1
uncultured Devriesea sp.,1
Phialocephala,4
Streptomyces,19
Thermomyces,1
Sarcinomyces sp. MA 4593,1
Arenimonas,1
Defluviitalea,1
Sphingomonas koreensis,1
Nocardia africana,1
Cohnella ferri,1
Pseudomonas sp.,3
Aerococcaceae,1
Rhodotorula sp.,1
Arthrobacter sp. J3.16,1
Haloguignardia irritans,1
uncultured Enterobacter sp.,3
Fibrobacteria,5
Nocardioides sp. MCCC 1A09829,1
Holtermanniella festucosa,1
'Caesalpinia gilliesii' phytoplasma,1
Amphidinium,1
Phlyctis boliviensis,1
Trichoderma asperellum,1
Longivirga,2
