Taxon,Count
Sphingomonadales,4
Haliangium,35
Phycisphaerae,48
Bacillus sp. FF4,2
Chaetothyriales,27
Tundrisphaera,32
Ambomucor,2
Beijerinckiaceae,33
Blastomyces,4
Microbacteriaceae,22
Agaricomycetes,102
Microtrichales,26
Gammaproteobacteria,359
Rokubacteriales,3
Haliangiaceae,35
Polyangiaceae,25
Taphrinomycotina,9
Eurotiomycetes,59
uncultured Rubrobacteria bacterium,4
Micropepsales,23
Mucor rudolphii,5
Agaricomycotina,138
Mucoromycotina,130
Gammaproteobacteria Incertae Sedis,27
Mucorales,122
uncultured proteobacterium,11
Streptophyta,107
Eukaryota,1003
Ktedonobacteraceae,46
Bacillus sp. MUM 13,2
Bryobacter,39
Acidimicrobiia,127
Tepidisphaerales,40
uncultured gamma proteobacterium,19
Paenibacillus sp. IHB B 3116,2
Methylomirabilia,3
Bacillus sp. LF1,2
Pseudonocardia,17
Xiphinematobacteraceae,14
Hypocreaceae,10
Archaeorhizomyces borealis,3
Paenibacillus xylanexedens,12
Acidipila,10
Micrococcales,36
soil metagenome,3
Planctomycetes,271
Acidobacteriae,331
Chthonomonas,5
Chitinophagaceae,37
WD260,36
Micropepsaceae,23
Magnoliophyta,98
CPla-3 termite group,2
Pilaira,8
metagenome,302
Bacillus thuringiensis,10
Subgroup 2,56
Saccharimonadales,33
Fimbriimonadaceae,3
Haliangiales,35
Elusimicrobiota,18
uncultured Conexibacteraceae bacterium,7
WD2101 soil group,38
Chthonomonadaceae,5
Fimbriimonadia,3
Hypocreales,41
Micromonosporaceae,85
Archaeorhizomycetes,8
Isosphaeraceae,107
Streptomyces sp. NRRL F-6674,2
Ktedonobacterales,50
Chloroplast,41
Bacteroidia,63
uncultured Acidobacteria bacterium,112
Streptomyces,35
Burkholderiales,92
Plot4-2H12,2
Dikarya,502
Myxococcales,14
Bradyrhizobium ottawaense,2
Acetobacteraceae,65
Pseudomonas fluorescens,4
Streptomycetaceae,39
Sphingomonadaceae,4
Actinoplanes,13
Acidibacter,23
Agaricales,38
Paenibacillus sp. AD87,14
Clavulinaceae,4
Mucor irregularis,2
uncultured Acidimicrobiales bacterium,4
Blastomyces dermatitidis ER-3,3
URHD0088,5
uncultured Gemmata sp.,4
uncultured Bradyrhizobium sp.,11
uncultured soil bacterium,47
Pseudogymnoascus,13
uncultured Myxococcales bacterium,3
Gemmatales,112
Firmicutes,532
Enterobacterales,28
Polyangia,72
Clavulicium,4
SC-I-84,8
Bacillus sp. IMM06,2
Archaeplastida,132
Pezizomycotina,300
Sordariomycetes,58
Pseudomonadaceae,42
Acetobacterales,65
Leotiomyceta Incertae Sedis,2
Basidiomycota,178
Serratia,8
Pseudogymnoascus sp. VKM F-3775,2
Bryobacteraceae,39
Cladophialophora carrionii,2
Rhizobiales,281
Bradyrhizobium erythrophlei,2
Paenibacillus sp. 1009,2
TK10,13
Subgroup 7,28
Opisthokonta,749
Armatimonadota,19
11-24,2
Gemmataceae,112
Pilaira anomala,3
Acidothermus,69
Mucor racemosus,7
Cortinariaceae,6
Charophyta,109
Actinobacteriota,839
Gemmatimonadetes,29
Bradyrhizobium,71
uncultured Aciditerrimonas sp.,2
Bradyrhizobium sp.,10
Ascomycota,324
uncultured Bradyrhizobiaceae bacterium,3
Phragmoplastophyta,107
Lineage IIa,5
uncultured,902
Pseudomonas,42
Jatrophihabitans,26
Cladophialophora,8
Paenibacillus pabuli,5
Rhodoplanes,15
Chloroflexi,110
Pedosphaeraceae,44
Yersiniaceae,8
Spermatophyta,104
Holophagae,29
Ajellomycetaceae,4
Mucor fuscus,4
Xanthobacteraceae,204
zygomycete sp. AM-2008a,6
Gemmatimonadota,30
Diplorickettsiales,21
Frankiales,121
Chthoniobacteraceae,91
Solirubrobacterales,130
Mitochondria,83
Actinobacteria,488
Vicinamibacteria,55
Mucor hiemalis f. hiemalis,2
Bacteria,3854
Tolypocladium inflatum,2
bacterium enrichment culture clone auto84_4W,2
Tracheophyta,106
Pseudomonadales,51
Burkholderiaceae,25
Myxococcia,14
uncultured Mucorales,2
Paenibacillaceae,146
Herpotrichiellaceae,18
Verrucomicrobiota,208
Thermoleophilia,216
uncultured planctomycete,47
Clavulicium macounii,2
Subgroup 13,4
Chitinophagales,38
Gemmatimonadales,29
Bacillus sp. (in: Bacteria),9
uncultured delta proteobacterium,20
Bryobacterales,39
Mucoraceae,62
Trichoderma,10
Cortinarius iodes,2
Candidatus Solibacter,60
Vicinamibacterales,53
Archaeorhizomyces,8
Polyangiales,35
uncultured Chloroflexi bacterium,12
Bacillales,278
uncultured fungus,47
Candelariales,2
Pycnora sorophora,2
Chloroplastida,127
Amorphea,767
Cyanobacteria,56
Acidothermaceae,69
Granulicella,41
JG36-TzT-191,7
Bacteroidota,65
Rhodopseudomonas,4
Conexibacter,63
Phialocephala subalpina,2
uncultured Ktedonobacterales bacterium,4
Isosphaerales,107
Iamiaceae,6
Aphelidium desmodesmi,2
bacterium enrichment culture clone auto142_4W,2
Bdellovibrionota,31
Obazoa,749
Bacillus sp. CP8,2
Cyanobacteriia,53
Archaeorhizomycetales,8
Nicotiana attenuata,3
Methylomirabilota,3
Candidatus Xiphinematobacter,14
Candidatus Udaeobacter,70
Salix interior,2
