Taxon,Count
Pseudanabaena PCC-7429,1
uncultured compost bacterium,2
Occallatibacter riparius,1
Nakamurella panacisegetis,1
Methanosarciniales,5
Longivirga,1
Methylocapsa aurea,1
actinobacterium Aac-85,1
Kocuria rosea,1
Pleuronichthys cornutus (ridged-eye flounder),1
bacterium,1
Pyrola picta B9,1
Bradymyces,1
uncultured Rhodoplanes sp.,2
Apusomonas,1
Klebsiella sp. HC1,1
Arthrobacter psychrochitiniphilus,1
C0119,5
Dickeya chrysanthemi,1
Francisella,2
Rhodocyclaceae,5
Trichoderma sp. CSN-18,1
Abditibacteria,1
Parachlamydia acanthamoebae UV-7,1
Tistrellales,1
Spirochaetota,2
Streptomyces sp. KS606,1
uncultured Holophaga sp.,5
Desulfohalotomaculum,1
Seltsamia ulmi,1
Mycobacterium sp. 1245111.1,1
WS4,1
Rhizomicrobium sp. SCGC AG-212-E05,1
Candida sp. BG01-7-23-018B-1-1,1
Hevea brasiliensis,2
Houttuynia cordata,1
Edaphobaculum,3
Haplosporida sp. HapClam-1,1
uncultured Acetobacteraceae bacterium,5
Nakamurella,6
Stephanodiscus,1
Xanthomonadaceae,11
Conexibacter sp. JCM 18997,1
Alteromonas sp. NJSX54,1
Rhodococcus sp. DEE5151,1
Mucilaginibacter mallensis,1
Gossypium hirsutum (upland cotton),3
Collembola,7
Tausonia,3
Pertusariaceae,1
Jatrophihabitans telluris,1
Leptosphaeria biglobosa 'brassicae' group,1
Didymosphaeriaceae,1
Allium cepa (onion),1
Arthrobacter sp. SS6.4,1
Rhizobacter,4
Flavobacterium,2
Fusarium solani,1
Gaiellaceae,22
Clostridium sensu stricto 13,5
Leptotrichia sp. oral taxon 212,1
Robbsia andropogonis,1
Trichomeriaceae,4
Phyllopeltula corticola,1
Pseudomonas sp.,2
Serpula lacrymans var. lacrymans S7.9,1
Neochlamydia sp. CRIB37,1
Desulfuromonadia,1
Catenulispora fulva,1
Ilumatobacteraceae,4
Mniaecia nivea,1
Prevotellaceae,2
Thermoactinomycetales,2
uncultured bacterium DA008,1
uncultured marine bacterium Ant4E12,1
Glutamicibacter,1
Oceanicaulis sp. HTCC2633,1
Campylobacterales,2
Mycocaliciaceae,1
Debaryomycetaceae,2
Thermoplasmatota,2
Boletales,2
SAR92 clade,1
Ursidibacter arcticus,1
Sordaria macrospora k-hell,1
Tremiscus,1
Vigna angularis var. angularis,1
Discicristata,3
uncultured Legionellales bacterium,1
Corythion dubium,1
Alteromonas,1
Cladonia uncialis,1
JCM 18997,2
Kineosporia,1
Candidatus Phytoplasma aurantifolia,1
Candidatus Yanofskybacteria,2
Pla1 lineage,1
uncultured eubacterium WD295,1
Pilidium,1
Phleum pratense (timothy grass),1
Sugiyamaella valdiviana,1
Racocetra crispa,1
Lipomyces,1
Euglenida,1
Leohumicola verrucosa,1
uncultured Basidiomycota,1
Poecilobdella manillensis,1
Paramyrothecium roridum,2
Eocercomonas,1
Marine Group II,2
bacterium NC3008,1
Candida glaebosa clade,1
Candida sp. BG02-5-30-009A-1,1
groundwater metagenome,1
Subgroup 13,3
IS-44,4
Catenulostroma elginense,1
Brevibacterium,2
Nevskia,1
Verrucomicrobia bacterium ADurb.Bin474,1
NS4 marine group,1
Clostridium sensu stricto 12,3
Kineococcus-like bacterium AS2978,1
Quadrisphaera sp. DSM 44207,1
Pseudocercospora,1
Dechloromonas,1
Pseudomonas sp. B3039(2015),1
Clostridiales,14
Termite Treponema cluster,1
Fibrobacterota,6
Desulfobacterales,1
Trebouxiophyceae,9
uncultured Mycobacteriaceae bacterium,2
Cheilotheca macrocarpa,1
Thermosporothrix sp. FA,1
Cairneyella variabilis,1
Candidatus Doudnabacteria,1
Blastomyces dermatitidis ER-3,1
uncultured Armatimonadetes bacterium,7
Chaetothyriomycetidae sp. TRN242,1
Pseudohyphozyma pustula,1
Microcoleus cf. vaginatus Ru-6-12,1
Arthrobacter sp. QXT-31,1
Apusomonadidae,3
Pseudogymnoascus pannorum,1
Zasmidium cellare,1
Mucilaginibacter sp. HME6837,1
uncultured Dacrymycetaceae,1
Candidatus Levybacteria bacterium GW2011_GWB1_39_7,1
Cordyceps cylindrica,1
WWH38,4
Circaea lutetiana,1
ANME-3,4
Nodosilinea PCC-7104,1
Paenibacillus wenxiniae,1
Pseudogymnoascus,5
Stenotrophomonas maltophilia,1
Glomeromycetes,6
Amanita,3
Peptostreptococcus,1
Candidatus Azambacteria,2
Novosphingobium sp.,1
Seriata,3
uncultured rumen bacterium,3
Fibrobacterales,5
Tolypocladium ophioglossoides,1
Tuber brumale (winter truffle),1
Candidatus Burkholderia crenata,3
Planera aquatica,1
Rudaea,2
Thermomicrobium roseum DSM 5159,1
Carybdeida,1
Lichtheimia ramosa B5399,1
Thioglobaceae,1
Arthrobotrys,1
Mycobacterium cookii,1
Peptostreptococcaceae,2
Pseudorhodoplanes,2
wastewater metagenome,1
Clavicipitaceae,10
Clostridium sensu stricto 15,1
Aureobasidium caulivorum,1
Arthrobacter sp. yr096,1
Tripedalia cystophora,1
A4b,3
Sphingobacteriaceae,25
Burkholderia cepacia,2
Thiothrix,1
Venturia,1
Mycobacterium sp. FI-13041,1
Clitellata,3
ANME-2a-2b,1
Bixa orellana,1
Streptacidiphilus albus,1
Bacillus pumilus,4
Rhizophydiales,1
Dickeya,1
Orbiliaceae,4
Trichoderma pulvinatum,1
Elusimicrobia bacterium CG1_02_56_21,1
Botrytis,1
Scytalidium sp. KB-2017a,1
Ophiocordyceps,1
Nitrospiria,11
Didymellaceae,1
Archaeorhizomyces finlayi,1
Pseudeurotium hygrophilum,1
Galactomyces candidus,1
Desulfobaccia,1
Mediophyceae,2
Xylobotryomycetes,1
Sterigmatosporidium,1
Glomerales,2
Arthrobacter sp. 2EK1,1
Dipylidium caninum,1
Microascaceae,1
Stappia,1
Bacillariophyceae,1
uncultured Hyphomicrobiaceae bacterium,5
Halobacillus,1
Cubozoa,1
Streptomycetaceae bacterium G2Z20,1
Pezizaceae,1
B1-7BS,1
URHD0088,6
Fusobacteriota,2
uncultured Gemmatimonadales bacterium,3
Bryocella elongata,1
Bacillariophytina,3
Acholeplasmatales,4
uncultured Nitrosomonadales bacterium,1
Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_47_44,1
Oxalobacteraceae,25
Clostridium tagluense,1
Desulfobulbales,6
Candidatus Microthrix,1
Schmidtea mediterranea,1
TM7,2
JG30a-KF-32,16
Bdellovibrionales bacterium GWC1_52_8,1
Catenulispora,4
Elusimicrobia,7
Sorangium cellulosum,2
Mycobacterium intracellulare subsp. yongonense,1
Microcystaceae,2
Tricholomopsis decora,1
Microcystis aeruginosa TRA1,1
Aquificales,1
Stereaceae,1
Variovorax sp. EL159,1
Actinoplanes awajinensis subsp. mycoplanecinus,1
Dehalococcoidia,9
Lachnospiraceae,6
Desulfotomaculales,1
Streptosporangium,5
Kribbella sp. ME05-21D,1
Clavispora-Candida clade,2
Pygmaiobacter,1
Entomophthoromycotina,1
Clostridium sp. ND2,1
Calocera,1
Acidisphaera sp. nju-AMDS1,1
Rathayibacter iranicus,1
Coniochaeta,3
Metarhizium robertsii,1
Mycobacterium sp. GR-4483,1
Geotrichum,2
Cadophora orchidicola,1
Aspergillus westerdijkiae,1
Candidatus Actinomarina,1
Streptomyces griseus,1
Chroococcidiopsaceae,1
Ascochyta,1
Youngiibacter fragilis 232.1,1
Erwinia uzenensis,1
Glomus,2
Myriospora,1
Rhizobiales bacterium GAS188,1
PeM15,2
Phialocephala urceolata,1
Enterococcaceae,5
Petalomonas,1
Proseriata,1
A0839,4
Roseibacterium,1
Azospirillum,1
Brevibacillus,1
Lemonniera,1
Lulworthia,1
Ostropales,1
Absconditabacteriales (SR1),1
Phycisphaeraceae,2
Acidimicrobiales,3
Chattonellales,1
Candidatus Obscuribacter,1
Pleurotus,1
Sulfuricellaceae,1
Cyphellaceae,1
Coxiellaceae bacterium RA15029,1
Neoptera,5
uncultured Micromonospora sp.,1
Oenothera nuttallii,1
UBA10353 marine group,2
uncultured Nitrosomonas sp.,1
Venturiales,1
Lentimonas,1
Leptospirillales,1
Bradyrhizobium sp.YB2,1
Prorodon,1
Tuwongella,1
[Candida] boidinii,1
uncultured eubacterium WD213,1
Gloeoporus,1
Salinisphaerales,2
Comamonadaceae bacterium JGI 0001003-E14,1
Geobacter sp. enrichment culture clone VanCtr1,1
Aestuariimicrobium,1
Raphetis sp.,1
Aetherobacter,3
Rhodobacter sphaeroides,1
Bradyrhizobium sp. Gha,1
uncultured Chromatiales bacterium,1
Limnochordales,2
Candidatus Rubidus,1
Aspergillus,9
Bordetella,2
Penicillium chrysogenum,2
Mycobacterium sp. AW6,1
Planktomarina,1
Mycosphaerella podagrariae,1
Kocuria atrinae,1
Parachlamydiaceae,40
Pseudosporangium,1
Pseudocamarosporium africanum,1
Ga0077536,1
Arthrobacter ginsengisoli,1
uncultured Olsenella sp.,1
Actinomarinaceae,1
Aspergillus sp. Ar-4jing-1,1
Ophiorrhiza pumila,1
Euphorbia tirucalli,1
Corynebacterium humireducens NBRC 106098 = DSM 45392,1
Subgroup 22,1
Helicodendron,1
Acidobacteriaceae bacterium URHE0068,1
Mucilaginibacter gotjawali,1
Platyhelminthes,8
Aeromonadales,3
Paenibacillus sp. O199,1
Sphingomonas sanguinis,1
Amphora,1
uncultured Aciditerrimonas sp.,3
Vertebrata,7
Metschnikowiaceae,3
Pseudarthrobacter sulfonivorans,3
Dothideales,6
Phialocephala subalpina,1
Kozakia baliensis,1
Paenarthrobacter nitroguajacolicus,1
Rhodopila,2
Group 1.1c,11
Paenibacillus sp. IHB B 3116,1
Sus scrofa (pig),1
Gloeocystis sp. KFFB60-U5-1,1
uncultured Ruminococcaceae bacterium,1
AKYH767,4
Kocuria flava,1
Nitrososphaeraceae,1
Piscirickettsiaceae,1
Geminibasidiomycetes,1
JG30-KF-CM66,16
Saturnispora,1
Novel Clade 10,1
Halomonas organivorans,1
Blastomyces,1
SAR86 clade,1
Lachnospirales,6
Isosphaera,1
Arthrobacter sp. MNPB6,1
Kabatiella,1
Tetracladium,2
Kineosporiales,5
SH-PL14,1
Arthrobacter sp. 94H40-1,1
bacterium Ellin6517,1
Nocardioides,9
uncultured Tsukamurella sp.,1
bacterium enrichment culture clone auto73_4W,1
Craterocolla cerasi,1
Spirochaeta 2,1
Arthrobacter sp. Asd M2L1,1
Tersicoccus phoenicis,1
Methylobacillus,1
uncultured Actinomyces sp.,1
Dactylella,1
Exiguobacterium,2
bacterium enrichment culture clone auto48_4W,1
Viburnum prunifolium,1
Jenufa lobulosa,1
Enoplus sp. DBA21,1
Lacunisphaera limnophila,1
Rhodophyceae,1
Aeromonadaceae,1
Scalinduaceae,1
Microascales,2
Pseudogymnoascus sp. VKM F-3775,1
Duganella,1
Obscuribacterales,8
Cellvibrionaceae,1
Cryptococcus neoformans var. neoformans B-3501A,1
Candidatus Levybacteria,10
Roseimicrobium,1
Caulobacter sp. Root487D2Y,1
Chaetophora sp. BEA 0173B,1
Hirsutella minnesotensis,1
Methylophilaceae,3
Tersicoccus,1
Bryometopus,1
Yueomyces sinensis,1
Steroidobacter sp.,1
Chloroflexi bacterium JEA33,1
Alatospora,2
Collophora rubra,1
P2-11E,4
Pleomorphomonadaceae,1
Christensenellaceae,1
Bacillus oryzisoli,1
Cercomonas celer,1
Acidisphaera,7
Rhabditophora,4
Oceanicaulis,1
Microbacterium sp. 77mftsu3.1,1
Actinobacteria bacterium RBG_16_55_12,1
Itersonilia perplexans,1
Clostridia,33
Altererythrobacter,1
Isaria,4
Nocardia,2
Candidatus Melainabacteria bacterium RIFOXYA2_FULL_32_9,1
Caballeronia sordidicola,1
uncultured Actinoallomurus sp.,3
Podosphaera,1
Terriglobus roseus,2
uncultured eubacterium WD298,1
uncultured Syntrophobacterales bacterium,1
Candida sp. BG02-7-20-020A-2-1,1
Backusella indica,1
Metallyticus splendidus,1
Pseudoglutamicibacter albus DNF00011,1
Acidiferrobacterales,3
Chromatiales,3
Candidatus Nomurabacteria bacterium GW2011_GWB1_35_20,1
Nocardioides sp. Root224,1
Tetrapoda,4
Paenibacillus lactis,1
Cryptomycota,5
Polyporales sp.,1
Pelagomonas calceolata,1
Rhodothermaceae,2
MBNT15,2
Candidatus Protochlamydia,14
MAST-12A,1
Metschnikowia,1
bacterium enrichment culture clone SBIV14,1
Vannella,1
Blumeria graminis f. sp. hordei DH14,1
Neoerysiphe galeopsidis,1
Acidisoma tundrae,2
Serpulaceae,1
Smithella,2
Staphylococcus,5
Lecanicillium,1
Sclerotinia,2
Commensalibacter,1
Bradyrhizobium manausense,1
Ureaplasma,1
Phycisphaerales,3
Aspergillus terreus,1
Cryptomonas,1
Stereopsis,2
Arthrobacter sp. C3-2,1
Rutstroemiaceae sp. KL393,1
Hyaloscypha vitreola,1
Solicoccozyma terricola,1
Alatospora acuminata,2
Spizellomyces sp. NBRC 105423,1
Conthreep,4
Dacrymycetaceae,1
Blastocatellaceae,2
Cephaloticoccus,2
Glomeraceae,2
Armatimonadetes bacterium OLB18,1
Porticoccaceae,1
Gitt-GS-136,2
Nitrospira japonica,1
Aphelidium desmodesmi,1
Trametes,2
uncultured Paenibacillaceae bacterium,1
Gelatoporia subvermispora B,1
Cenococcum geophilum,1
Phenylobacterium,4
Isosphaera sp.,1
Dechlorospirillum sp. DB,1
Teratosphaeriaceae sp. CCFEE 5501,1
Teloschistales,2
Stappia sp. ES.058,1
Parachlamydiaceae bacterium CRIB38,1
Erwinia,1
bacterium Ellin334,1
Chthoniobacter flavus,1
Ornithorhynchus anatinus (platypus),1
Eugregarinorida,1
Labedella,1
Legionellales,11
Methylobacterium-Methylorubrum,1
Candidatus Levybacteria bacterium RIFOXYB1_FULL_40_17,1
Martelella endophytica,1
Atopobiaceae,2
Nitrospinales,2
Saccharomycetales,34
Cucumis sativus (cucumber),3
Bathyarchaeia,1
Sphingorhabdus,1
Candidatus Nostocoida acidiphila,1
Cyphellopsis anomala,1
Halobacterota,7
Solicoccozyma terreus,1
Streptomyces luteus,1
possible genus 04,1
Aspergillus fumigatus,1
Tomentella sp. AFTOL-ID 1016,1
Elusimicrobia bacterium RIFOXYD12_FULL_66_9,1
Trachelium caeruleum,1
Scleromitrula,2
Neophaeosphaeria,1
Actinoplanes missouriensis 431,1
Aphanoascus,1
Dothidea,2
Mycobacterium xenopi 3993,1
uncultured Thermaerobacter sp.,1
Paenibacillus sp. Dk2,1
Heterodermia,1
Scleromitrula shiraiana,1
Caldisericaceae,1
Chaetothyriales sp. MMO9,1
Stereum hirsutum,1
Croceicoccus,1
Sphaeropteris cooperi,1
Panax ginseng,1
Dermacoccaceae,1
Anaeromyxobacter,3
Paludisphaera,1
Thelephoraceae,1
Auriculariaceae,1
uncultured Bellilinea sp.,1
Rhodoplanes piscinae,1
Craspedida,1
Bacillicladium lobatum,1
Annelida,4
Wenzhouxiangella,1
Rhodocybe mundula,1
Thermaerobacterales,1
Xanthomonas translucens pv. graminis,1
Acremonium,3
Marinimicrobia (SAR406 clade),1
S32,2
Herbaspirillum sp. YR522,1
Agromyces cerinus,1
Candidatus Doudnabacteria bacterium RIFCSPLOWO2_02_FULL_48_13,1
Pezicula,1
Luteipulveratus mongoliensis,1
Cenococcum,3
uncultured Burkholderiales bacterium,2
Magnetospirillaceae,2
Xanthomendoza mendozae,1
Geminibasidiales,1
Trichosporon,1
Saccharomycotina,34
Wohlfahrtiimonas,1
uncultured eukaryote,21
Methanosarcinaceae,4
Alternaria,1
Fusobacteriales,2
Blautia sp. GD9,1
Bacillales,36
Erysiphales,3
Hygrocybe miniata f. longipes,1
Mycosphaerella,7
Tricladida,2
Meruliaceae,1
uncultured Pseudomonas sp.,1
Trichoderma koningii,1
Desulfobaccales,1
Entolomataceae,2
Frankineae bacterium MT45,1
Petriella,1
Sugiyamaella,6
Stachybotrys,1
Burkholderia sp. RAU2k,1
Rhodospirillales,11
Granulicella tundricola MP5ACTX9,1
Branchiobdellae,1
SUP05 cluster,1
Candidatus Hamiltonella defensa,1
Sphingomonas sp.,1
bacterium Ellin6510,1
Blastopirellula,2
Phyllosticta elongata,1
Cylindrobasidium laeve,1
MB-A2-108,27
bacterium Ellin7504,1
Methylovirgula,1
Candidatus Rubidus massiliensis,1
Acidimicrobiales Incertae Sedis,3
Cudoniaceae,1
Paenibacillus pabuli,1
uncultured Bradyrhizobiaceae bacterium,2
uncultured Ktedobacteria bacterium,5
Pseudolabrys taiwanensis,1
Chlorobiaceae,1
Rhizopus,1
Spirillospora,1
Chuppomyces handelii,1
Pseudanabaenales,1
Vibrionales,2
Pseudogymnoascus sp. VKM F-3808,1
Pantoea,1
Spencermartinsiella,3
Actinomarinales,1
Micrococcus,6
uncultured Caldilineaceae bacterium,2
Verrucariaceae,2
Lactobacillus,5
Acidobacteriaceae bacterium KBS 89,1
Arthrobacter sp. II-6,1
Chorda filum,1
Prevotella,1
Sumerlaea,1
Candida sp. ZIM 2280,1
Acidithiobacillales,6
Branchiobdella cf. kozarovi MT-2018,1
Racocetra castanea,1
Thelidium,2
Gymnosporangium niitakayamense,1
Aeromicrobium,2
Mycobacterium sp.,3
Swertia japonica,1
Georgenia,1
Alveolata,14
Arthrobacter sp.,6
Phlyctis boliviensis,1
Carya cathayensis,2
Berkelbacteria,1
Candidatus Protochlamydia amoebophila UWE25,1
Sumerlaeales,1
Arthrobacter alpinus,2
Nocardioides sp. JS1661,1
Pseudarthrobacter phenanthrenivorans Sphe3,1
Propanagrolaimus sp. WTM1,1
Cellvibrio,1
Hoeflea sp. IMCC20628,1
Lactobacillales,17
Clutia augustifolia,1
Ascochyta viciae-villosae,1
Goffeauzyma gastrica,1
Campilobacterota,2
Neochlamydia,20
uncultured Auriculariaceae,2
Pseudoalteromonas flavipulchra,1
Chaetomiaceae,1
Sh765B-TzT-20,1
Rhodomicrobiaceae,1
Clostridium sp. enrichment culture clone CS-4-4,1
Intrasporangium chromatireducens Q5-1,1
Trichosporonaceae,1
Nocardiopsaceae,1
SM1A02,1
fungal sp. GMG_C6,1
Chlorociboria,1
Actinopterygii,3
Methyloligellaceae,11
Glomerellaceae,2
Estrella lausannensis,1
uncultured cf. Umbellopsis,1
Afipia sp. Root123D2,1
Teloschistaceae,2
Chondrostereum purpureum,1
Pandoraea,1
BG02-7-13-27C-2-1,1
Flabellinia,1
Drechslerella dactyloides,1
Choanoflagellida,1
Nitrososphaerales,1
Luteipulveratus,1
Desulfatiglandaceae,2
Pirella circinans,1
Spirochaetia,2
Pucciniomycotina,11
Rhabdochlamydiaceae bacterium NS3,1
Pasteurellaceae,2
Actinoalloteichus,1
Chlamydiae bacterium GWA2_50_15,1
Brevundimonas intermedia,1
Acidicapsa,4
Ostryopsis nobilis,1
Neisseria,3
Graphis lineola,1
Stenocybe,1
Epidermophyton floccosum,1
uncultured Sphingobacterium sp.,1
Solicoccozyma sp.,1
Candidatus Nitrosotalea,1
Terrimonas,1
Beauveria,2
Agaricomycetes sp.,1
Xanthomonas,2
Penicillium sp. KCTC16089,1
Bagnisiella,1
Auricularia auricula-judae (ear fungus),1
Tricholomopsis,1
Pochonia chlamydosporia,1
Ajellomycetaceae,1
Xanthomonas axonopodis,1
Devosia sp. DDB001,1
Chaetomium,1
Rhodococcus,6
uncultured Schlesneria sp.,1
Paraburkholderia choica,1
Romboutsia,1
EC3,1
Rhodococcus sp. B7740,1
Trichoderma atroviride IMI 206040,1
Sugiyamaella sp. BG090816.9.10.1A.3.20,1
uncultured Boletaceae,3
Stenocybe pullatula,1
Latescibacterota,2
Flavisolibacter,1
Colletotrichum,2
Penicillium charlesii,1
uncultured bacterium 213,1
Veillonellales-Selenomonadales,3
Calcarisporium arbuscula,1
Phaseolus acutifolius (tepary bean),2
Clostridia vadinBB60 group,1
Armatimonadales,3
Paenibacillus tundrae,1
Candidatus Thiobios,1
Phaeosphaeria,3
Peltula,2
bacterium RUSp01-3,1
Chorioactidaceae,1
Halieaceae,1
Cyphellophoraceae,1
Humulus lupulus (European hop),1
Stachybotryaceae,10
Protosporangiidae,1
Flavitalea antarctica,1
Glaciihabitans sp. B685-3,1
MAST-12,1
Mycobacterium sp. 1482268.1,1
Rhizobiales bacterium MIMtkB18,1
Ureaplasma miroungigenitalium,1
Vampirivibrionia,10
Albifimbria verrucaria,1
YM,2
uncultured Rhizobiales bacterium,6
Kozakia,1
Hygrocybe helobia,1
Entoloma prunuloides,1
FW22,1
Ardenticatenales,3
uncultured Nitrospira sp.,3
Mycobacterium sp. FI-07156,1
Arthrobacter sp. R7,1
Dethiobacterales,1
Talaromyces variabilis,1
Cunninghamella,1
Frankia,1
Hoeflea,1
uncultured crenarchaeote,5
Acidiferrobacteraceae,3
Sulfurospirillaceae,2
Lulworthiales,1
Dinoflagellata,1
Minicystis,1
Neuroptera,1
Halomonadaceae,3
Acetobacteraceae bacterium,3
Paramoebidium,1
Bacillus amyloliquefaciens,2
Tychonema CCAP 1459-11B,1
Berkeleya fennica,1
Staphylococcus epidermidis,1
Planococcaceae,3
bacterium enrichment culture clone auto142_4W,1
Dactylella oxyspora,1
Leohumicola sp. DAOM 230084,1
Roseiarcus,31
Paenibacillus baekrokdamisoli,1
Nitrospirillum amazonense,1
Aspergillus candidus,1
Gremmeniella,1
Acidiphilium,9
Caulobacter flavus,1
Caulobacter fusiformis,1
uncultured eubacterium 2112,1
Prunus persica (peach) B22,1
Cunninghamella bertholletiae,1
Oligosphaerales,1
Mycobacterium sp. 15.4 AW,1
Teratosphaeriaceae,9
Limnochordaceae,1
Paenibacillus sp. AD87,3
Pseudarthrobacter scleromae,2
Danio rerio (zebrafish),2
Spizellomyces,1
uncultured eubacterium WD238,1
Planktothricoides SR001,1
Bacillicladium,1
Daucus carota subsp. sativus,1
Paenibacillus sp. VT-400,1
Bacillus,30
Calycina marina,1
Flavobacteriales,11
Sulfobacillia,2
Ferrovum,1
Bordetella pertussis,2
Streptococcus pneumoniae,4
Azospirillales Incertae Sedis,1
