Taxon,Count
Nocardioides,61
Gammaproteobacteria,1335
Rhizobacter,7
gamma proteobacterium CH23i,2
Acidothermaceae,54
Sphingobacteriaceae,25
Intrasporangiaceae,22
Animalia,31
Obazoa,260
Candidatus Hamiltonella defensa,2
Solirubrobacterales bacterium 67-14,2
Choanozoa,33
Humibacillus sp. DSM 29435,2
BCP clade,31
Russulaceae,13
Haliangium,24
Enterococcaceae,9
Proteobacteria,1886
Parafrigoribacterium,5
uncultured Conexibacteraceae bacterium,6
Dokdonella,15
uncultured Chitinophagaceae bacterium,2
Niastella sp. SCN 39-18,2
Koribacteraceae,13
Vibrionales,14
Beijerinckiaceae,18
AD3,6
CPla-3 termite group,9
Amorphea,267
Hafniaceae,13
Pycnora sorophora,2
Acidobacteriaceae (Subgroup 1),62
Russula,11
Sphingobacteriaceae bacterium BR5-29,2
Nitrosospira,5
Citrobacter,47
uncultured Bacteroidetes bacterium,16
Serratia marcescens,8
Serratia grimesii,2
Massilia,13
Kineosporiales,24
Reyranellaceae,8
Solirubrobacteraceae,76
Jatrophihabitans,58
Heliconius numata bicoloratus,2
IMCC26256,65
Saccharimonadales,65
Klebsiella sp. Hg4-07,2
Pseudolabrys,35
Microtrichales,27
Cellulomonadaceae,3
Rhodanobacteraceae,111
Hafnia paralvei,2
Subgroup 7,14
Frateuria,2
WWH38,5
Subgroup 2,42
Escherichia-Shigella,48
Holophagae,15
Klebsiella,127
Arthrobacter sp. UYP20,2
Klebsiella pneumoniae,14
Isosphaerales,55
Oxalobacteraceae,31
Pseudomonas sp. ATCC PTA-122608,2
Haliangiales,24
Arthrobacter sp. A2-54,2
Rahnella sp. Pc1F,2
Bdellovibrionaceae,8
Nitrosomonadaceae,11
Paenibacillus,22
Hafnia-Obesumbacterium,10
Ferruginibacter,8
Micromonosporales,60
Rickettsiales,60
Cytophaga,3
Rhodanobacter,76
[Enterobacter] aerogenes,5
Xanthobacteraceae,117
Candidatus Koribacter,13
Tundrisphaera,8
Angustibacter,8
Frankiaceae,61
Bulleribasidiaceae,3
Photobacterium ganghwense,2
Pseudomonas syringae,2
Bryobacteraceae,44
Agaricomycotina,67
uncultured beta proteobacterium,14
uncultured Sphingobacteriales bacterium,5
Hafnia sp. HC2-9,2
Angustibacter sp. Root456,2
Magnoliophyta,65
Acetobacteraceae,72
Kineosporiaceae,24
Salmonella,6
Sphingomonadaceae,19
Roseobacter clade NAC11-7 lineage,2
0319-6G20,18
Polyangiales,21
Diplorickettsiales,15
Prosthecobacter,2
Rhodanobacter sp.,4
Peredibacter,2
Pedosphaerales,18
Verrucomicrobiaceae,2
Rhodobacteraceae,10
Cytophagaceae,3
Raoultella sp. X13,2
Pectobacterium carotovorum subsp. brasiliense,2
Bdellovibrionia,10
Blastocatellaceae,4
Actinobacteria,786
Klebsiella michiganensis M5al,3
Microtrichaceae,4
Methylacidiphilaceae,7
Acidobacteriales,136
Escherichia coli,10
Pir4 lineage,10
Roseiarcus,7
Enterobacter,87
Enterobacterales,811
Insecta,4
uncultured Verrucomicrobia bacterium,24
Nucletmycea,227
Caulobacterales,45
Pseudonocardiaceae,108
Unknown Family,25
Pectobacterium carotovorum,5
Bacteroidota,184
Bradyrhizobium sp.,4
uncultured Prosthecobacter sp.,2
Klebsiella oxytoca,11
Klebsiella sp. KV-3,2
Morganellaceae,20
Tepidisphaerales,51
Paenibacillales,24
Solibacteraceae,16
lobster gut bacterium ABHa1,2
Hexapoda,5
Kluyvera georgiana,2
Bacteriovoracaceae,2
Pectobacteriaceae,20
Erwiniaceae,43
Agaricomycetes,57
Thiomicrorhabdus,2
Micrococcales,223
Dickeya chrysanthemi,7
