Taxon,Count
Saitozyma ninhbinhensis,1
Glarea,3
Arthrobotrys,1
Geoglossaceae,1
Mycobacterium sp. 'Bavariae',1
Hevea brasiliensis,3
Buttiauxella,17
Amphidinium massartii,1
Geminicoccaceae,3
Acidobacteriales bacterium 59-55,1
Enterobacteriaceae bacterium JLA5-g,1
Nematozoa,6
Pseudogymnoascus pannorum,1
Nakamurella,29
Candidatus Protochlamydia,3
uncultured Burkholderia sp.,1
Thiotrichaceae,1
Brocadiae,2
Parviterribacter,2
Gaiellaceae,5
Brocadiales,2
Acidobacteriaceae bacterium KBS 96,1
psychrophilic marine bacterium PS32,1
Rahnella sp. Y9602,1
Physaria fendleri (Fendler's bladderpod),1
Gracilibacillus,1
uncultured Basidiomycota,1
Clostridioides,1
Lophotrochozoa,13
Derxomyces sp.,1
Rhodopila,1
uncultured bacterium 4C6,1
Allokutzneria,1
Bradyrhizobium algeriense,1
Cystofilobasidiales,2
Hylemonella gracilis str. Niagara R,1
[Eubacterium] tenue group,1
Mycoplasmataceae,8
Frateuria sp. R011a,1
Tricholomataceae,1
Bradyrhizobium sp. ORS 285,1
Chitinophagaceae bacterium WF112,1
Gregarina,1
Rhodospora,1
AKYG1722,5
Flavitalea,1
Pragia,2
[Cyathicula] microspora,1
Geodermatophilaceae,8
Mycobacterium intracellulare subsp. yongonense,1
Shigella flexneri K-671,1
Scleromitrula shiraiana,1
Rhodopseudomonas,3
Clostridiales bacterium PH28_bin88,1
Hyphomicrobium sp. enrichment culture clone E28,1
uncultured Bacillus sp.,5
Thermotogaceae,1
Hyphomonas sp. CACIAM 19H1,1
Pseudomonas fulva,1
Botryosphaeria dothidea,1
Candidatus Xiphinematobacter,4
uncultured Nannocystineae bacterium,1
Cardiobacteriaceae,1
Bacillus cereus,3
Geoglossales,1
Atlantibacter hermannii,1
Cortinarius aurilicis,1
Leucosporidiales,1
Veillonella,1
Sporosarcina sp. SS16.7,1
uncultured Massilia sp.,1
WOR-1,1
Campylobacteria,6
Novosphingobium barchaimii,1
Leptolyngbya sp. NgrLPT40,1
bacterium KM754(2012),1
bacterium enrichment culture clone heteroA49_4W,1
Microvirga sp.,1
Verrucosispora,2
Dothidea berberidis,1
bacterium E1-67,1
Kineosporia aurantiaca,1
SAR,62
Cryobacterium,6
Gordonia sp. 852002-51296_SCH5728562-b,1
Thermoactinomycetaceae,1
Terrabacter sp.,1
Eurotiales,4
actinobacterium Aac-50,1
Quadrisphaera sp. DSM 44207,1
Vampyrellidae,3
Myrothecium,2
Gossypium hirsutum (upland cotton),1
MAST-7D,1
Peracarida,1
Spirochaetia,3
Boletaceae,1
Bifidobacteriales,1
Enterobacteriaceae bacterium,4
Salinibacterium sp.,1
Leptoxyphium,1
Sphingomonas echinoides,1
Methylorosula,1
Acidimicrobiales Incertae Sedis,1
Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_43_27,1
Petrotogales,1
Acinetobacter,2
Arthrobacter globiformis NBRC 12137,1
Mortierella,5
Citrobacter sp. I91-1,1
uncultured Acidobacteriales bacterium,2
Sclerotinia borealis,1
Nakamurella sp. UYEF19,1
Caproiciproducens,1
Actinoplanes,15
MAT-CR-H6-H10,1
Rhodomicrobiaceae,5
Microcella,1
Pseudonocardia sp. VTT E-062648,1
Cladosporiaceae,2
Bracteacoccus aggregatus,1
Obesumbacterium proteus,1
Planctomycetaceae bacterium SCGC AG-212-F19,1
Shewanella frigidimarina,1
Geitlerinema PCC-8501,1
Methylocella,2
Mucilaginibacter sp. JSC-R3-522-12,1
Ktedonobacter sp.,1
Acholeplasmataceae,1
Clostridium perfringens CPE str. F4969,2
Halobacterales,3
Streptomyces sp.,3
Kriegeriales,2
Pseudogymnoascus sp. VKM F-3808,1
Ralstonia sp. 1-6,1
Pseudoflavitalea,1
Janibacter sp. Soil728,1
Arthrobacter castelli,1
Solanum tuberosum (potato),1
Terriglobus,2
Oligochaeta,1
Enterobacteriaceae bacterium SAP62_1,1
Herpotrichiellaceae sp. UM238,1
Blattodea,1
bacterium E2-128,1
Lactobacillus sakei,1
Discosea,2
Vitex agnus-castus,1
Ammopiptanthus mongolicus,6
Artomyces,1
Desulfitobacteriia,3
Paenibacillus sp. OK076,1
Cassipourea lanceolata,1
Arthrobacter sp. A2-83,1
Williamsia,1
Graphium,1
Dermacoccus nishinomiyaensis,1
Isochrysis nuda,1
Scolecobasidium cateniphorum,1
Schleiferia,1
Kibdelosporangium,5
Streptomyces qaidamensis,1
Streptomyces sp. QLS84,1
Cardiobacteriales,2
Nitrospinia,3
Agathobacter,1
Gonyaulacales,1
Chondrostereum purpureum,1
Rhodobacter sphaeroides,1
Stereopsis globosa,2
Klebsiella pneumoniae subsp. pneumoniae ST512-K30BO,1
uncultured Isosphaera sp.,1
Chromatiaceae,2
Microbacterium kyungheense,1
Burkholderia stabilis,1
bacterium JP33,1
Aspergillus,1
Aciditerrimonas,1
Chordata,3
Bacillus sp. (in: Bacteria),5
Arthrobacter sp. Bma18,1
Trichosporonales,1
Woeseiaceae,1
Cutibacterium,4
Boletellus shichianus,1
Fibrobacter,1
Pirellula,1
Streptosporangium,2
Macrozamia,1
Staphylococcus aureus,1
Endomicrobiales,11
Gimesiaceae,1
Kosakonia,2
Parachlamydia,1
Conexibacter sp. BS10,1
Zixibacteria,1
Marinimicrobia (SAR406 clade),1
Continenticola,1
Thermotogota,2
Caballeronia zhejiangensis,1
Macrococcus,1
Arthrobacter luteolus,1
Salmonella enterica subsp. enterica serovar Typhi,2
Actinophytocola,2
Ophiocordycipitaceae,1
Micrococcus luteus,3
Stachybotryaceae,2
Hoyosella sp. LNNU 331112,1
Acremonium sp. 5H1-M3-P8-1,1
Lewinella maritima,1
Lactobacillus saniviri,1
Alicyclobacillus,1
Blastomyces dermatitidis ER-3,1
Candidatus Nostocoida,3
Tetrachaetum,1
Alkalibacterium,1
Dermacoccaceae,5
Citrobacter gillenii,1
Ensete ventricosum,1
Sporosarcina ureae,2
Rosellinia,1
Neocatenulostroma microsporum,1
SAR324 clade(Marine group B),1
Pucciniomycotina,11
bacterium K98,1
Heterodermia neglecta,1
bacterium Ellin6537,1
Thaumarchaeota archaeon 13_1_40CM_4_48_7,1
Leucosporidium muscorum,1
Gymnodiniphycidae,2
s3t2d-1089,1
Paenibacillus sp. VT-400,1
Streptococcus sp. VT 162,1
Citrus clementina,1
Parachlamydiaceae bacterium CRIB38,1
Romboutsia sp. Marseille-P6047,1
Vibrio diabolicus,1
Botrytis,1
Abeoformidae,1
uncultured Anaerolineaceae bacterium,1
Flavobacterium sp. FI 14E,1
bacterium Ellin5025,1
Penicillium sp. LAC1,1
Heliconius melpomene melpomene,1
Capsicum annuum,1
Chitinophagaceae bacterium IBVUCB1,1
Apicomplexa,3
Crenarchaeota,6
Solanum lycopersicum (tomato),1
uncultured Thaumatomonadida,1
Helvellaceae,1
Arthrobacter sp. THG-HS1V,1
Leeia,1
Tubaria,1
NS9 marine group,2
bacterium enrichment culture clone auto2_4W,1
Streptacidiphilus albus,1
Pectobacterium parmentieri,1
Serratia sp. QZS4_4,1
Pleomorphomonadaceae,1
Asticcacaulis sp. AC402,1
Sporosarcina globispora B7,1
Devosia sp. DDB001,1
bacterium C0692,1
Xanthomonas gardneri,1
Stenotrophomonas sp. bA22(2011),1
Mesorhizobium sp. PHD5,1
cvE6,6
Cedecea neteri,1
RCP2-54,8
Onychophora,1
Sumerlaea,2
Luedemannella,3
Serratia sp. YD25,2
Nicotiana otophora,1
Plantactinospora sp. KBS50,1
Hyphozyma,3
Blastococcus,1
uncultured Sphingomonadaceae bacterium,2
Thermoanaerobaculum,1
Cyclophyllidea,5
Agaricus,1
unidentified marine bacterioplankton,6
Oceanibaculaceae,1
Kallotenuales,1
Sebacinaceae,2
SAR202 clade,1
Rothia koreensis,1
Discoba,3
unidentified phage,1
Babeliaceae,1
Actinoplanes derwentensis,1
Obesumbacterium sp. KJ026,1
Penicillium,3
Acrobeloides nanus,1
Sulfuricurvum,2
Thermotogales,1
Rhizaria,38
Raoultella sp. R37,1
Paenibacillus sp. FSL P4-0081,1
Actinoplanes friuliensis DSM 7358,1
Terrimicrobium,1
Acidovorax valerianellae,1
Nitrosococcales,1
Hordeum vulgare,4
Rhodanobacter sp. C03,1
Glaciihabitans,2
Corynebacterium,5
Caedibacter taeniospiralis,1
Mesoplasma,1
Incertae Sedis,35
Paenibacillus amylolyticus,1
Polymyxa,1
Sporosarcina sp. PTS2304,1
Pragia fontium,1
Ochrobactrum sp. TN1,1
uncultured archaeon,9
Massilia sp.,1
Delftia,1
Ellipura,1
Corynebacterium pseudotuberculosis I19,1
SAR116 clade,4
Artomyces pyxidatus,1
Pseudonocardia sp. HH130629-09,1
Microbacteriaceae bacterium CafT30,1
Blautia sp. GD9,1
uncultured bacterium 162,1
Woronina,1
Crassaminicella,1
Idiomarina,1
Candidatus Rhabdochlamydia,1
Fusarium sp. LL-X4,1
Tarenaya hassleriana,1
Nodosilinea cf. epilithica Us-2-1,1
Gemmata,7
uncultured Chloroflexus sp.,1
Florideophycidae,1
uncultured Chlamydia sp.,1
Arthrobacter sp. D5-3,1
Conthreep,3
Chaetothyriales sp. CNCreBo35,1
Rhynchosporium secalis (leaf blotch of barley),1
uncultured Acidisphaera sp.,1
Variovorax,2
Halobacteriaceae,1
Mycoplasma sp. Mirounga ES2774-NASSP4,1
Candidatus Berkiella,2
Commensalibacter sp. AMU001,1
Rhopalophora,1
unidentified actinomycete L43597,1
Marinobacter,3
Aetherobacter,3
Heliobacteriaceae,1
Quadrisphaera,2
Chthonomonadaceae,2
Bacteroidales,9
Endomicrobium,11
Bradyrhizobium canariense,1
uncultured Rhodobiaceae bacterium,1
Halobacterium salinarum,1
Wilmottia Ant-Ph58,1
Chaetothyriales sp. TRN1,1
Phormidiaceae,1
Mycobacterium sp.,2
Udeonycophora,1
uncultured Armatimonadetes bacterium,1
Lentisphaerae bacterium RIFOXYA12_64_32,1
Bunonema franzi,1
Olsenella sp. oral taxon 807,1
JCM 18997,1
Suessiaceae,1
Klebsormidiophyceae,1
Caldatribacteriota,1
Granulicella pectinivorans,1
Micrococcus sp. IGCAR-4/2013,1
Parastenocarididae sp. DZMB669,1
Xylariaceae,3
Aspergillaceae,4
Cryomorphaceae,1
uncultured Oscillatoria sp.,1
Candidatus Ovatusbacter,1
Beijerinckia sp. N4,1
LKM11,3
Rhynchonelliformea,1
Phyllostictaceae,1
