Taxon,Count
uncultured proteobacterium,12
uncultured,889
Sideroxydans,9
Polyangia,37
67-14,65
Holwaya,6
NS9 marine group,5
Vicinamibacterales,176
Pyrinomonadaceae,51
Helotiales sp. 2 MK-2015,2
Vicinamibacteria,180
Cytophagales,20
uncultured Gemmatimonadales bacterium,7
Coriobacteriia,33
uncultured Acidobacteria bacterium,119
Opitutus,10
Dothideomycetes,48
IS-44,21
Arthrobacter sp. U41,2
Myxococcota,42
Acholeplasmatales,3
uncultured Bacteroidetes bacterium,16
Rhodoplanes,25
Nocardioides,46
Thiomicrospirales,8
Pseudomonas syringae pv. pisi,2
RB41,51
Basidiomycota,27
Agaricomycotina,23
Diplorickettsiaceae,16
Haliangiales,21
CL500-29 marine group,17
Blastocatellaceae,20
Gaiellaceae,33
Filobasidiales,4
Abditibacteriota,5
Desulfobacterota,27
uncultured Banisveld eukaryote,2
Frankiaceae,6
Aeromicrobium,14
Pseudomonas sp. 2PM9,2
Acholeplasmataceae,3
Streptococcus pneumoniae,8
Bacillus sp. CKH7,2
Microbacteriaceae,113
Halieaceae,4
Pseudarthrobacter sulfonivorans,7
Paenibacillus lactis,2
Arthropoda,14
Oryzihumus,27
Archaeplastida,65
Legionellaceae,20
uncultured soil bacterium,61
Embryophyta,58
Haliangiaceae,21
Phycisphaerales,12
Flavobacteriales,38
Pseudomonas sp.,14
Rhodopseudomonas,2
uncultured Alphaproteobacteria bacterium,27
Altererythrobacter,13
Thelebolales,6
Pseudomonas sp. GD100,2
Legionellales,20
Nitrospirales,15
Leucobacter,5
Reyranella,7
OPB41,22
Pseudomonas fluorescens NCIMB 11764,2
NS11-12 marine group,6
Bdellovibrionota,20
uncultured Anaerolineae bacterium,2
Animalia,46
Obazoa,264
Enterococcaceae,6
Oligoflexia,13
Mucilaginibacter,7
Arthrobacter,27
Pezizomycotina,147
Firmicutes,551
Cellulomonas sp. Asd M7A1,2
Gemmatimonadetes,118
Sphingosinicella sp.,2
Pseudarthrobacter sp.,2
Ascomycota,151
Thiomicrorhabdus,4
Choanozoa,47
Solirubrobacteraceae,73
Caulobacterales,53
Phyllosticta,2
uncultured marine bacterium,46
Polyangiales,14
Candelariales,2
GOUTA6,16
Cellulomonadaceae,22
Phyllostictaceae,2
Phragmoplastophyta,58
TRA3-20,38
Bauldia,26
Micrococcales,326
S0134 terrestrial group,22
Klebsiella,9
Solibacteraceae,32
Bacteroidota,216
Jatrophihabitans,5
Nucletmycea,217
Enterobacteriaceae,23
Chitinophagaceae,57
Frankiales,33
Eukaryota,420
Enterococcus,6
Bacillus,73
Devosia,34
Alphaproteobacteria,628
Pseudomonas sp. Root329,2
Thelebolaceae,6
uncultured Chitinophagaceae bacterium,5
Opitutaceae,11
Streptococcus,11
Pseudomonas sp. SAUK12-5,2
Methylomonadaceae,18
Acidobacteriae,67
uncultured bacterium CSL142,2
Chitinophagales,74
Lapillicoccus,2
Burkholderiales,368
Pedosphaeraceae,29
Microscillaceae,15
Gaiella,33
Rhizobiales,323
Fungi,215
Actinobacteriota,1060
Ecdysozoa,20
Streptococcaceae,12
Angustibacter sp. Root456,2
Sporichthyaceae,12
Pseudomonas veronii,5
OLB14,6
uncultured Janthinobacterium sp.,2
Paenibacillales,52
Pseudomonadales,419
UBA12409,4
Pseudomonas brassicacearum,6
Gallionella,11
Angustibacter,2
Bilateria,45
Galbitalea,5
Undibacterium,7
Sphingobacteriaceae,34
Arthrobacter sp. Leaf69,2
Abditibacteriales,5
Phycisphaeraceae,10
Bacillales,179
Bacteria,4911
WD2101 soil group,20
Legionella,20
Helotiales,39
uncultured bacterium,2167
Nitrosomonadaceae,88
Hyphomicrobium,19
uncultured Nitrosomonadales bacterium,2
Pseudarthrobacter,78
Abditibacterium,5
Xanthomonadales,60
Candidatus Phytoplasma,3
Acidobacteriota,333
Pseudomonas sp. R1enr,2
Babeliae,24
IMCC26256,59
Janthinobacterium,3
BD2-11 terrestrial group,4
Pseudomonas sp. GB13,2
Chloroflexi,245
Thermoleophilia,256
BCP clade,46
Spermatophyta,55
Phycicoccus,5
KD4-96,96
Propionibacteriales,94
Arthrobacter sp. SPG23,2
uncultured Gallionella sp.,2
Arthrobacter sp. EM8,2
Dependentiae,24
Methyloligellaceae,28
Devosiaceae,46
Pedosphaerales,29
Gaiellales,117
Nitrospiria,15
Solibacterales,32
Bacilli,316
Kineosporiaceae,7
Acetobacteraceae bacterium LX45,2
Patescibacteria,115
Candidatus Udaeobacter,23
Ellin6067,18
Kineosporiales,7
Parafrigoribacterium,7
Bryobacteraceae,24
Pirellulales,58
Rhodovastum,6
Gemmatimonadota,146
Helotiaceae,12
Solirubrobacterales,138
Pseudomonas putida,6
Planococcaceae,63
Filobasidiaceae,4
Paenibacillus,41
Diplorickettsiales,16
Charophyta,58
Sphingomonas,45
Pseudomonas,405
Methylophilaceae,19
Iamiaceae,12
Leotiomycetes,57
Xanthobacteraceae,148
Rhodanobacteraceae,36
Thiomicrospiraceae,5
MND1,15
Sporosarcina,46
Sandaracinaceae,7
Cryobacterium,14
Intrasporangiaceae,52
Planctomycetales,19
Gemmatimonadaceae,118
Phycisphaerae,35
Actinobacteria,616
Bryobacter,24
Iamia,12
Lactobacillales,33
Oxalobacteraceae,43
Pseudomonas koreensis,3
AD3,8
Enterobacterales,49
Saccharimonadia,57
Reyranellaceae,7
Pycnora,2
Klebsiella pneumoniae,6
uncultured actinobacterium,46
Plantibacter,8
Arthrobacter sp. Lc31-7,2
Verrucomicrobiae,78
uncultured Pseudomonas sp.,19
Cellulomonas,15
Pseudomonas putida B6-2,2
Acidimicrobiia,147
Rhizobacter,8
Bacillaceae,115
Babeliales,24
