Taxon,Count
Backusella variabilis,1
Raoultella ornithinolytica,1
Micromonospora sp. NEAU-CF35,1
Saccharothrix,1
Vulgatibacter,1
Rhizopus oryzae,1
Negativicutes,1
Streptococcus mitis,1
Teleostei,3
Pueraria candollei var. mirifica,1
bacterium enrichment culture clone heteroA59_4W,1
Graphium euwallaceae,1
Xanthomonas translucens pv. poae,1
Carex neurocarpa,1
Stereopsis,2
Nanoarchaeota,1
Criblamydiaceae,1
Neisseria zalophi,1
Legionellaceae,6
Myrothecium sp. CGMCC 3.3665,1
Gaultheria albiflora,1
Burkholderia cenocepacia,1
Desertifilum sp. RBD02,1
Dickeya chrysanthemi,1
Iamiaceae,5
Planktomarina,1
Bradyrhizobium sp. Co14,1
Erysiphaceae,3
Micromonospora sp. JAJ-01,1
Ajellomycetaceae,2
uncultured soil bacterium PBS-22,1
Chthonomonas,6
Sphingomonadaceae,9
Aeromonas sp. CA23,2
Streptomyces europaeiscabiei,1
Plantactinospora,5
Isosphaera sp.,1
Gymnosporangium unicorne,1
Desertifilaceae,1
JGI 0001001-H03,9
Leucobacter,1
Chaetomium,1
Neochlamydia hartmannellae,1
Planctomycetales bacterium Ellin7244,1
uncultured Hyphomicrobium sp.,2
Stenotrophomonas maltophilia,4
Pseudonocardia sp. I12A-02602,1
Desulfosporosinus sp. HMP52,1
bacterium Ellin334,1
Woeseia,1
vadinHA49,4
Candidatus Hamiltonella defensa,2
Alternaria solani,1
Nectria parmeliae,1
Actinoplanes sp. MSSRFM246,1
Bradyrhizobium canariense,2
uncultured bacterium 282,1
Botrytis,1
Solibacillus,1
Vibrio,6
Bagnisiella,1
Methylophilales bacterium HTCC2181,1
uncultured Nitrospiraceae bacterium,1
Xanthomonas,4
Arsenophonus,6
Wangella,1
uncultured Clostridium sp.,3
Blfdi19,2
Metschnikowia,1
Herbaspirillum,3
Microcoleus cf. vaginatus Ru-6-12,1
Bradymyces graniticola,1
Cladosporium sp. CBS 282.49,1
Smaragdicoccus,1
LCP-80,1
Tolypocladium paradoxum,1
Enterobacter ludwigii,1
Bacillus sp. DU41(2010),1
Acetothermia,1
Camelina sativa,1
Serratia sp. JW65.6a,1
Microlunatus,4
Tetrapoda,4
Rhodanobacter sp.,1
Demospongiae,1
Chitinophaga,2
Chlamydiales,41
Mucor fuscus,1
Capsicum annuum,1
Erysiphales,3
Hypocreaceae,21
Quadrisphaera sp. DSM 44207,1
Paenibacillus,24
Microbacterium,4
Lecanorales,1
Helotiales,18
Bhargavaea cecembensis,1
Edwardsiella tarda,1
MM2,1
Hirsutella thompsonii,1
Tausonia sp. KBP 4496,1
Planctomycetaceae bacterium SCGC AG-212-F19,1
Dyadobacter,1
Bacillicladium lobatum,1
Agaricomycetes,15
Heterodermia casarettiana,1
Labrenzia,2
Chlamydiae,41
Rhodococcus sp. DEE5151,1
Phyllosticta elongata,1
Clostridiales,15
Chamaenerion angustifolium,1
Arcellinida,1
Geminicoccaceae,1
Calocera,1
fungal sp.,9
Lumbricillus lineatus,1
Pseudonocardia sp. S053,1
Calcarisporium arbuscula,1
bacterium Ellin6034,1
Cantharellales,3
Brevibacillales,3
Bryophyta,1
Mucilaginibacter,3
Annelida,4
Bacillus sp. FR-W2C1,1
uncultured Sarcosomataceae,1
Merismopedia sp. CZS_2_3,1
Madagascaria erythrocladioides,1
Mycoplasma arthritidis 158L3-1,1
Cercomonadidae,6
uncultured Bacteroidetes bacterium,13
Bacillus massiliogorillae,1
Tolypothrix campylonemoides VB511288,1
Catenuloplanes,1
Microbacterium sp. CH12i,1
bacterium Ellin5025,1
Oryza rufipogon,1
Ricinulei environmental sample,1
Trichoderma hamatum,1
Tubulinea,4
Streptomyces thermocarboxydus,1
Mammalia,4
Dermacoccus nishinomiyaensis,1
Gallionellaceae,1
uncultured Isosphaera sp.,1
Bacillus sp. DU95(2010),1
Mycobacterium parascrofulaceum,1
Obesumbacterium sp. UIWRF1057,1
Abatia parviflora,1
Streptomyces sp. CB02414,1
uncultured Burkholderia sp.,1
Rhabdochlamydiaceae bacterium NS3,1
Blastocladiella sp. JEL 440,1
Nadsonia,1
Sphingobacteriaceae,4
Actinopterygii,3
Antarctic bacterium 3C6,1
Rhodospirillum rubrum F11,1
Ereboglobus,1
Oceanobacillus picturae,1
Gigasporaceae,1
Weissella cibaria,1
Actinobacteria bacterium IMCC26256,1
Gymnodiniphycidae,4
Asclepias tuberosa,1
Morganella morganii IS15,2
Methylophagaceae,1
Budvicia,1
Chloeia viridis,1
Oligochaeta,2
Kineococcus,1
Clostridium estertheticum,1
Melanospora,1
Kallotenuales,1
Actinoplanes digitatis,1
Bacillus sp. JAM-FM1301,1
Puia dinghuensis,1
uncultured eubacterium WD254,1
Rosellinia necatrix,1
Luedemannella,12
Coniochaeta velutina,1
Scolecida,1
Pucciniales,7
Bacillus sp. PRI1,1
Saccharomycetaceae,1
Amoeboaphelidium protococcarum,1
Candidatus Zambryskibacteria,1
Fibrobacteraceae,2
Bacillus sp. FJAT-27997,1
Lactobacillaceae,8
Erwinia amylovora,1
Corallococcus exiguus,1
Sumerlaeota,4
Bacillariophytina,4
Pseudomonas teessidea,1
Mycobacterium simulans,1
uncultured Burkholderiales bacterium,2
Brevibacillaceae,3
Diatrypaceae,2
Sclerotinia trifoliorum,1
Dinophyceae,5
Tsukamurella,1
Achromobacter,1
Katablepharis remigera,1
Platyhelminthes,3
uncultured Acidimicrobiaceae bacterium,2
Staphylococcus epidermidis,1
Shewanella,1
Hypocreales,107
Cannabis sativa (hemp),1
Pezizomycetes,1
Coleoptera,1
Micromonospora sp. WMMA2032,1
Fibrobacteria,2
Trichoderma pseudokoningii,1
Brocadiae,1
Sporoschismopsis angustata,1
Serinicoccus,1
Thermoplasmata,2
Piskurozyma capsuligena,1
Meseres sp.,1
Streptomyces sp. NRRL F-5727,1
Streptomyces leeuwenhoekii,1
Umbelopsidales,1
Pycnora sorophora,1
Polyangium sp. B1,1
Desulfatiglandaceae,1
uncultured Acidimicrobiales bacterium,3
Nusuttodinium desymbiontum,1
Lichtheimia ramosa B5399,1
Spirurida,1
Chlamydiae bacterium GWA2_50_15,1
Entomoplasmatales,7
Musa ABB Group,1
Dermacoccaceae,2
Arachis hypogaea (peanut),3
Nitrosococcales,1
Achromobacter sp. enrichment culture clone TMX-5,1
Chytridiales,2
Singulisphaera sp. GP187,1
Jatrophihabitans sp.,2
uncultured bacterium 270,1
Syntrophococcus,1
Clavulicium macounii,1
Saccharimonadales,19
Ascocoryne sarcoides NRRL 50072,1
Plot4-2H12,1
Serratia sp. Leaf51,1
Parvibaculales,1
Atheliales,2
PB19,1
Ophiomusium cf. glabrum NHM_329,1
Pseudonocardia sp. 3B,1
bacterium Ellin5032,1
Leptolyngbya sp. NgrLPT40,1
Chryseolinea,1
Dendrochytridium crassum,1
Escherichia albertii,1
Ophiostoma carpenteri,1
Portulaca grandiflora,1
Wohlfahrtiimonas,1
Lineage IIc,1
uncultured Tremellomycetes,1
Rikenellaceae,3
bacterium YC-ZSS-LKJ159,1
Mycobacterium,25
Moraxella,2
PeM15,2
Gluconacetobacter entanii,1
Lysinibacillus sp. mixed culture J5-44,1
Myxosporea,1
Vermamoeba,1
Arsenophonus endosymbiont of Triatoma melanosoma,1
Dercitus luteus,1
Puccinia purpurea,1
Caryophanon,1
uncultured Frankiaceae bacterium,1
Planctomycetes bacterium GWA2_50_13,1
Cupriavidus,1
Arctic97B-4 marine group,2
Micavibrionales,1
Spirochaetia,5
Veillonellales-Selenomonadales,1
Deuterostomia,8
uncultured bacterium DA004,1
Aeromonas veronii,1
uncultured Thermoanaerobacterales bacterium,1
uncultured Acanthobdellida sp.,1
Clavicipitaceae,15
Parachlamydia acanthamoebae,1
Campylobacterales,3
Graphium,1
Lysinibacillus halotolerans,1
uncultured Xiphinematobacteriaceae bacterium,1
Sistotrema farinaceum,1
Corynebacteriaceae,4
Acholeplasmatales,2
Crassaminicella,1
Chromulinales,3
Ophiocordyceps sobolifera,1
Ascaridida,1
groundwater metagenome,3
Longimycelium,1
Myroides odoratimimus CCUG 12700,1
Actinoplanes subtropicus,1
Hirsutella,1
Blastopirellula marina,1
Cordyceps cicadae,1
Crocinitomicaceae,2
Serratia sp. QW24,1
Streptomyces kanamyceticus,1
Sarcocystis sp. CET,1
Dyella marensis,1
Cyanobiaceae,4
Syndiniales,2
Pseudonocardia sp. HH130630-07,1
bacterium enrichment culture clone heteroA49_4W,1
Streptomyces verticillus,1
Verrucomicrobia bacterium YJF2-48,1
Rhabditophora,1
bacterium Ellin504,1
marine sediment metagenome,1
Rhodospirillum,1
Nicotiana tabacum (common tobacco),3
Intrasporangiaceae,10
Passiflora alata,1
Nitrosopumilaceae,1
Desulfobulbaceae,2
Desulfitobacteriia,2
Filenchus discrepans,1
Endogonales,2
Mycolicibacterium sp.,1
Actinoplanes tereljensis,1
Dinoflagellata,5
Nitrobacter,4
Rhizobacter sp. Root1221,1
Erwiniaceae,12
Entomoplasma ellychniae,1
bacterium Ellin5299,1
fungal sp. FCAS20,1
Chloroflexales,1
Streptomyces sp. NRRL S-340,1
Haplotaxida,2
uncultured eubacterium WD283,1
Pseudonocardia,63
Tistrellales,1
Actinophytocola xinjiangensis,1
Serratia sp. S3.MAC.008,1
Cairneyella variabilis,1
Lactobacillus sanfranciscensis,1
Devosia,6
Limnochordales,2
Serratia sp. DAP4,1
Vampirovibrio,1
Cercomonas,3
uncultured Nitrospirae bacterium,1
Xylariales,8
Chytridiomycetes,6
Corynebacteriales,41
Actinoplanes awajinensis subsp. mycoplanecinus,1
Campilobacterota,3
Bacillariophyceae,1
Chroomonas sp. CCAP 978/3,1
Paenibacillus polymyxa,1
Ophiocordyceps lanpingensis,1
Porticoccaceae,1
Chthoniobacter flavus Ellin428,1
Serratia sp. Tp5,1
uncultured Verrucomicrobia bacterium,21
Nitrosopumilales,1
Gallionella,1
Streptomyces sp. NRRL F-6674,1
Actinoplanes sp. LW-03,1
Kickxellomycotina,2
Acetobacteraceae bacterium,1
uncultured Schlesneria sp.,1
Auricularia,1
Microbispora sp.,1
Hordeum vulgare,3
Cedecea neteri,1
Burkholderia sp. SQU P005,1
Pleosporaceae,1
UTBCD1,2
Segetibacter koreensis DSM 18137,1
Clostridium sensu stricto 13,8
BAQA40,1
Candidatus Pacebacteria bacterium CG2_30_36_39,1
uncultured Phyllobacteriaceae bacterium,2
Afipia broomeae,1
Methylomirabilia,4
Cunninghamella bertholletiae,1
Massilia,1
Actinoplanes liguriensis,1
Mobilitalea,1
Thermococci,1
Streptomyces sp. SYSU K10008,1
Metapochonia suchlasporia,1
Harpacticoida,1
Filomicrobium,1
Benjaminiella poitrasii,1
Favella campanula,1
uncultured Aquicella sp.,2
Iamia,5
Stereum hirsutum,1
uncultured Gemmatimonadales bacterium,4
Nectria pseudotrichia,1
Psychromonadaceae,1
Auriculariales,2
Holophagaceae,1
Fusarium merismoides,1
Sva0081 sediment group,1
Cyanobium sp. CZS_40E,1
Rahnella1,10
Sedimenticolaceae,1
Stereopsis globosa,2
Silvibacterium bohemicum,1
Aureobasidium,1
Coniochaetales,8
Candidatus Hodgkinia cicadicola,1
Mycosphaerella arbuticola,1
Entorrhizomycetes,2
Eurotiales,1
Novosphingobium aromaticivorans,1
Didymellaceae,1
Lichinomycetes,1
Kribbella,1
Actinomycetales bacterium JH276,1
Geobacterales,4
FFCH7168,1
Calocera viscosa,1
uncultured Rhodocyclaceae bacterium,1
Haptoria,1
IS-44,3
Protosporangiidae,1
Seriata,1
uncultured Xanthomonadaceae bacterium,1
ADurb.Bin063-1,1
Mucor endophyticus,1
Oberwinklerozyma,1
Haptophyta,2
Hydroidolina,1
Comamonadaceae bacterium JGI 0001003-E14,1
Legeriomycetaceae,1
Trichoderma,21
Dehalococcoidia,6
Pseudolabrys taiwanensis,1
Dianthus caryophyllus (clove pink),1
actinobacterium YJF1-30,1
Pantoea agglomerans,2
Spizellomycetales,2
Lactobacillus sakei,1
Rhizobiales bacterium GAS188,1
Mucor indicus,1
Thermotoga,1
Arthrobacter sp.,1
Copepoda,1
Yersinia pestis,1
Mesoplasma,2
Phytohabitans houttuyneae,1
Entorrhiza parvula,1
Jatrophihabitans endophyticus,1
Entotheonellia,1
Photorhabdus thracensis,1
Thermoanaerobaculia,6
Serratia quinivorans,5
G12-WMSP1,2
Micromonospora sp. NEAU-gxj7,1
Listeria monocytogenes,2
Eunicida,1
Cadophora sp. ICMP 18087,1
uncultured Deferribacteres bacterium,1
uncultured Flavitalea sp.,1
Epichloe festucae var. lolii,1
Mediophyceae,3
Racocetra,1
Endomicrobiales,12
Bacillus sp. 19498,1
Paenibacillus sp. MME2_T1,1
uncultured Methylocystaceae bacterium,5
uncultured Acidothermaceae bacterium,1
Bionectriaceae,1
uncultured Nitrosomonadaceae bacterium,2
Novibacillus,1
Lysobacter,1
Desulfosporosinus,2
Jatrophihabitans sp. GAS493,1
Oxytrichidae,1
Stephanodiscus suzukii,1
Bacillus decisifrondis,1
Leucobacter sp. Ag1,1
Flavitalea antarctica,1
Aeromicrobium,1
Tolypocladium inflatum,2
Sanguibacteraceae,2
Halobacteria,3
Millerozyma farinosa CBS 7064 (Pichia farinosa CBS 7064),1
Cryptotrichosporon,1
Oryzihumus soli,1
Salinivibrio,1
Puccinia kusanoi,1
